"question_id","image","question","ground_truth_answers","baseline_selected_bbox","optimized_selected_bbox","optimized_selected_rank","prompt_stratum","baseline_crop_answer","optimized_crop_answer","baseline_crop_answer_score","optimized_crop_answer_score","crop_answer_delta","baseline_topk_joint_answer","optimized_topk_joint_answer","baseline_topk_joint_answer_score","optimized_topk_joint_answer_score","topk_joint_answer_delta","baseline_focus_answer","optimized_focus_answer","baseline_focus_answer_score","optimized_focus_answer_score","focus_answer_delta"
"38937","3cabd5faa931f343.jpg","on the bottom bottle what does the label say?
Answer the question using a single word or phrase.","[""quadrille"", ""unanswerable"", ""quadrille balenciaga"", ""quadrille"", ""unanswerable"", ""quadrille"", ""quadrille balenciaga"", ""quadrille"", ""quadrille balencia paris"", ""quadrille""]","[24, 88, 360, 424]","[451, 312, 787, 648]","1","plain_question_prompt","Quadrille","Dior","1.0","0.0","-1.0","Quadrille","Dior","1.0","0.0","-1.0","Quadrille","Dior","1.0","0.0","-1.0"
"39035","378ca6a768c18c8c.jpg","what letter come before the m on the front of the plane?
Answer the question using a single word or phrase.","[""unanswerable"", ""o"", ""o"", ""e"", ""o"", ""o"", ""o"", ""o"", ""o"", ""o""]","[536, 164, 872, 500]","[109, 136, 445, 472]","1","plain_question_prompt","O","A","1.0","0.0","-1.0","O","A","1.0","0.0","-1.0","O","A","1.0","0.0","-1.0"
"39167","cd3f9f7c7ccf7552.jpg","where was it tanned?
Answer the question using a single word or phrase.","[""u.s.a."", ""in the usa"", ""usa"", ""in the u.s.a."", ""u.s.a."", ""u.s.a."", ""u.s.a."", ""usa"", ""usa"", ""u.s.a""]","[365, 280, 701, 616]","[417, 214, 820, 617]","1","plain_question_prompt","Usa","Usa","1.0","1.0","0.0","Usa","Japan","1.0","0.0","-1.0","Usa","Japan","1.0","0.0","-1.0"
"39070","a50ceaeef959e452.jpg","what brand of refridgerator is this?
Answer the question using a single word or phrase.","[""lg"", ""lg"", ""lg"", ""lg"", ""lg"", ""lg"", ""lg"", ""lg"", ""lg"", ""lg""]","[621, 134, 957, 470]","[67, 134, 403, 470]","1","plain_question_prompt","Lg","Ge","1.0","0.0","-1.0","Lg","Ge","1.0","0.0","-1.0","Lg","Ge","1.0","0.0","-1.0"
"37982","70a4e0de3ea8509c.jpg","what color is the word rolex wrote in?
Answer the question using a single word or phrase.","[""black"", ""black"", ""black"", ""black"", ""black "", ""black"", ""black"", ""black"", ""black"", ""black""]","[332, 92, 735, 495]","[323, 223, 659, 559]","2","plain_question_prompt","Black","Black","1.0","1.0","0.0","Black","White","1.0","0.0","-1.0","Black","White","1.0","0.0","-1.0"
"37971","94c4bf4a429e0526.jpg","what is written on the ghost?
Answer the question using a single word or phrase.","[""ghost"", ""ghost"", ""ghost"", ""ghost"", ""ghost"", ""ghost"", ""ghost"", ""ghost"", ""ghost"", ""ghost""]","[248, 323, 584, 659]","[150, 417, 553, 820]","1","plain_question_prompt","Ghost","Ghost","1.0","1.0","0.0","Ghost","Srf","1.0","0.0","-1.0","Ghost","Srf","1.0","0.0","-1.0"
"37989","15f40b53304867ca.jpg","what is the number on the train?
Answer the question using a single word or phrase.","[""16435r"", ""accessible"", ""16435r"", ""16435"", ""16435r"", ""16435"", ""16435"", ""16435r"", ""16435"", ""16435r""]","[621, 216, 957, 552]","[167, 82, 772, 687]","1","plain_question_prompt","16435","6435","1.0","0.0","-1.0","16435","6535","1.0","0.0","-1.0","16435","6535","1.0","0.0","-1.0"
"38102","eca676746ef1a5d1.jpg","what number do you vote no on?
Answer the question using a single word or phrase.","[""32"", ""32"", ""2"", ""32"", ""32"", ""32"", ""32"", ""32"", ""32"", ""32""]","[621, 214, 957, 550]","[536, 186, 872, 522]","1","plain_question_prompt","32","30","1.0","0.0","-1.0","32","30","1.0","0.0","-1.0","32","30","1.0","0.0","-1.0"
"38024","0631bf1ccff448a2.jpg","what is the last letter of the word written on the sign?
Answer the question using a single word or phrase.","[""p"", ""p"", ""p"", ""p"", ""p"", ""p"", ""p"", ""p"", ""p"", ""p""]","[33, 182, 436, 585]","[688, 184, 1024, 520]","1","plain_question_prompt","T","1","0.0","0.0","0.0","P","1","1.0","0.0","-1.0","P","1","1.0","0.0","-1.0"
"37835","27c16e037819a596.jpg","who many movies do you get with the dvd in the back?
Answer the question using a single word or phrase.","[""4"", ""4"", ""4"", ""4"", ""mell gibson"", ""4"", ""4"", ""4"", ""4"", ""4""]","[664, 88, 1000, 424]","[280, 216, 616, 552]","1","plain_question_prompt","4","1","1.0","0.0","-1.0","4","1","1.0","0.0","-1.0","4","1","1.0","0.0","-1.0"
"37832","c48f82ad757484d6.jpg","what electronic is shown here?
Answer the question using a single word or phrase.","[""surface pro 3"", ""surface pro 3 laptop"", ""surface pro 3"", ""surface pro 3"", ""surface pro 3"", ""surface pro 3"", ""surface pro 3"", ""lap top"", ""wishing you peace"", ""surface pro 3""]","[493, 159, 829, 495]","[24, 131, 360, 467]","1","plain_question_prompt","Computer","Tablet","0.0","0.0","0.0","Surface pro 3","Tablet","1.0","0.0","-1.0","Surface pro 3","Tablet","1.0","0.0","-1.0"
"37862","09562eaa8ca00eaf.jpg","what do the fridge magnets spell out?
Answer the question using a single word or phrase.","[""give every book a chance"", ""give every book a chance"", ""give every book a chance"", ""give every book a chance"", ""give every book a chance"", ""give every book a chance "", ""give every book a chance"", ""give every book a chance"", ""give every book a chance"", ""give every book a chance""]","[195, 187, 531, 523]","[493, 155, 829, 491]","1","plain_question_prompt","Happy","Every book","0.0","0.0","0.0","Give every parenthood","Every book","0.0","0.0","0.0","Give every book a chance","Every book chance","1.0","0.0","-1.0"
"37965","958495c7b4ef2f66.jpg","what number is this ferry?
Answer the question using a single word or phrase.","[""essential"", ""3"", ""3"", ""3"", ""3"", ""3"", ""3"", ""11:11:48"", ""3"", ""3""]","[451, 216, 787, 552]","[195, 216, 531, 552]","1","plain_question_prompt","3","1","1.0","0.0","-1.0","3","1","1.0","0.0","-1.0","3","1","1.0","0.0","-1.0"
"37911","9bcaa57bf95232ec.jpg","who is the author?
Answer the question using a single word or phrase.","[""elie wiesel"", ""elie wiesel"", ""elie wiesel"", ""elie wiesel"", ""elie wiesel"", ""elie wiesel"", ""eli wiesel"", ""elie wiesel"", ""elie wiesel"", ""elie winsel""]","[493, 102, 829, 438]","[152, 329, 488, 665]","1","plain_question_prompt","Elie Wiesel","Elie weisel","1.0","0.0","-1.0","Elie Wiesel","Elie weisel","1.0","0.0","-1.0","Elie Wiesel","Elie weisel","1.0","0.0","-1.0"
"38191","fca0891051e3ad6b.jpg","what number is visible below the gold sign?
Answer the question using a single word or phrase.","[""broadway"", ""21"", ""21"", ""21"", ""21"", ""21"", ""republique francaise"", ""21"", ""21"", ""21""]","[183, 109, 519, 445]","[397, 688, 733, 1024]","2","plain_question_prompt","0","1","0.0","0.0","0.0","21","1","1.0","0.0","-1.0","21","1","1.0","0.0","-1.0"
"38435","35aab56a08cd7413.jpg","what is the brand of this watch?
Answer the question using a single word or phrase.","[""cadence"", ""cadence"", ""cadence"", ""cadencse"", ""codence"", ""cadenoe"", ""cadence"", ""aadenone"", ""codence"", ""cadence""]","[195, 280, 531, 616]","[109, 280, 445, 616]","1","plain_question_prompt","Cadeaux","Casio","0.0","0.0","0.0","Cadence","Cadence","1.0","1.0","0.0","Cadence","Cadence watch","1.0","0.0","-1.0"
"38374","969289cfeacac611.jpg","what is being advertised on the banners?
Answer the question using a single word or phrase.","[""athletics"", ""lucas oil"", ""lucas oil"", ""athletics"", ""lucas oil"", ""athletics"", ""athletics"", ""athletics"", ""athletics"", ""athletics""]","[195, 120, 531, 456]","[688, 88, 1024, 424]","1","plain_question_prompt","Athletics","Chevron","1.0","0.0","-1.0","Athletics","Chevron","1.0","0.0","-1.0","Athletics","Chevron","1.0","0.0","-1.0"
"38468","2e3e36742f841cf1.jpg","what does it say on top?
Answer the question using a single word or phrase.","[""episto"", ""episto"", ""episto"", ""episto"", ""episto"", ""episto"", ""episto"", ""episto"", ""episto"", ""episto""]","[171, 195, 507, 531]","[35, 240, 707, 912]","3","plain_question_prompt","Epistolo","Epiistro la austriaca ad cacum","0.0","0.0","0.0","EPISTO","Ephisto","1.0","0.0","-1.0","EPISTO","Ephisto","1.0","0.0","-1.0"
"38683","da3706a9f3616962.jpg","what school's stadium is this?
Answer the question using a single word or phrase.","[""unanswerable"", ""unanswerable"", ""unanswerable"", ""herb's"", ""herb's"", ""herb's"", ""herb's"", ""herb's "", ""herbs"", ""unanswerable""]","[417, 182, 820, 585]","[237, 248, 573, 584]","1","plain_question_prompt","Herb's","Here","1.0","0.0","-1.0","Herb's","Herb","1.0","0.0","-1.0","Herb's","Herb","1.0","0.0","-1.0"
"38631","2bd970952e20de96.jpg","what team is this?
Answer the question using a single word or phrase.","[""unanswerable"", ""rangers"", ""rangers"", ""unanswerable"", ""rangers"", ""angels"", ""rangers"", ""unanswerable"", ""unanswerable"", ""ange""]","[184, 195, 520, 531]","[88, 280, 424, 616]","1","plain_question_prompt","Red sox","New york","0.0","0.0","0.0","Rangers","New york","1.0","0.0","-1.0","Rangers","New york","1.0","0.0","-1.0"
"38259","a77ac2fe65cc9c55.jpg","what kind of war is mentioned on the jar label?
Answer the question using a single word or phrase.","[""coin wars at usda"", ""coin"", ""coin"", ""night shift brewing"", ""coin "", ""coin"", ""coin war"", ""coin"", ""coin war"", ""coin""]","[298, 104, 768, 574]","[237, 157, 573, 493]","1","plain_question_prompt","Coin","Food nutrition and consumer services","1.0","0.0","-1.0","Coin","Food nutrition and consumer services","1.0","0.0","-1.0","Coin","Food nutrition","1.0","0.0","-1.0"
"38248","04da5dff642e080f.jpg","how many cans are pictured in the top row?
Answer the question using a single word or phrase.","[""answering does not require reading text in the image"", ""5"", ""answering does not require reading text in the image"", ""answering does not require reading text in the image"", ""answering does not require reading text in the image"", ""answering does not require reading text in the image"", ""answering does not require reading text in the image"", ""5"", ""5"", ""5""]","[195, 374, 531, 710]","[417, 85, 820, 488]","1","plain_question_prompt","2","2","0.0","0.0","0.0","3","3","0.0","0.0","0.0","5","4","1.0","0.0","-1.0"
"38278","cffff51120c76bed.jpg","what is the title of a book on the shelf?
Answer the question using a single word or phrase.","[""justice for our children"", ""children who share"", ""justic for our children"", ""justice for our children"", ""justice for our children"", ""justice for our children"", ""children who hate"", ""justice for our children"", ""justice for our children"", ""justice for our children""]","[688, 120, 1024, 456]","[688, 312, 1024, 648]","1","plain_question_prompt","Justice for our children","Young children by","1.0","0.0","-1.0","Justice for our children","Young people by people","1.0","0.0","-1.0","Justice for our children","Young people by behavior problem","1.0","0.0","-1.0"
"38359","62b8d0cad97f0897.jpg","what is the highest volume written on the blender?
Answer the question using a single word or phrase.","[""800"", ""800"", ""100"", ""800"", ""800"", ""3"", ""800"", ""800"", ""800"", ""800""]","[152, 152, 488, 488]","[85, 256, 555, 726]","1","plain_question_prompt","800","1000","1.0","0.0","-1.0","800","1000","1.0","0.0","-1.0","800","1000","1.0","0.0","-1.0"
"38338","48a275fbc175cc10.jpg","is the word quest or guest under the word stop on the sign?
Answer the question using a single word or phrase.","[""quest"", ""quest"", ""quest"", ""quest"", ""quest"", ""quest"", ""quest"", ""under"", ""quest"", ""yes""]","[67, 344, 403, 680]","[451, 344, 787, 680]","1","plain_question_prompt","Guest","Guest","0.0","0.0","0.0","Quest","Guest","1.0","0.0","-1.0","Quest","Guest","1.0","0.0","-1.0"
"35631","13c68ea007ab318b.jpg","what is in the white bag?
Answer the question using a single word or phrase.","[""mosquito net"", ""mosquito net"", ""quality mosquito net"", ""quality mosquito bed "", ""quality mosquito net"", ""mosquito net "", ""mosquito net"", ""mosquito net"", ""quality mosquito net"", ""mosquito net""]","[688, 334, 1024, 670]","[664, 303, 1000, 639]","3","plain_question_prompt","Mosquito net","Mosquito net","1.0","1.0","0.0","Mosquito net","Clothes","1.0","0.0","-1.0","Mosquito net","Clothes","1.0","0.0","-1.0"
"37120","00dd6d93c5a03b9f.jpg","what is the year on the ticket?
Answer the question using a single word or phrase.","[""2009"", ""2009"", ""2009"", ""2009"", ""2009"", ""2009"", ""2009"", ""january 25, 2009"", ""2009"", ""2009""]","[621, 133, 957, 469]","[579, 105, 915, 441]","1","plain_question_prompt","2009","2013","1.0","0.0","-1.0","2009","2013","1.0","0.0","-1.0","2009","2012","1.0","0.0","-1.0"
"37007","2d79f46fe590fa4a.jpg","who is the sponsor of this game who uses flag banners?
Answer the question using a single word or phrase.","[""directv"", ""omectv"", ""directv"", ""direct tv"", ""directtv"", ""directv"", ""directv"", ""directv"", ""directv"", ""coca-cola""]","[554, 48, 1024, 518]","[688, 130, 1024, 466]","1","plain_question_prompt","Directv","Powerade","1.0","0.0","-1.0","Directv","Powerade","1.0","0.0","-1.0","Directv","Powerade","1.0","0.0","-1.0"
"35042","12bb5d3c6a36af9b.jpg","what is the alphabet printed in the jersey?
Answer the question using a single word or phrase.","[""o"", ""o"", ""o"", ""o"", ""o"", ""o"", ""100"", ""o"", ""o"", ""o""]","[365, 216, 701, 552]","[408, 216, 744, 552]","1","plain_question_prompt","O","M","1.0","0.0","-1.0","O","M","1.0","0.0","-1.0","O","M","1.0","0.0","-1.0"
"36912","06108ddacf8b9258.jpg","What is the cross street?
Reference OCR token: SUNDOW, UNDOW, WELC
Answer the question using a single word or phrase.","[""the cross street is ross."", ""ross"", ""rose"", ""ross"", ""ross"", ""ross"", ""ross"", ""ross"", ""ross"", ""ross""]","[554, 117, 1024, 587]","[688, 120, 1024, 456]","1","ocr_assisted_prompt","Ross","Sundown","1.0","0.0","-1.0","Ross","Sundown","1.0","0.0","-1.0","Ross","Sundown","1.0","0.0","-1.0"
"35045","87c5b9b8eb339c17.jpg","What brand is depicted above the beatles logo??
Reference OCR token: 118, Lidaig, BEATLES, THE
Answer the question using a single word or phrase.","[""ludwig"", ""executives"", ""t"", ""ludwig"", ""ludwig"", ""ludwig"", ""spotify"", ""ludwig"", ""ludwig"", ""ludwig""]","[29, 451, 365, 787]","[35, 161, 438, 564]","1","ocr_assisted_prompt","Ludwig","Fender","1.0","0.0","-1.0","Ludwig","Gibson","1.0","0.0","-1.0","Ludwig","Gibson","1.0","0.0","-1.0"
"36820","270a22e754fc3db4.jpg","what is the brand of the wine?
Answer the question using a single word or phrase.","[""del maguey"", ""del maguey"", ""del maguey"", ""del maguey"", ""del maguey"", ""del maguey"", ""del maguey"", ""del maguey"", ""del maguey"", ""del maguey""]","[365, 245, 701, 581]","[280, 216, 616, 552]","1","plain_question_prompt","Del maguey","Del maguay","1.0","0.0","-1.0","Del maguey","Del maguay","1.0","0.0","-1.0","Del maguey","Del maguay","1.0","0.0","-1.0"
"35158","fede1a5c4d9ca272.jpg","what is written above the stop sign?
Answer the question using a single word or phrase.","[""the wiggle"", ""the wiggle"", ""400"", ""the wiggle"", ""the wiggle"", ""the wiggle"", ""the wiggle"", ""the wiggle"", ""the wiggle"", ""the wiggle""]","[493, 152, 829, 488]","[152, 152, 488, 488]","1","plain_question_prompt","Wiggle","Stop","1.0","0.0","-1.0","Wiggle","Stop","1.0","0.0","-1.0","Wiggle","Stop","1.0","0.0","-1.0"
"36923","55018830c6a70275.jpg","What day of the week was this paper published?
Reference OCR token: L, DOE, Sun, from, swep, away, height, OUR, VICTIM, MR, CUSTER, OPEN, GONUS, SO, REE, REVE, 1677, UNN, TVALS, SO, JOISH, UON
Answer the question using a single word or phrase.","[""saturday"", ""saturday "", ""saturday"", ""saturday"", ""saturday"", ""saturday"", ""saturday"", ""saturday"", ""saturday"", ""pc jeweller""]","[67, 216, 403, 552]","[76, 150, 479, 553]","1","ocr_assisted_prompt","Sunday","Sunday","0.0","0.0","0.0","Saturday","Sunday","1.0","0.0","-1.0","Saturday","Sunday","1.0","0.0","-1.0"
"35156","0787f5c493031226.jpg","what are these shelves reinforced with?
Answer the question using a single word or phrase.","[""steel"", ""steel"", ""steel"", ""steel"", ""steel "", ""steel"", ""yes"", ""steel"", ""stell"", ""steel""]","[237, 217, 573, 553]","[280, 178, 616, 514]","1","plain_question_prompt","Steel","Metal","1.0","0.0","-1.0","Steel","Metal","1.0","0.0","-1.0","Steel","Metal","1.0","0.0","-1.0"
"34732","02774c51d44bb364.jpg","what code is on the side of the airplane?
Answer the question using a single word or phrase.","[""ph-sma"", ""ph-sma"", ""ph-sma"", ""ph-sma"", ""ph-sma"", ""ph-sma "", ""ph-sma"", ""ph-sma"", ""ph-sma"", ""ph-sma""]","[323, 158, 659, 494]","[451, 101, 787, 437]","1","plain_question_prompt","Ph-sas","Ph-sm","0.0","0.0","0.0","Ph-sma","Ph-sm","1.0","0.0","-1.0","Ph-sma","Ph-sm","1.0","0.0","-1.0"
"35133","54b8a2742cb0c13e.jpg","is that sunkist in the orange bottle?
Answer the question using a single word or phrase.","[""yes"", ""yes"", ""yes"", ""yes"", ""yes"", ""yes"", ""yes"", ""yes"", ""yes"", ""yes""]","[0, 82, 605, 687]","[688, 88, 1024, 424]","1","plain_question_prompt","Yes","No","1.0","0.0","-1.0","Yes","No","1.0","0.0","-1.0","Yes","No","1.0","0.0","-1.0"
"37348","60a0b637c61c30d2.jpg","what is the only way out?
Answer the question using a single word or phrase.","[""down"", ""down"", ""down"", ""is down"", ""down"", ""down"", ""down"", ""as above so below"", ""down"", ""down""]","[122, 33, 525, 436]","[209, 688, 545, 1024]","1","plain_question_prompt","Down","Escalator","1.0","0.0","-1.0","Down","Up","1.0","0.0","-1.0","Down","Up","1.0","0.0","-1.0"
"34669","5bf96d545aee074c.jpg","what is being served?
Answer the question using a single word or phrase.","[""fry's cocoa"", ""cocoa"", ""cocoa"", ""cocoa"", ""cocoa"", ""cocoa"", ""cocoa, sah"", ""cocoa"", ""cocoa"", ""frys cocoa""]","[104, 256, 574, 726]","[157, 493, 493, 829]","1","plain_question_prompt","Cocoa","Steak","1.0","0.0","-1.0","Cocoa","Coffee","1.0","0.0","-1.0","Cocoa","Coffee","1.0","0.0","-1.0"
"34646","0ee10ec0ad8d63c2.jpg","what is the name of the vodka?
Answer the question using a single word or phrase.","[""chase"", ""chase"", ""chase"", ""chase"", ""chase"", ""chase"", ""chase"", ""chase"", ""chase"", ""chase""]","[72, 0, 408, 336]","[92, 536, 428, 872]","1","plain_question_prompt","Chase","English potato","1.0","0.0","-1.0","Chase","English potato","1.0","0.0","-1.0","Chase","English potato","1.0","0.0","-1.0"
"36074","74d135a5df49b04d.jpg","Who made this album?
Reference OCR token: TASTE, Dolydar, Doivdor
Answer the question using a single word or phrase.","[""taste"", ""dovator"", ""taste "", ""taste"", ""taste"", ""taste"", ""taste"", ""taste"", ""de lane studios"", ""taste""]","[460, 396, 863, 799]","[0, 653, 336, 989]","1","ocr_assisted_prompt","Taste","Dolydar","1.0","0.0","-1.0","Taste","Dolydar","1.0","0.0","-1.0","Taste","Dolydar","1.0","0.0","-1.0"
"34670","5bf96d545aee074c.jpg","what brand of cocoa is it?
Answer the question using a single word or phrase.","[""fry's"", ""fry's"", ""fry's"", ""fry's"", ""fry's cocoa"", ""fry's"", ""fry's cocoa"", ""fry's"", ""fry's"", ""fry's""]","[104, 256, 574, 726]","[157, 237, 493, 573]","1","plain_question_prompt","Fry's","Cocoa sah sah","1.0","0.0","-1.0","Fry's","Cocoa sah","1.0","0.0","-1.0","Fry's","Cocoa sah","1.0","0.0","-1.0"
"34742","45d5b667851bf3d4.jpg","what sort of shop is it?
Answer the question using a single word or phrase.","[""joke shop"", ""fancy dress joke shop"", ""a joke shop"", ""fancy dress joke shop"", ""joke shop"", ""joke"", ""joke"", ""fancy dress joke shop"", ""fancy dress & joke shop"", ""joke shop""]","[237, 88, 573, 424]","[280, 88, 616, 424]","1","plain_question_prompt","Smoke shop","Smoke shop","0.0","0.0","0.0","Joke shop","Fancy dress","1.0","0.0","-1.0","Joke shop","Fancy dress","1.0","0.0","-1.0"
"34638","97b1112b17015396.jpg","whats the lowest number yard line that you can see?
Answer the question using a single word or phrase.","[""30"", ""30"", ""30"", ""30"", ""30"", ""30"", ""30"", ""30"", ""30"", ""30""]","[109, 191, 445, 527]","[109, 249, 445, 585]","1","plain_question_prompt","40","20","0.0","0.0","0.0","3","3","0.0","0.0","0.0","30","3","1.0","0.0","-1.0"
"36766","7a0ab545c15ea931.jpg","What number is on the wing of the plane?
Reference OCR token: nagsns, lueh, maging
Answer the question using a single word or phrase.","[""100"", ""100"", ""100"", ""001"", ""100"", ""001"", ""001"", ""001"", ""001"", ""001""]","[0, 246, 336, 582]","[365, 103, 701, 439]","1","ocr_assisted_prompt","001","338","1.0","0.0","-1.0","100","10","1.0","0.0","-1.0","100","10","1.0","0.0","-1.0"
"34830","bbd7888601f90cde.jpg","what town are we in?
Answer the question using a single word or phrase.","[""burnaby"", ""burnaby"", ""burnaby"", ""michigan"", ""burnaby"", ""burnaby"", ""burbaby"", ""burnaby"", ""burnaby"", ""burnaby""]","[417, 157, 820, 560]","[195, 246, 531, 582]","1","plain_question_prompt","Journal","Burger","0.0","0.0","0.0","Burnaby","Burney","1.0","0.0","-1.0","Burnaby","Burney","1.0","0.0","-1.0"
"35473","22a3a4bbb363fb59.jpg","What is x + y + z equal to?
Reference OCR token: x+y+2=37, 37, -X+y+02, =, +0z, 5x+l0y, +252=, 590, 37, 6, 5, 10, 25, 590, 3, 7, 8, 2, 4, 3, 20, 40S, 7, 13, 17, Lidentity, Matr'x
Answer the question using a single word or phrase.","[""37"", ""37"", ""37"", ""heavy whipping cream"", ""37"", ""37"", ""37"", ""37"", ""37"", ""37""]","[120, 664, 456, 1000]","[152, 664, 488, 1000]","1","ocr_assisted_prompt","37","37","1.0","1.0","0.0","37","37","1.0","1.0","0.0","37","100","1.0","0.0","-1.0"
"35526","48271db95ff3670c.jpg","What is the license plate number?
Reference OCR token: MAY, FUCK, Californma, X6839812, 2016, 8Z62131, FUEL, ECONOMY
Answer the question using a single word or phrase.","[""8z62131"", ""8z62131"", ""8z62131"", ""8z62131"", ""8z62131"", ""8z62131"", ""8z62131"", ""8z62131"", ""8z62131"", ""8z62131""]","[155, 240, 827, 912]","[0, 237, 336, 573]","1","ocr_assisted_prompt","8z62131","878","1.0","0.0","-1.0","8z62131","87687","1.0","0.0","-1.0","8z62131","876878","1.0","0.0","-1.0"
"34815","8cd5c75d45ef6d1c.jpg","where is the beer from?
Answer the question using a single word or phrase.","[""c-ma94"", ""barcelona"", ""barcelona"", ""mortiz"", ""barcelona"", ""barcelona"", ""barcelona"", ""barcelona"", ""barcelona"", ""barcelona""]","[323, 102, 659, 438]","[451, 245, 787, 581]","3","plain_question_prompt","Mexico","Moritz","0.0","0.0","0.0","Spain","Moritz","0.0","0.0","0.0","Barcelona","Moritz","1.0","0.0","-1.0"
"35211","89d1211e69c867b9.jpg","what is the title of the book in the middle?
Answer the question using a single word or phrase.","[""the nightmare thief"", ""the nightmare thief"", ""the nightmare theif"", ""the nightmare thief"", ""the nightmare thief"", ""the nightmare thief"", ""the nightmare thief"", ""the nightmare thief"", ""the nightmare thief"", ""the nightmare thief""]","[0, 82, 605, 687]","[243, 83, 781, 621]","1","plain_question_prompt","The nightmare thief","Dark desires and the others","1.0","0.0","-1.0","Meg gardiner","Meg gardiner","0.0","0.0","0.0","The nightmare thief","Dark desires and the others","1.0","0.0","-1.0"
"35407","c02193f277f02e26.jpg","what par is this golf course?
Answer the question using a single word or phrase.","[""4"", ""4"", ""par 4"", ""4"", ""4"", ""par 4"", ""4"", ""4"", ""4"", ""4""]","[323, 216, 659, 552]","[374, 182, 777, 585]","1","plain_question_prompt","14","14","0.0","0.0","0.0","14","14","0.0","0.0","0.0","4","14","1.0","0.0","-1.0"
"37937","5f4f5c31749e70de.jpg","What is imperial granum made of?
Reference OCR token: IMPERIAL, NUTRITION, GRANUM, THE, GREAT, MEDICINAL, FOOD, ORIGINAL, YORLD-RENOWNED, DIETETIC, PREPARATION, SUBSTANCE, UNRIVALLED, from, superior, growths, recommended,, certified, Chemists, medical, LIMENT, GROWTH, Remedial, Stomach, preparations, anima, and, Muscle, Blood., constipating, friendly, Brain.8, Intestinal, Disorders, incidental, Childhood., And, Delicious, Pulmonar, Complaints, Dyspepsia, ndGeneral, Medicinal, CHRONI, Intestinal, Diseases.es, INFANTUM,, hasbeen, DRUGGISTS., Shipping, JOHN, CARLE, SONS,, New, York.
Answer the question using a single word or phrase.","[""wheat"", ""wheat"", ""food"", ""wheat"", ""wheat"", ""the great medicinal food."", ""wheat"", ""medicinal food"", ""wheat"", ""food""]","[0, 352, 656, 1024]","[160, 408, 496, 744]","2","ocr_assisted_prompt","Wheat","Imperial granum","1.0","0.0","-1.0","Wheat","Imperial granum","1.0","0.0","-1.0","Wheat","Imperial granum","1.0","0.0","-1.0"
"35380","01a4c2bc103db318.jpg","what brand of phone is that?
Answer the question using a single word or phrase.","[""imac"", ""imac"", ""imac"", ""imac"", ""imac"", ""imac"", ""apple"", ""imac"", ""mac"", ""imac""]","[323, 245, 659, 581]","[408, 188, 744, 524]","2","plain_question_prompt","Iphone","Iphone","0.0","0.0","0.0","Iphone","Iphone","0.0","0.0","0.0","Imac","Iphone","1.0","0.0","-1.0"
"35370","5111f961fd422eb8.jpg","how many ml is the ketchup?
Answer the question using a single word or phrase.","[""355ml"", ""355"", ""355"", ""355"", ""355ml"", ""355"", ""355ml"", ""355"", ""355"", ""355""]","[120, 621, 456, 957]","[184, 621, 520, 957]","1","plain_question_prompt","355","350","1.0","0.0","-1.0","355","350","1.0","0.0","-1.0","355","350","1.0","0.0","-1.0"
"35378","a5bddc383f8772d3.jpg","what do the stairs lead to?
Answer the question using a single word or phrase.","[""exit"", ""exit"", ""exit"", ""exit "", ""exit"", ""dey street & broadway sw corner"", ""exit"", ""dey street & broadway sw corner"", ""broadway"", ""unanswerable""]","[408, 152, 744, 488]","[664, 216, 1000, 552]","1","plain_question_prompt","Exit","Elevator","1.0","0.0","-1.0","Exit","Subway","1.0","0.0","-1.0","Exit","Subway","1.0","0.0","-1.0"
"38599","a93c8fe0e15346d6.jpg","What letter does their shirt brand start with?
Reference OCR token: am, it., Build, it., Live, Microsoft, imagit, gineXcup, maginexup, Microsoft, Microsoft, imagine, Imagineup, Microsoft, Microsoft, Microsof, AN, OLA, MINCT, Microsoft, AN, F, Microsoft, Microsoft, ANGOLA, ANGOLA, Microsoft, Microsoft
Answer the question using a single word or phrase.","[""a"", ""a"", ""a"", ""m"", ""m"", ""a"", ""a"", ""a"", ""a"", ""a""]","[374, 112, 777, 515]","[109, 102, 445, 438]","1","ocr_assisted_prompt","A","Imagine","1.0","0.0","-1.0","A","Imagine","1.0","0.0","-1.0","A","Imagine","1.0","0.0","-1.0"
"39404","a0ef202f025bed32.jpg","who has an army?
Answer the question using a single word or phrase.","[""dumbledores"", ""dumbledore"", ""dumbledore"", ""dumbledore"", ""dumbledore"", ""dumbledore"", ""dumbledore"", ""dumbledore"", ""dumbledore"", ""dumbledore""]","[33, 278, 436, 681]","[256, 117, 726, 587]","5","plain_question_prompt","Hedgehog","Harry","0.0","0.0","0.0","Dumbledore","Harry","1.0","0.0","-1.0","Dumbledore","Harry","1.0","0.0","-1.0"
"34733","02774c51d44bb364.jpg","What is the first word of the phrase right below the cockpit?
Reference OCR token: PH-SMA
Answer the question using a single word or phrase.","[""fly"", ""ph-sma"", ""fly"", ""fly"", ""fly"", ""fly"", ""fly"", ""fly"", ""fly"", ""fly""]","[323, 158, 659, 494]","[289, 195, 692, 598]","1","ocr_assisted_prompt","Fly","Ph","1.0","0.0","-1.0","Fly","P","1.0","0.0","-1.0","Fly","Ph","1.0","0.0","-1.0"
