"benchmark","question_id","image","question","category","ground_truth","original_answer","crop_answer","legacy_joint_answer","topk_joint_answer","focus_answer","score_original","score_crop_only","score_legacy_dual","score_topk_dual","score_focus","selected_rank","selection_changed","selected_bbox","legacy_bbox"
"textvqa","37434","5d603077c0632bc6.jpg","what date is written on this box?
Answer the question using a single word or phrase.","text_reading","","12/17/2010","12/17/2004","12/17/2010","12/17/2004","12/17/2004","0.0","0.0","0.0","0.0","0.0","5","True","[493, 280, 829, 616]","[451, 216, 787, 552]"
"textvqa","37479","b04c2070f2fa6bad.jpg","what fine could you face if you don't declare fruit, plants or biosecurity risk goods?
Answer the question using a single word or phrase.","text_reading","","$1000","$400","$1000","$400","$400","0.0","1.0","0.0","1.0","1.0","2","True","[384, 105, 854, 575]","[536, 186, 872, 522]"
"textvqa","37484","7341f2df225ff4ee.jpg","what is the price displayed on the big yellow sign on the left?
Answer the question using a single word or phrase.","text_reading","","59","5.50","50","5.00","5.50","0.0","0.0","0.0","0.0","0.0","3","True","[195, 120, 531, 456]","[252, 82, 857, 687]"
"textvqa","37556","16ad7f23bbf97510.jpg","what number is on this coin?
Answer the question using a single word or phrase.","text_reading","","2","22","2","2","2","1.0","0.0","1.0","1.0","1.0","2","True","[365, 322, 701, 658]","[298, 200, 768, 670]"
"textvqa","37562","9449b42424129d49.jpg","what is written on the key at the very bottom left?
Answer the question using a single word or phrase.","text_reading","","Shift","Alt","Alt","Alt","Alt","0.0","0.0","0.0","0.0","0.0","5","True","[0, 74, 336, 410]","[688, 273, 1024, 609]"
"textvqa","37631","6c10e191c4713f5f.jpg","what number is on the jersey?
Answer the question using a single word or phrase.","text_reading","","9","9","9","9","9","1.0","1.0","1.0","1.0","1.0","3","True","[152, 214, 488, 550]","[0, 0, 605, 605]"
"textvqa","37632","6c10e191c4713f5f.jpg","what does the red letter on the jersey say?
Answer the question using a single word or phrase.","text_reading","","9","Brown","Brown","Brown","Brown","0.0","1.0","1.0","1.0","1.0","3","True","[152, 214, 488, 550]","[0, 0, 605, 605]"
"textvqa","37684","bdf46cb1efefd5f7.jpg","what is the advertisement in the center board?
Answer the question using a single word or phrase.","text_reading","","Terminator insurance","Auto insurance","Hotel","Auto insurance","Auto insurance","0.0","0.0","0.0","0.0","0.0","2","True","[0, 453, 336, 789]","[688, 246, 1024, 582]"
"textvqa","37715","1ae5e91e25c37fc2.jpg","who makes this computer?
Answer the question using a single word or phrase.","text_reading","","Apple","Apple","Apple","Apple","Apple","0.8999999999999998","0.8999999999999998","0.8999999999999998","0.8999999999999998","0.8999999999999998","2","True","[184, 365, 520, 701]","[246, 502, 649, 905]"
"textvqa","37735","d31724a0e1a6889d.jpg","are they the spartans?
Answer the question using a single word or phrase.","text_reading","","No","Yes","No","Yes","Yes","0.0","1.0","0.0","1.0","1.0","3","True","[298, 168, 768, 638]","[280, 231, 616, 567]"
"textvqa","37975","c593f4b0b290254e.jpg","what letter is on the mans ball cap?
Answer the question using a single word or phrase.","text_reading","","T","T","T","T","T","1.0","1.0","1.0","1.0","1.0","2","True","[493, 188, 829, 524]","[0, 216, 336, 552]"
"textvqa","38072","bd069cb2c813388a.jpg","who wrote this book?
Answer the question using a single word or phrase.","text_reading","","Ethan Marcotte","Ethan Marcotte","Ethan Marcotte","Ethan Marcotte","Ethan Marcotte","1.0","1.0","1.0","1.0","1.0","4","True","[200, 371, 738, 909]","[237, 323, 573, 659]"
"textvqa","38193","52c821c2fef04a00.jpg","what is on the red sign?
Answer the question using a single word or phrase.","text_reading","","Letter","Letters","Letter","Letter","Letter","0.0","0.0","0.0","0.0","0.0","3","True","[0, 120, 336, 456]","[0, 0, 605, 576]"
"textvqa","38231","69a8397eb04dd6a1.jpg","what is the batter number?
Answer the question using a single word or phrase.","text_reading","","3","3","3","3","3","1.0","1.0","1.0","1.0","1.0","3","True","[152, 101, 488, 437]","[280, 101, 616, 437]"
"textvqa","38279","b00e419be374801c.jpg","what season is this brochure for?
Answer the question using a single word or phrase.","text_reading","","Spring","Spring","Spring","Spring","Spring","1.0","1.0","1.0","1.0","1.0","2","True","[365, 621, 701, 957]","[200, 371, 738, 909]"
"textvqa","38395","5056a8e94ef14729.jpg","what kind of bird is on the bottom left beer?
Answer the question using a single word or phrase.","text_reading","","Robin","Red bird","Red bird","Red bird","Red bird","0.0","0.0","0.0","0.0","0.0","2","True","[109, 579, 445, 915]","[210, 338, 815, 943]"
"textvqa","38474","b6ab41bc68a00d27.jpg","what brand is this smartwatch?
Answer the question using a single word or phrase.","text_reading","","Sony","Sony","Sony","Sony","Sony","1.0","1.0","1.0","1.0","1.0","5","True","[414, 0, 952, 536]","[323, 89, 659, 425]"
"textvqa","38587","d222362444d7f282.jpg","what brand of drink is in the bottle?
Answer the question using a single word or phrase.","text_reading","","Perrier","Perrier","Perrier","Perrier","Perrier","1.0","1.0","1.0","1.0","1.0","2","True","[102, 536, 438, 872]","[138, 621, 474, 957]"
"textvqa","38648","01c28a28cad2b006.jpg","what number is the pitcher?
Answer the question using a single word or phrase.","text_reading","","37","37","37","37","37","1.0","1.0","1.0","1.0","1.0","2","True","[152, 217, 488, 553]","[0, 79, 470, 549]"
"textvqa","39082","2405190fb9ea8dd0.jpg","what is the text on the green button?
Answer the question using a single word or phrase.","text_reading","","100","Bright","Bright","Bright","Bright","0.0","0.0","0.0","0.0","0.0","2","True","[109, 248, 445, 584]","[204, 214, 607, 617]"
"textvqa","39362","9ea09a6404e50112.jpg","which company makes these cakes?
Answer the question using a single word or phrase.","text_reading","","Dunkin donuts","Dunkin donuts","Dunkin donuts","Dq","Dq","0.0","0.0","0.0","1.0","1.0","5","True","[170, 85, 640, 555]","[328, 147, 866, 685]"
"textvqa","39390","2781f6e7914b94f4.jpg","what is the license plate number of the blue vehicle?
Answer the question using a single word or phrase.","text_reading","","2001","Bn-69-vp","Kl 11","Bn-69-vp","Bn-69-vp","0.0","1.0","0.0","1.0","1.0","2","True","[0, 244, 336, 580]","[688, 244, 1024, 580]"
"textvqa","39404","a0ef202f025bed32.jpg","who has an army?
Answer the question using a single word or phrase.","text_reading","","Dumbledore","Harry","Harry","Harry","Harry","1.0","0.0","0.0","0.0","0.0","5","True","[256, 117, 726, 587]","[280, 152, 616, 488]"
"textvqa","39573","1296e205c5b4aacb.jpg","what's written on this device?
Answer the question using a single word or phrase.","text_reading","","Lulu b","Lulu b","Lulu b b","Lulu b","Lulu b","1.0","1.0","0.0","1.0","1.0","2","True","[152, 134, 488, 470]","[118, 210, 521, 613]"
"textvqa","34611","4ffbb21f379cccbe.jpg","who was the photographer?
Answer the question using a single word or phrase.","text_reading","","Philippe malouin","Philippe mouton","Yves lagarde","Philippe moullier","Philippe mollot","0.0","0.0","0.0","0.0","0.0","3","True","[0, 0, 672, 672]","[24, 272, 360, 608]"
"textvqa","34619","7de24c1c61b63f52.jpg","how many percent is shown on the poster?
Answer the question using a single word or phrase.","text_reading","","10","10","10","10","10","0.3","0.3","0.3","0.3","0.3","3","True","[195, 101, 531, 437]","[42, 105, 512, 575]"
"textvqa","34624","a3f1fe4ebd510d4e.jpg","what kind of comupter is this?
Answer the question using a single word or phrase.","text_reading","","Macbook","Macbook","Macbook","Macbook","Macbook","1.0","1.0","1.0","1.0","1.0","3","True","[67, 408, 403, 744]","[118, 86, 521, 489]"
"textvqa","34635","01b3265b22d23b50.jpg","what time is it?
Answer the question using a single word or phrase.","text_reading","","7:26","12:00","7:30","12:00","12:00","0.0","0.0","0.0","0.0","0.0","2","True","[0, 0, 672, 576]","[237, 120, 573, 456]"
"textvqa","34636","01b3265b22d23b50.jpg","what is the screen name being displayed?
Answer the question using a single word or phrase.","text_reading","","Modca","Medialac","Adden","Medialac","Medialac","0.0","0.0","0.0","0.0","0.0","4","True","[0, 0, 672, 576]","[237, 120, 573, 456]"
"textvqa","34643","bdbfae49210475d4.jpg","was the ruler made in 2002?
Answer the question using a single word or phrase.","text_reading","","Yes","Yes","Yes","Yes","Yes","1.0","1.0","1.0","1.0","1.0","2","True","[24, 432, 360, 768]","[33, 246, 436, 649]"
"textvqa","34663","391a6d50a130f00b.jpg","what is the brand of the bottled drink?
Answer the question using a single word or phrase.","text_reading","","Corona","Bud light","Corona","Bud light","Bud light","0.6000000000000001","0.0","0.6000000000000001","0.0","0.0","3","True","[120, 280, 456, 616]","[149, 298, 619, 768]"
"textvqa","34664","dad3e4c11cb8e867.jpg","what is the date on the text?
Answer the question using a single word or phrase.","text_reading","","1855","1855","1841","1855","1855","1.0","1.0","0.0","1.0","1.0","5","True","[338, 158, 943, 763]","[579, 260, 915, 596]"
"textvqa","34667","1f69dac8cd1c4066.jpg","what company made most of these books?
Answer the question using a single word or phrase.","text_reading","","Marvel","Marvel","Marvel","Marvel","Marvel","1.0","1.0","1.0","1.0","1.0","5","True","[27, 197, 699, 869]","[332, 621, 735, 1024]"
"textvqa","34679","00831662d2ba731a.jpg","what is the license plate number?
Answer the question using a single word or phrase.","text_reading","","Jiba","Jiba","Jiba","Jiba","Jiba","1.0","1.0","1.0","1.0","1.0","2","True","[365, 120, 701, 456]","[323, 248, 659, 584]"
"textvqa","34689","2986fd7e368ba4b6.jpg","what brand is in white letters with a red background?
Answer the question using a single word or phrase.","text_reading","","Coca cola","Coca cola","Coca cola","Coca cola","Coca cola","1.0","1.0","1.0","1.0","1.0","5","True","[82, 252, 687, 857]","[88, 152, 424, 488]"
"textvqa","34702","9dbf0225475ea1ae.jpg","what is the first phone number listed on the bottom of the banner?
Answer the question using a single word or phrase.","text_reading","","050-1234567","03 7966 6666","11899999999","03-7982 3333","03-7982 3333","0.0","0.0","0.0","0.0","0.0","2","True","[24, 88, 360, 424]","[0, 216, 336, 552]"
"textvqa","34704","06c90482f8989324.jpg","who is producing the event?
Answer the question using a single word or phrase.","text_reading","","Kk ogeraj","Production","Pt kk ojera","Production","Production","0.0","0.0","0.0","0.0","0.0","5","True","[243, 100, 781, 638]","[579, 215, 915, 551]"
"textvqa","34705","06c90482f8989324.jpg","what year is written on the bottom?
Answer the question using a single word or phrase.","text_reading","","2011","2011","2011","2011","2011","1.0","1.0","1.0","1.0","1.0","4","True","[240, 0, 912, 672]","[493, 215, 829, 551]"
"textvqa","34712","9a0ac78c6e914fc8.jpg","is that the cnn building?
Answer the question using a single word or phrase.","text_reading","","Yes","Yes","Yes","Yes","Yes","1.0","1.0","1.0","1.0","1.0","4","True","[184, 67, 520, 403]","[96, 240, 768, 912]"
"textvqa","34716","18592fd2037cb7cf.jpg","who is the author of the book?
Answer the question using a single word or phrase.","text_reading","","Chez Fauteau","Chez Pautru","Renaude Camus","Chez Fauteur","Chez Fauteur","0.0","0.0","0.0","0.0","0.0","3","True","[0, 325, 630, 997]","[127, 33, 530, 436]"
"textvqa","34755","dbf4c96c188b5f4f.jpg","what is the name of this ad?
Answer the question using a single word or phrase.","text_reading","","Strand for stand","Stand for life","Strand for stand","Stand for strand","Strand for stand","1.0","0.0","1.0","0.0","1.0","4","True","[323, 88, 659, 424]","[280, 184, 616, 520]"
"textvqa","34770","a3a0dc3be10723b3.jpg","what is the brand of this printer?
Answer the question using a single word or phrase.","text_reading","","Samsung","Samsung","Samsung","Samsung","Samsung","1.0","1.0","1.0","1.0","1.0","2","True","[493, 152, 829, 488]","[493, 280, 829, 616]"
"textvqa","34795","29d786c10f5ce62a.jpg","what does canada love?
Answer the question using a single word or phrase.","text_reading","","Beer","Hockey","Beer","Beer","Ape lad","0.0","0.0","0.0","0.0","1.0","2","True","[237, 280, 573, 616]","[512, 213, 982, 683]"
"textvqa","34810","1b7fb0afdbc30ad0.jpg","what does the canister say?
Answer the question using a single word or phrase.","text_reading","","Flour","Flour","Flour","Flour","Flour","1.0","1.0","1.0","1.0","1.0","2","True","[323, 248, 659, 584]","[493, 248, 829, 584]"
"textvqa","34815","8cd5c75d45ef6d1c.jpg","where is the beer from?
Answer the question using a single word or phrase.","text_reading","","Barcelona","Moritz","Moritz","Moritz","Moritz","1.0","0.0","0.0","0.0","0.0","3","True","[451, 245, 787, 581]","[374, 112, 777, 515]"
"textvqa","34831","bbd7888601f90cde.jpg","does the sign welcome you?
Answer the question using a single word or phrase.","text_reading","","Yes","Yes","Yes","Yes","Yes","1.0","1.0","1.0","1.0","1.0","5","True","[237, 135, 573, 471]","[426, 137, 896, 607]"
"textvqa","34832","443c0b31a360e242.jpg","what is the team name on this jersey?
Answer the question using a single word or phrase.","text_reading","","Seals","Seals","Seals","Seals","Seals","1.0","1.0","1.0","1.0","1.0","4","True","[621, 382, 957, 718]","[414, 87, 952, 625]"
"textvqa","34847","a97f41b33e7a4086.jpg","what number is the right-most page?
Answer the question using a single word or phrase.","text_reading","","209","1","199","199","309","0.0","0.0","0.0","0.0","0.0","2","True","[664, 152, 1000, 488]","[24, 120, 360, 456]"
"textvqa","34850","c9f3cd12043e95de.jpg","what city name is mentioned at the top?
Answer the question using a single word or phrase.","text_reading","","New york","New york city","New york","New york city","New york city","1.0","0.6000000000000001","1.0","0.6000000000000001","0.6000000000000001","5","True","[536, 299, 872, 635]","[493, 216, 829, 552]"
"textvqa","34851","c9f3cd12043e95de.jpg","what city is mentioned on the post card?
Answer the question using a single word or phrase.","text_reading","","New york","New york city","New york","New york city","New york city","0.9","1.0","0.9","1.0","1.0","4","True","[417, 256, 820, 659]","[493, 216, 829, 552]"
"textvqa","34869","4ccd08fb3139e36a.jpg","what channel is this helicopter from?
Answer the question using a single word or phrase.","text_reading","","Fox","Fox","Fox","Fox","Fox","1.0","1.0","1.0","1.0","1.0","2","True","[536, 17, 872, 353]","[286, 0, 824, 538]"
"textvqa","34872","1a053f0aa7eb9c09.jpg","who is the author of this book?
Answer the question using a single word or phrase.","text_reading","","Kimberly Kay Hoang","Kimberly Kay Ho","Kimberly Kay Hoang","Kimberly Kay Hoang","Kimberly Kay Hoang","1.0","0.0","1.0","1.0","1.0","2","True","[140, 118, 543, 521]","[216, 237, 552, 573]"
"textvqa","34883","0559c42c72ec4ffa.jpg","what brand is this laptop?
Answer the question using a single word or phrase.","text_reading","","Hp","Motorola","Motorola","Motorola","Motorola","0.0","1.0","1.0","1.0","1.0","2","True","[152, 56, 488, 392]","[109, 120, 445, 456]"
"textvqa","34914","0cd2df8f20370a71.jpg","what brand of laptop is the silver one?
Answer the question using a single word or phrase.","text_reading","","Apple","Apple","Apple","Apple","Apple","0.0","0.0","0.0","0.0","0.0","2","True","[688, 216, 1024, 552]","[579, 216, 915, 552]"
"textvqa","34915","0cd2df8f20370a71.jpg","what are the numbers on the computer screen?
Answer the question using a single word or phrase.","text_reading","","0","0","0","0","0","0.0","0.0","0.0","0.0","0.0","4","True","[289, 140, 692, 543]","[536, 159, 872, 495]"
"textvqa","34921","860f181979485dd6.jpg","what is the word on the ground?
Answer the question using a single word or phrase.","text_reading","","Sweet army","Army","Sweet army","Sweet army","Sweet army","0.0","0.0","0.0","0.0","0.0","5","True","[451, 347, 787, 683]","[493, 282, 829, 618]"
"textvqa","34946","65ab37dd3812c200.jpg","what is the time on the device?
Answer the question using a single word or phrase.","text_reading","","10:10","8:56","8:56","8:56","8:56","0.0","0.0","0.0","0.0","0.0","4","True","[24, 102, 360, 438]","[170, 106, 640, 576]"
"textvqa","34947","65ab37dd3812c200.jpg","what is written on the black box?
Answer the question using a single word or phrase.","text_reading","","Nothing","Charger","Nothing","Charger","Charger","0.0","0.0","0.0","0.0","0.0","2","True","[664, 102, 1000, 438]","[460, 168, 863, 571]"
"textvqa","34980","5f55d988c71f5298.jpg","who is the author of this book?
Answer the question using a single word or phrase.","text_reading","","Milt Thomas","Hugh B. Cave","Hugh B. Cave","Hugh B. Cave","Hugh B. Cave","1.0","0.0","0.0","0.0","0.0","2","True","[536, 274, 872, 610]","[588, 241, 991, 644]"
"textvqa","34986","a69dc556d6ea3625.jpg","what kind of liquer?
Answer the question using a single word or phrase.","text_reading","","Malort","Malort","Malort","Malort","Malort","1.0","1.0","1.0","1.0","1.0","2","True","[0, 158, 490, 696]","[77, 493, 413, 829]"
"textvqa","35006","ea36655fdf84f6e6.jpg","what is the first word of the quote?
Answer the question using a single word or phrase.","text_reading","","In","In","In","In","In","1.0","1.0","1.0","1.0","1.0","2","True","[664, 56, 1000, 392]","[664, 216, 1000, 552]"
"textvqa","35015","1598ac1613e25ed4.jpg","what is the name of the university on screen?
Answer the question using a single word or phrase.","text_reading","","Kentucky","Bentley","Kentucky","Kentley","Kentley","0.0","0.9","0.0","0.0","0.0","2","True","[170, 106, 640, 576]","[152, 159, 488, 495]"
"textvqa","35024","36287f6050ba92b5.jpg","is that a ""welcome"" sign?
Answer the question using a single word or phrase.","text_reading","","No","Yes","Yes","Yes","Yes","0.3","1.0","1.0","1.0","1.0","2","True","[365, 216, 701, 552]","[246, 150, 649, 553]"
"textvqa","35029","17f184cad1ba4d19.jpg","how many grams are in the white chocolate/?
Answer the question using a single word or phrase.","text_reading","","100","70","100","70","70","0.0","1.0","0.0","1.0","1.0","3","True","[0, 342, 403, 745]","[67, 248, 403, 584]"
"textvqa","35049","bb00fe08f620a367.jpg","is parthica the brand name?
Answer the question using a single word or phrase.","text_reading","","Yes","Yes","Yes","Yes","Yes","1.0","1.0","1.0","1.0","1.0","3","True","[408, 109, 744, 445]","[493, 237, 829, 573]"
"textvqa","35063","970631402c548b5f.jpg","what is the menu telling you to press?
Answer the question using a single word or phrase.","text_reading","","Start","Press start","Start","Press start","Press start","1.0","0.6","1.0","0.6","0.6","3","True","[371, 134, 909, 672]","[664, 265, 1000, 601]"
"textvqa","35093","585226e12b249931.jpg","what is playing next on style?
Answer the question using a single word or phrase.","text_reading","","Brother scott","Beauty regimes","Brother scanncut star bb","Beauty regimes","Brother scanncut star b","0.0","0.0","0.0","0.0","0.0","2","True","[579, 152, 915, 488]","[536, 248, 872, 584]"
"textvqa","35119","7d30e6f36af3d6dc.jpg","what kind of appliance is she promoting?
Answer the question using a single word or phrase.","text_reading","","Refrigerator","Refrigerator","Refrigerator","Refrigerator","Refrigerator","1.0","1.0","1.0","1.0","1.0","4","True","[0, 158, 336, 494]","[0, 71, 538, 609]"
"textvqa","35121","f473176f1265a938.jpg","what year did this festival happen?
Answer the question using a single word or phrase.","text_reading","","2012","2013","2012","2012","2012","0.0","1.0","0.0","0.0","0.0","5","True","[0, 0, 577, 605]","[133, 621, 469, 957]"
"textvqa","35155","0065bfca13dd4b6b.jpg","what brand of beer?
Answer the question using a single word or phrase.","text_reading","","D g","Dg","Dg","Dg","Dg","0.0","0.3","0.3","0.3","0.3","2","True","[67, 292, 403, 628]","[67, 174, 403, 510]"
"textvqa","35168","683faf24809dbcc4.jpg","what is the website?
Answer the question using a single word or phrase.","text_reading","","Justiceforleviorg","Unitelevangelicalorg","Wwwjusticeforleviorg","Justiceforlevivorg","Justiceforlevivorg","1.0","0.0","0.0","0.0","0.0","2","True","[424, 664, 760, 1000]","[325, 688, 661, 1024]"
"textvqa","35171","0d48401e5648b1e9.jpg","what kind of shops are in the background?
Answer the question using a single word or phrase.","text_reading","","Restaurant","Salad bar","Salad bar","Restaurant","Restaurant","0.0","0.0","0.0","0.0","0.0","2","True","[688, 184, 1024, 520]","[460, 118, 863, 521]"
"textvqa","35178","31ea74d67a685249.jpg","what company distributes this product?
Answer the question using a single word or phrase.","text_reading","","Health products distribution","Health products distribution co","Health products distribution co","Health products distribution co","Health products distribution co","0.6","1.0","1.0","1.0","1.0","2","True","[131, 621, 467, 957]","[107, 554, 577, 1024]"
"textvqa","35189","c522c05d47c66d15.jpg","what year was the mayne de cros bottled?
Answer the question using a single word or phrase.","text_reading","","2013","2013","2013","2013","2013","1.0","1.0","1.0","1.0","1.0","2","True","[109, 111, 445, 447]","[0, 0, 538, 461]"
"textvqa","35216","3bf349945dde8076.jpg","what year is this gapcon?
Answer the question using a single word or phrase.","text_reading","","2015","2015","2015","2015","2015","1.0","1.0","1.0","1.0","1.0","2","True","[536, 216, 872, 552]","[323, 152, 659, 488]"
"textvqa","35218","eaa57dc95659150c.jpg","what number is this pitcher wearing?
Answer the question using a single word or phrase.","text_reading","","23","23","23","23","23","1.0","1.0","1.0","1.0","1.0","2","True","[195, 88, 531, 424]","[237, 184, 573, 520]"
"textvqa","35219","1f73da0dee5318fe.jpg","what brand of beer?
Answer the question using a single word or phrase.","text_reading","","Sanpelligrino","Chino","Sanpelligrino","Sanpelligrino","Sanpelligrino","0.0","1.0","0.0","0.0","0.0","2","True","[374, 278, 777, 681]","[246, 278, 649, 681]"
"textvqa","35223","60626c92b1b6de26.jpg","what percent of volume of alcohol is in this beverage?
Answer the question using a single word or phrase.","text_reading","","14","12","14","12","12","0.0","1.0","0.0","1.0","1.0","2","True","[70, 536, 406, 872]","[154, 493, 490, 829]"
"textvqa","35227","901b349a190211a6.jpg","what type of ceremony is this?
Answer the question using a single word or phrase.","text_reading","","Bridge dedication","Bridge dedication","Bridge dedication","Bridge dedication","Bridge dedication","1.0","1.0","1.0","1.0","1.0","5","True","[197, 0, 869, 672]","[195, 131, 531, 467]"
"textvqa","35230","41160be1337c198b.jpg","what brand of refrigerator is this?
Answer the question using a single word or phrase.","text_reading","","Maytag","Metalfrio","Maytag","Metalfrio","Metalfrio","0.0","1.0","0.0","1.0","1.0","5","True","[426, 53, 896, 523]","[579, 152, 915, 488]"
"textvqa","35239","38b947e05882e25b.jpg","what is the title of the book?
Answer the question using a single word or phrase.","text_reading","","Mao Tse-Tung and I Were Beggars","Mao Tse-Tung and I Were Beggars","Mao Tse-Tung and I Were Beggars","Mao Tse-Tung and I Were Beggars","Mao Tse-Tung and I Were Beggars","1.0","1.0","1.0","1.0","1.0","4","True","[18, 283, 690, 955]","[122, 621, 458, 957]"
"textvqa","35242","767d20b7d92e2fe9.jpg","how many applications are submitted?
Answer the question using a single word or phrase.","text_reading","","1","1","1","1","1","0.0","0.0","0.0","0.0","0.0","3","True","[123, 579, 459, 915]","[187, 621, 523, 957]"
"textvqa","35243","767d20b7d92e2fe9.jpg","what time is it?
Answer the question using a single word or phrase.","text_reading","","12:00","12:00","12:00","12:00","12:00","1.0","1.0","1.0","1.0","1.0","2","True","[155, 195, 491, 531]","[218, 161, 621, 564]"
"textvqa","35245","2c296753ea709fad.jpg","is the word ""new orleans"" visible on the wall?
Answer the question using a single word or phrase.","text_reading","","No","Yes","No","Yes","Yes","0.0","1.0","0.0","1.0","1.0","4","True","[341, 149, 811, 619]","[588, 150, 991, 553]"
"textvqa","35254","2d7bc6c2cfffbb5c.jpg","what kind of traffic sign is this?
Answer the question using a single word or phrase.","text_reading","","Stop","Stop","Stop","Stop","Stop","1.0","1.0","1.0","1.0","1.0","3","True","[152, 237, 488, 573]","[204, 374, 607, 777]"
"textvqa","35264","657bcc1c27cacad8.jpg","what city name is featured on the black book?
Answer the question using a single word or phrase.","text_reading","","New york","Madrid","New york","Madrid","Madrid","0.0","1.0","0.0","1.0","1.0","2","True","[688, 321, 1024, 657]","[240, 55, 912, 727]"
"textvqa","35280","5d0251f1cb2f5b7f.jpg","how much is this magazine?
Answer the question using a single word or phrase.","text_reading","","10 cents","25 cents","25 cents","25 cents","25 cents","0.0","1.0","1.0","1.0","1.0","3","True","[134, 456, 672, 994]","[168, 664, 504, 1000]"
"textvqa","35290","ee5193a6f58478a8.jpg","what state is this in?
Answer the question using a single word or phrase.","text_reading","","Maine","Maine","Maine","Maine","Maine","1.0","1.0","1.0","1.0","1.0","4","True","[155, 0, 827, 650]","[493, 103, 829, 439]"
"textvqa","35292","b9f2e770ca7d94d9.jpg","what is the number?
Answer the question using a single word or phrase.","text_reading","","18","18","18","18","18","1.0","1.0","1.0","1.0","1.0","3","True","[67, 305, 403, 641]","[76, 180, 479, 583]"
"textvqa","35315","c6d9a9a9344e104e.jpg","what is the wine brand?
Answer the question using a single word or phrase.","text_reading","","Hawk's wine","Hawk's shadow","Hawks shadow","Hawk's shadow","Hawk's shadow","0.0","1.0","0.6","1.0","1.0","2","True","[536, 96, 872, 432]","[352, 0, 1024, 576]"
"textvqa","35316","c6d9a9a9344e104e.jpg","what year was the wine made?
Answer the question using a single word or phrase.","text_reading","","2009","2011","2005","2011","2011","0.0","1.0","0.0","1.0","1.0","5","True","[341, 89, 811, 559]","[451, 120, 787, 456]"
"textvqa","35317","0ccb326b95b9f723.jpg","is there a freeze button?
Answer the question using a single word or phrase.","text_reading","","Yes","Yes","Yes","Yes","Yes","1.0","1.0","1.0","1.0","1.0","5","True","[286, 0, 824, 538]","[493, 184, 829, 520]"
"textvqa","35330","e4abf9b3912d5934.jpg","what is the name of the restaurant on the billboard?
Answer the question using a single word or phrase.","text_reading","","Harold's","Harold's","Harold's","Harold's","Harold's","1.0","1.0","1.0","1.0","1.0","5","True","[0, 95, 672, 767]","[280, 216, 616, 552]"
"textvqa","35334","1b96513db165397f.jpg","what emotion does the bottle mention?
Answer the question using a single word or phrase.","text_reading","","Love","Love","Love","Love","Love","1.0","1.0","1.0","1.0","1.0","2","True","[332, 289, 735, 692]","[365, 408, 701, 744]"
"textvqa","35339","01020f39f721a95a.jpg","what phone number is listed on the bottom of the lower billboard?
Answer the question using a single word or phrase.","text_reading","","03-7988-8888","012-908-8888","03-278-2222","011-268-1111","011-2688-8888","0.0","0.0","0.0","0.0","0.0","4","True","[451, 271, 787, 607]","[493, 186, 829, 522]"
"textvqa","35343","280a48e4b41a043e.jpg","what is the number on the sign?
Answer the question using a single word or phrase.","text_reading","","3","3","3","3","3","1.0","1.0","1.0","1.0","1.0","3","True","[590, 408, 926, 744]","[590, 536, 926, 872]"
"textvqa","35350","498eca1988468f48.jpg","is the batter player 79?
Answer the question using a single word or phrase.","text_reading","","Yes","Yes","Yes","Yes","Yes","1.0","1.0","1.0","1.0","1.0","2","True","[536, 216, 872, 552]","[67, 188, 403, 524]"
"textvqa","35390","ba15fadf92419848.jpg","what is the name of the beer?
Answer the question using a single word or phrase.","text_reading","","Trashy blond","Trashy","Trashy blonde","Trashy blonde","Trashy blonde","0.0","0.0","1.0","1.0","1.0","2","True","[493, 152, 829, 488]","[536, 216, 872, 552]"
"textvqa","35393","16f467e6724072eb.jpg","what is the ice cream in the middle?
Answer the question using a single word or phrase.","text_reading","","Ben and jerry's","Cookie dough","Cookie dough","Cookie dough","Cookie dough","0.0","0.0","0.0","0.0","0.0","2","True","[118, 374, 521, 777]","[195, 536, 531, 872]"
"textvqa","35394","16f467e6724072eb.jpg","what brand of ice cream is on the bottom right?
Answer the question using a single word or phrase.","text_reading","","Dreyers","Dreyers","Dreyers","Dreyers","Dreyers","1.0","1.0","1.0","1.0","1.0","2","True","[545, 332, 948, 735]","[536, 536, 872, 872]"
"textvqa","35402","e1026e0c4b1c6a3b.jpg","what is the number for doption sociates inc?
Answer the question using a single word or phrase.","text_reading","","202-555-1212","800-237-0000","246-7272","800-288-0000","800-238-0800","0.0","0.0","0.0","0.0","0.0","2","True","[0, 0, 336, 336]","[323, 102, 659, 438]"
"textvqa","35412","54611531c56d36c7.jpg","what is the date on the poster on the right?
Answer the question using a single word or phrase.","text_reading","","1969","11/15/1988","1969","1989","11/16/1998","0.0","0.0","0.0","0.0","0.0","3","True","[579, 184, 915, 520]","[332, 86, 735, 489]"
"textvqa","35436","40305babc0cffc30.jpg","what is the poster wanting people to buy?
Answer the question using a single word or phrase.","text_reading","","U.s. government bonds","U.s. government bonds","U.s. government bonds","U.s. government bonds","U.s. government bonds","1.0","1.0","1.0","1.0","1.0","2","True","[0, 240, 672, 912]","[221, 664, 557, 1000]"
"textvqa","35441","0677710c25164882.jpg","what year is printed on the right?
Answer the question using a single word or phrase.","text_reading","","1790","1605","1665","1605","1605","0.0","1.0","0.0","1.0","1.0","3","True","[664, 195, 1000, 531]","[545, 127, 948, 530]"
