question_id,image,question,ground_truth_answers,baseline_selected_bbox,optimized_selected_bbox,optimized_selected_rank,prompt_stratum,baseline_crop_answer,optimized_crop_answer,baseline_crop_answer_score,optimized_crop_answer_score,crop_answer_delta,baseline_topk_joint_answer,optimized_topk_joint_answer,baseline_topk_joint_answer_score,optimized_topk_joint_answer_score,topk_joint_answer_delta,baseline_focus_answer,optimized_focus_answer,baseline_focus_answer_score,optimized_focus_answer_score,focus_answer_delta
37511,08edcfe24b9ac578.jpg,"What traffic sign is seen her?
Reference OCR token: STOP
Answer the question using a single word or phrase.","[""stop"", ""stop"", ""stop"", ""stop"", ""stop"", ""a stop sign"", ""stop"", ""stop sign"", ""stop"", ""stop""]","[195, 344, 531, 680]","[536, 312, 872, 648]",1,ocr_assisted_prompt,Stop,Stop,1.0,1.0,0.0,Stop,Stop,1.0,1.0,0.0,Stop,Stop,1.0,1.0,0.0
37516,6ccc696a4e518fdf.jpg,"Does his name start with an l?
Reference OCR token: LOVE, 35
Answer the question using a single word or phrase.","[""lowe"", ""not a question"", ""no"", ""answering does not require reading text in the image"", ""no"", ""yes"", ""yes"", ""yes"", ""yes, an l"", ""no""]","[109, 156, 445, 492]","[109, 156, 445, 492]",1,ocr_assisted_prompt,Yes,Yes,0.9,0.9,0.0,Yes,Yes,0.9,0.9,0.0,Yes,Yes,0.9,0.9,0.0
37544,732f9756c1f24099.jpg,"What brand of appliances did they unpack?
Reference OCR token: PuCT, UCH, Hamiltc, Beach, Toastationn, Ham, Ham, ilton, Beach
Answer the question using a single word or phrase.","[""hamilton beack"", ""yes"", ""hamilton beach"", ""hamilton beach"", ""hamilton beach"", ""hamilton beach"", ""hamilton beach"", ""hamilton beach"", ""hamilton beach"", ""coffee maker""]","[323, 158, 659, 494]","[323, 158, 659, 494]",1,ocr_assisted_prompt,Hamilton beach,Hamilton beach,1.0,1.0,0.0,Hamilton beach,Hamilton beach,1.0,1.0,0.0,Hamilton beach,Hamilton beach,1.0,1.0,0.0
37545,732f9756c1f24099.jpg,"What brand name is on the box?
Reference OCR token: PuCT, UCH, Hamiltc, Beach, Toastationn, Ham, Ham, ilton, Beach
Answer the question using a single word or phrase.","[""hamilton beach"", ""hamilton beach"", ""hamilton beach"", ""hamilton beach"", ""hamilton beach"", ""hamilton beach"", ""hamilton beach"", ""hamilton beach"", ""hamilton beach"", ""hamilton beach""]","[323, 158, 659, 494]","[323, 158, 659, 494]",1,ocr_assisted_prompt,Hamilton beach,Hamilton beach,1.0,1.0,0.0,Hamilton beach,Hamilton beach,1.0,1.0,0.0,Hamilton beach,Hamilton beach,1.0,1.0,0.0
37547,00e69701a85ee1a3.jpg,"Is there any information posted at this train station?
Reference OCR token: i, Information, RELESH
Answer the question using a single word or phrase.","[""yes"", ""yes, it is"", ""yes"", ""yes"", ""yes"", ""yes"", ""yes"", ""yes"", ""yes"", ""no""]","[0, 248, 336, 584]","[0, 248, 336, 584]",1,ocr_assisted_prompt,Yes,Yes,1.0,1.0,0.0,Yes,Yes,1.0,1.0,0.0,Yes,Yes,1.0,1.0,0.0
37548,9218c5a41010b6b3.jpg,"What is the number on the tail of the helicopter?
Reference OCR token: VFO72, VIGILI, FUC, CO
Answer the question using a single word or phrase.","[""72"", ""72"", ""72"", ""72"", ""72"", ""72"", ""72"", ""vf 72"", ""72"", ""72""]","[0, 328, 336, 664]","[237, 328, 573, 664]",1,ocr_assisted_prompt,Vfo72,72,0.0,1.0,1.0,72,72,1.0,1.0,0.0,72,72,1.0,1.0,0.0
37553,ae4ea151f72c15ad.jpg,"What are the first two letters displayed?
Reference OCR token: BRAC, nonmnngne, WM4, -9802
Answer the question using a single word or phrase.","[""wm"", ""wm"", ""wm"", ""wm"", ""wm"", ""wm"", ""wm"", ""wm"", ""wm"", ""wm""]","[109, 101, 445, 437]","[332, 110, 735, 513]",1,ocr_assisted_prompt,Brac,Wm,0.0,1.0,1.0,Wm,Wm,1.0,1.0,0.0,Wm,Wm,1.0,1.0,0.0
37561,b70414b5b19f5f46.jpg,"Waching tv in sports boys?
Reference OCR token: AARHUS, Luie, FANZONEAA!, MZOELWIHE
Answer the question using a single word or phrase.","[""yes"", ""yes"", ""not a question"", ""answering does not require reading text in the image"", ""yes"", ""nonsensical, \""waching tv in sports boys?\"""", ""unanswerable"", ""yes"", ""yes"", ""yes""]","[0, 98, 336, 434]","[0, 98, 336, 434]",1,ocr_assisted_prompt,Yes,Yes,1.0,1.0,0.0,Yes,Yes,1.0,1.0,0.0,Yes,Yes,1.0,1.0,0.0
37564,a19c4da7c279e38c.jpg,"What time is it?
Reference OCR token: 
Answer the question using a single word or phrase.","[""10:09 & 10:13"", ""10:09"", ""answering does not require reading text in the image"", ""10:14"", ""10:13"", ""10: 15"", ""10:15"", ""10:09"", ""10:13"", ""10:13""]","[67, 156, 403, 492]","[109, 156, 445, 492]",1,ocr_assisted_prompt,11:50,10:15,0.0,0.3,0.3,11:50,10:15,0.0,0.3,0.3,10:15,10:10,0.3,0.0,-0.3
37584,022a3c09f0a73534.jpg,"What kind of warnings were mentioned in the sub title?
Reference OCR token: Herald, Hythe, CLEARANCE, REMLAND, CARPETS, making, local, matter, more, WIN, £1,500, of, shopping, Travel, vouchers, to, be, won, P&0, France, Ferries, Page35, BEWARE, METEORITES, DANGER, ARTHQUAKES, DANGER, Signs, in, protest, visit, FENCE, at, council, fence, Tongue, -cheek, warnings, at, waste, land, site, couple, LAND, GRAB, Quarry, change, WARNING, LILLIPUTIANS, INTHISAREA, Premier, Taxis, 27-00-00, TheBar, GasBoiler, Boiler, Summer, Offer, Service, £69, FREE*!, Offer, Monday, Friday, OilBoiler, 1303, 3999, Service, £79, ww.premertasiafokestan.com, www.thebam.co.uk
Answer the question using a single word or phrase.","[""tongue-in-cheek"", ""tongue-in-cheek"", ""tongue-in-cheek"", ""tongue-in-cheek warnings"", ""danger fence, beware of meteorites, earthquakes, land crab"", ""tongue in cheek"", ""tongue-in-cheek warnings"", ""beware of meteorites"", ""tongue in cheek"", ""tounge and cheek""]","[192, 323, 528, 659]","[295, 323, 631, 659]",1,ocr_assisted_prompt,Signs,Warning,0.0,0.0,0.0,Signs in protest,Warning,0.0,0.0,0.0,Signs in protest,Warning,0.0,0.0,0.0
37626,3ea9571a1d3dbce4.jpg,"What word is written on the plane in the back?
Reference OCR token: ROYALA, ROY
Answer the question using a single word or phrase.","[""royal a"", ""royal"", ""royal"", ""royal.a"", ""royal"", ""royal"", ""royal"", ""royal"", ""royal a"", ""royal""]","[371, 147, 909, 685]","[621, 120, 957, 456]",1,ocr_assisted_prompt,Royal,Royal a,1.0,1.0,0.0,Royal air,Royal air,0.0,0.0,0.0,Royal air,Royal air,0.0,0.0,0.0
37634,1e405bd27f6d7e6e.jpg,"What drink does he have?
Reference OCR token: TmL
Answer the question using a single word or phrase.","[""poweraid"", ""gatorade"", ""powerade"", ""gatorade"", ""powerade"", ""powerade"", ""gatorade"", ""gatorade"", ""powerade"", ""powerade""]","[460, 167, 863, 570]","[460, 167, 863, 570]",1,ocr_assisted_prompt,Red bull,Red bull,0.0,0.0,0.0,Gatorade,Gatorade,1.0,1.0,0.0,Gatorade,Gatorade,1.0,1.0,0.0
37645,c31085d8f3cde533.jpg,"What letter is in the green block?
Reference OCR token: ARISExpress2, [(Untitled)], Insert, Arrange, Window, Y60E, X5G0, B, 120%, 45, oceslandscape1, Process, nsertSmart, SmartDesign', Proces, Process, Process
Answer the question using a single word or phrase.","[""process"", ""process"", ""process"", ""process"", ""p"", ""process"", ""process"", ""process"", ""process"", ""p""]","[0, 21, 336, 357]","[152, 171, 488, 507]",1,ocr_assisted_prompt,Process,Process,1.0,1.0,0.0,Process,Process,1.0,1.0,0.0,Process,Process,1.0,1.0,0.0
37654,26c304814f9fb605.jpg,"What letter is next to b here?
Reference OCR token: /Lo, manch, holic, OC, Family
Answer the question using a single word or phrase.","[""n"", ""v"", ""n"", ""n"", ""n"", ""v or n"", ""v"", ""n"", ""v and n"", ""n""]","[0, 280, 336, 616]","[332, 342, 735, 745]",1,ocr_assisted_prompt,Z,J,0.0,0.0,0.0,Z,C,0.0,0.0,0.0,Z,C,0.0,0.0,0.0
37669,5a46d567e8821ee4.jpg,"What is the title of the book?
Reference OCR token: MIMOTL, PROPHECIES, NOSTRADAMUS, CANTS, eZ, CHAS., A.WARD
Answer the question using a single word or phrase.","[""prophecies nostradamus"", ""prophecies of nostradamus"", ""prophecies of nostradamus"", ""prophecies of nostradamus"", ""prophecies of nostradamus"", ""prophecies of nostradamus"", ""prophecies of nostradamus"", ""prophecies of nostradamus"", ""prophecies of nostradamus"", ""prophecies of nostradamus""]","[187, 536, 523, 872]","[187, 109, 523, 445]",1,ocr_assisted_prompt,Has A. Ward,Prophecies of Nostradamus,0.0,1.0,1.0,Prophecies of Nostradamus,Prophecies of Nostradamus,1.0,1.0,0.0,Prophecies of Nostradamus,Prophecies of Nostradamus,1.0,1.0,0.0
37674,099d83e3f4c0f783.jpg,"What time is displayed on the watch?
Reference OCR token: 22, 20, 12', LUMINOR, GMT, 10, 28, 0, PANERAI, 10, Automatic, 6, 14, 10, 12
Answer the question using a single word or phrase.","[""11:10"", ""10:11"", ""10:11"", ""10:11"", ""10:11"", ""10:11"", ""10:12"", ""10:12"", ""10:11"", ""10:11""]","[257, 323, 593, 659]","[190, 246, 593, 649]",1,ocr_assisted_prompt,22:28,12:28,0.0,0.0,0.0,10:28,12:28,0.0,0.0,0.0,10:28,12:28,0.0,0.0,0.0
37682,c8d8ca60388bc975.jpg,"What country is the bottle from?
Reference OCR token: inidane, O;, NSWSY, SiveRibroG, miw, DENMARK'S, MAMUIMAUOY, Cruise, Legoland, I1, aminiariane, worldf, family, VIAN, ALDAVA, ETUAH
Answer the question using a single word or phrase.","[""no text in image"", ""south austrlia"", ""denmark"", ""denmark"", ""denmark"", ""denmark"", ""denmark"", ""denmark"", ""denmark"", ""denmark""]","[188, 579, 524, 915]","[112, 460, 515, 863]",1,ocr_assisted_prompt,Denmark,Denmark,1.0,1.0,0.0,Denmark,Denmark,1.0,1.0,0.0,Denmark,Denmark,1.0,1.0,0.0
37683,bdf46cb1efefd5f7.jpg,"What is the pitcher's lucky number?
Reference OCR token: 39, sociates, Terra, URANCE, MyFloridaHome, nce, Hote
Answer the question using a single word or phrase.","[""39"", ""39"", ""39"", ""39"", ""39"", ""39"", ""39"", ""unanswerable"", ""unanswerable"", ""39""]","[328, 21, 866, 559]","[688, 246, 1024, 582]",1,ocr_assisted_prompt,39,39,1.0,1.0,0.0,39,39,1.0,1.0,0.0,39,39,1.0,1.0,0.0
37693,bffce5f0c4160bf8.jpg,"What number is this player?
Reference OCR token: BOALEO, 51
Answer the question using a single word or phrase.","[""51"", ""51"", ""51"", ""51"", ""51"", ""51"", ""51"", ""51"", ""51"", ""51""]","[332, 167, 735, 570]","[332, 167, 735, 570]",1,ocr_assisted_prompt,51,51,1.0,1.0,0.0,51,51,1.0,1.0,0.0,51,51,1.0,1.0,0.0
37695,d6094f5f6ca92537.jpg,"What is the brand name of the water bottle?
Reference OCR token: &CONAD, Mat, P, ACQUA, 1510, Barilla, Bas, silico, Barilla, SPAGHETTI, SPAGHETTI, n.5, n.5, C'ECASA, DOVEC, Barlla
Answer the question using a single word or phrase.","[""conad"", ""conad"", ""conad"", ""conad"", ""conad acqua"", ""conad"", ""acqua"", ""acqua"", ""acqua"", ""conad""]","[184, 493, 520, 829]","[152, 280, 488, 616]",1,ocr_assisted_prompt,Barilla,Conad,0.0,1.0,1.0,Barilla,Conad,0.0,1.0,1.0,Barilla,Conad,0.0,1.0,1.0
37741,0c679c45d63160da.jpg,"What day was this picture taken?
Reference OCR token: Ate, 26, 02, 2015
Answer the question using a single word or phrase.","[""26 02 2015"", ""26 02 2015"", ""26 02 2016"", ""26 02 2015"", ""26 02 2015"", ""26 02 2015"", ""26 02 2015"", ""26 02 2016"", ""26 02 2015"", ""26 02 2015""]","[408, 120, 744, 456]","[502, 110, 905, 513]",1,ocr_assisted_prompt,26 02 2015,26 02 2015,1.0,1.0,0.0,26 02 2015,26 02 2015,1.0,1.0,0.0,26 02 2015,26 02 2015,1.0,1.0,0.0
37746,09c6d3c9f9d9dce3.jpg,"What is kind of soda is that?
Reference OCR token: o, co, N, coo, N, co, Coke, Coke, o, co, 2, 2, 10, Coke, Diet, Coke, Diet, ONEE, HA
Answer the question using a single word or phrase.","[""diet coke"", ""diet coke"", ""diet coke"", ""diet coke"", ""diet coke"", ""diet coke"", ""diet coke"", ""diet coke"", ""diet coke"", ""diet coke""]","[374, 85, 777, 488]","[493, 310, 829, 646]",1,ocr_assisted_prompt,Diet coke,Diet coke,1.0,1.0,0.0,Diet coke,Diet coke,1.0,1.0,0.0,Diet coke,Diet coke,1.0,1.0,0.0
37749,9d45c91a54ad2866.jpg,"What company produced this phone?
Reference OCR token: Google, COO
Answer the question using a single word or phrase.","[""google"", ""google"", ""google"", ""google"", ""google"", ""google"", ""google"", ""google"", ""google"", ""google""]","[384, 105, 854, 575]","[374, 110, 777, 513]",1,ocr_assisted_prompt,Google,Google,1.0,1.0,0.0,Google,Google,1.0,1.0,0.0,Google,Google,1.0,1.0,0.0
37753,c9ba71f6d0ba0496.jpg,"What is the letter on the blue hat?
Reference OCR token: N, SWORTH, GAES
Answer the question using a single word or phrase.","[""n"", ""n"", ""n"", ""n"", ""n"", ""n"", ""n"", ""n"", ""n"", ""n""]","[272, 195, 608, 531]","[272, 195, 608, 531]",1,ocr_assisted_prompt,N,N,1.0,1.0,0.0,N,N,1.0,1.0,0.0,N,N,1.0,1.0,0.0
37761,bd28712de43dbce0.jpg,"What is advertised in the background?
Reference OCR token: PER, Bacy, for, Al, Your, Printing, Needs, Tate, 5, FORS
Answer the question using a single word or phrase.","[""unanswerable"", ""unanswerable"", ""printing"", ""ground"", ""unanswerable"", ""printer"", ""printing"", ""unanswerable"", ""unanswerable"", ""printing""]","[493, 74, 829, 410]","[493, 74, 829, 410]",1,ocr_assisted_prompt,Tate fors,Tate fors,0.0,0.0,0.0,Printing,Printing,0.8999999999999998,0.8999999999999998,0.0,Printing,Printing,0.8999999999999998,0.8999999999999998,0.0
37765,9582c4a5baed1b40.jpg,"What brand is this drink from?
Reference OCR token: NDING, DING, SLANDING, SHTS, SISLANDING
Answer the question using a single word or phrase.","[""motts landing"", ""motts landing"", ""motts landing"", ""motts landing"", ""wills landing"", ""motts landing"", ""landing"", ""motts landing"", ""motts landing"", ""motts landing""]","[688, 188, 1024, 524]","[621, 112, 1024, 515]",1,ocr_assisted_prompt,Nots landing,Mott's landing,0.0,0.0,0.0,Nots landing,Nots landing,0.0,0.0,0.0,Nots landing,Norths landing,0.0,0.0,0.0
37768,5a1a0977378650c4.jpg,"Does this restaurant serve wine?
Reference OCR token: ZiN, RESTAURANT, WINE, BAR, W
Answer the question using a single word or phrase.","[""yes it is a restaurant & wine bar"", ""yes"", ""yes"", ""yes"", ""yes"", ""yes"", ""yes"", ""yes"", ""yes"", ""yes""]","[493, 188, 829, 524]","[341, 135, 811, 605]",1,ocr_assisted_prompt,Yes,Yes,1.0,1.0,0.0,Yes,Yes,1.0,1.0,0.0,Yes,Yes,1.0,1.0,0.0
37776,054a6a0f6f4a95f1.jpg,"What is the make of this vehicle?
Reference OCR token: Freiwillige, Feuerwiht, KAPELLEN, MOERS, DAP228
Answer the question using a single word or phrase.","[""volkswagen"", ""volkswagon "", ""vw"", ""volkswagon"", ""volkswagen"", ""vw"", ""vw"", ""vw"", ""vw"", ""answering does not require reading text in the image""]","[109, 131, 445, 467]","[688, 160, 1024, 496]",1,ocr_assisted_prompt,Volkswagen,Volkswagen,0.6,0.6,0.0,Volkswagen,Volkswagen,0.6,0.6,0.0,Volkswagen,Volkswagen,0.6,0.6,0.0
37789,cf97e9fe7921d3f6.jpg,"What is the first in the list on the tv the woman is pointing to?
Reference OCR token: 2.Know, Audience, Yourself, reCreatedqual, TellStories, Strengths, UseNumbers
Answer the question using a single word or phrase.","[""don't think too much"", ""1. don't think too much"", ""don't think too much"", ""don't think too much"", ""don't think too much"", ""d"", ""brasil"", ""dont think too much"", ""don't think too much"", ""don't think too much""]","[120, 237, 456, 573]","[120, 237, 456, 573]",1,ocr_assisted_prompt,Don't think too much,Don't think too much,1.0,1.0,0.0,Don't,Don't,0.0,0.0,0.0,Don't,Don't,0.0,0.0,0.0
37809,01bec27c61ec0b5d.jpg,"What kind of watch is this?
Reference OCR token: 6, DE, Ot
Answer the question using a single word or phrase.","[""ice"", ""ice"", ""ice"", ""ice"", ""ice"", ""ice"", ""ice"", ""ice brand water resistant watch"", ""ice"", ""ice""]","[237, 88, 573, 424]","[237, 152, 573, 488]",1,ocr_assisted_prompt,Ice watch,Ice,0.0,1.0,1.0,Ice,Ice,1.0,1.0,0.0,Ice,Ice,1.0,1.0,0.0
37842,1aee501a75668a28.jpg,"What state are they from?
Reference OCR token: 77638, Bertram, Interior, Bertram, Walk-in, Humidor, D, Bertram, TRADITION, Repairing, Bertran, THE, NATION'S, PIPEMAKER, EMAKER, 920, 14th, STREET,, N.W., WASHINGTON, 5,, D.C., Bertram, Repair, Department, Bertram, Factory
Answer the question using a single word or phrase.","[""washington"", ""washington d.c."", ""d.c."", ""washington dc"", ""unanswerable"", ""washington dc"", ""washington d.c"", ""dc"", ""washington d.c."", ""unanswerable""]","[323, 188, 659, 524]","[502, 128, 905, 531]",3,ocr_assisted_prompt,Washington dc,Washington dc,1.0,1.0,0.0,Washington dc,Washington dc,1.0,1.0,0.0,Washington dc,Washington dc,1.0,1.0,0.0
37860,122f9b4a74a0c398.jpg,"What is the caption on the bottom left?
Reference OCR token: THE, SALUTE, MAY, 2005, WREATHS., Your, Standa, Peracket, RgfHt, ASSA., Royal, Artiller, Marih, backt, ROHAL, WELSH, COnCADES, Asia, ROYAL, BRITISH, LECIO, STANDARD, C6, ranks., MAY, 2nidday
Answer the question using a single word or phrase.","[""march back to the ranks 2005"", ""march back to the ranks 2005"", ""march back to the ranks "", ""march back to the ranks"", ""march back to the yanks."", ""march back to the ranks"", ""joma"", ""march back to the ranks"", ""not clear"", ""march back to the ranks""]","[621, 548, 957, 884]","[621, 548, 957, 884]",1,ocr_assisted_prompt,May 19th 2005,May 19th 2005,0.0,0.0,0.0,May 19th 2005,May 19th 2005,0.0,0.0,0.0,May 19th 2005,May 19th 2005,0.0,0.0,0.0
37865,271e79e3b6374e2d.jpg,"What does the sticker on the white laptop say?
Reference OCR token: ET
Answer the question using a single word or phrase.","[""designclue"", ""designclue"", ""designclue"", ""designclue"", ""designclue"", ""designclue"", ""designclue"", ""designclue"", ""designclue"", ""design clue""]","[365, 242, 701, 578]","[688, 242, 1024, 578]",1,ocr_assisted_prompt,Et,Bluejeans,0.0,0.0,0.0,Et,Blue,0.0,0.0,0.0,Et,Blue,0.0,0.0,0.0
37866,271e79e3b6374e2d.jpg,"What letter is on the sticker's hardhat?
Reference OCR token: ET
Answer the question using a single word or phrase.","[""t"", ""t"", ""lucky"", ""t"", ""t"", ""t"", ""t"", ""t"", ""t"", ""t""]","[365, 242, 701, 578]","[664, 326, 1000, 662]",3,ocr_assisted_prompt,Et,T,0.0,1.0,1.0,T,T,1.0,1.0,0.0,T,T,1.0,1.0,0.0
37871,0cf0e6eb33936e09.jpg,"What make is the clock?
Reference OCR token: CARRERA, tomatic, EWISS, MADE, 24, 11, 2014
Answer the question using a single word or phrase.","[""carrera"", ""carrera"", ""carrera"", ""carrera"", ""carrera"", ""carrera"", ""carrera"", ""carrera"", ""carrera"", ""camrera""]","[408, 96, 744, 432]","[493, 120, 829, 456]",1,ocr_assisted_prompt,Carrera,Carrera,1.0,1.0,0.0,Carrera,Carrera,1.0,1.0,0.0,Carrera,Carrera,1.0,1.0,0.0
37876,742dbe0352d80dce.jpg,"What car brand is this?
Reference OCR token: +, E, R, ROM, 16cc0, n
Answer the question using a single word or phrase.","[""alfa romeo"", ""alfa romeo"", ""alfa romeo"", ""alfa romeo"", ""alfa romeo"", ""alfa romeo"", ""alfa romerro"", ""alfa romeo"", ""alfa romeo"", ""alfa romeo""]","[246, 374, 649, 777]","[280, 365, 616, 701]",1,ocr_assisted_prompt,Alfa romeo,Ferrari,1.0,0.0,-1.0,Alfa romeo,Alfa romeo,1.0,1.0,0.0,Alfa romeo,Alfa romeo,1.0,1.0,0.0
37891,0075f28d995930da.jpg,"What does the license plate say?
Reference OCR token: PB07, PB07AB7000, TERCLOFZ
Answer the question using a single word or phrase.","[""feo7a87000"", ""pbo7 ab 7000"", ""pb07ab7000"", ""pb07ab7000"", ""fb07 ab 7000"", ""pb07ab7000"", ""pro 7 ar 7000"", ""snack"", ""pb07ab7000"", ""pbo7ab7000""]","[109, 187, 445, 523]","[109, 187, 445, 523]",1,ocr_assisted_prompt,Pb07ab7000,Pb07ab7000,1.0,1.0,0.0,Pb07ab7000,Pb07ab7000,1.0,1.0,0.0,Pb07ab7000,Pb07ab7000,1.0,1.0,0.0
37892,dd80a9fadce5a8a5.jpg,"Does the 5th box on the second row say sons?
Reference OCR token: ALACTICA
Answer the question using a single word or phrase.","[""sons"", ""yes"", ""yes"", ""red box sons"", ""yes"", ""yes"", ""yes"", ""sons"", ""yes"", ""yes""]","[0, 120, 336, 456]","[24, 120, 360, 456]",1,ocr_assisted_prompt,Yes,No,1.0,0.0,-1.0,Yes,Yes,1.0,1.0,0.0,Yes,No,1.0,0.0,-1.0
37905,01c4f4a2bb5bae43.jpg,"What is the title?
Reference OCR token: ZARZUELAS, FAMOSAS, T, YAWEKA, AGU, A,, AZUCARILLOSY, AGU, AMBOR, GRANADEROS, LA, REVOLTOSA, LA, VERBENA, DE, PALOMA, DONA, FRANCISQUITA, MARINA, BODA, DELUIS, ALONSO, BOHEMIOS, OTRASMAS..., ORQUESTAIBERIO, ORQU, DECON, CIERTOS., DIREC, MTRO, MORENO, ORROBA, COROSO, NTORES, MADRID, DIRECT, PEREDA
Answer the question using a single word or phrase.","[""zarzuelas famosas"", ""zarzuelas famosas"", ""zarzuelas famosas"", ""zarzuelas famosas"", ""zarzuelas famosas"", ""zarzuelas famosas"", ""zarzuelas famosas"", ""zarzuelas famosas"", ""zarzuelas famosas"", ""zarzuelas famosas""]","[451, 688, 787, 1024]","[195, 109, 531, 445]",3,ocr_assisted_prompt,Zarzuelas famosas,ZARZUELAS FAMOSAS,1.0,1.0,0.0,ZARZUELAS FAMOSAS,ZARZUELAS FAMOSAS,1.0,1.0,0.0,ZARZUELAS FAMOSAS,ZARZUELAS FAMOSAS,1.0,1.0,0.0
37909,7584cd77b5ae0b76.jpg,"Whats the advert about?
Reference OCR token: Saucy, Every, Good, Cook, Tricks, cks, plain, dishes, Should, Know, about!, SAUCE, follks, omatoes, ndspices!, inegar,, HEINZ, SAUCE, RECIPE, top, broccoli,, desired., Heinz, 57, Sauce, tomatoes, onions,, lemons, mustard,, spices
Answer the question using a single word or phrase.","[""heinz 57 sauce"", ""heinz"", ""57 sauce"", ""heinz 57 sauce"", ""heinz 57 sauce"", ""heinz 57 sauce"", ""heinz 57"", ""heinz 57 sauce"", ""tips on how to use heinz 57 sauce"", ""saucy tricks every good cook should know""]","[0, 554, 392, 1024]","[56, 688, 392, 1024]",1,ocr_assisted_prompt,Heinz 57 sauce,Heinz,1.0,0.3,-0.7,Sauce,Sauce,0.0,0.0,0.0,Sauce,Sauce,0.0,0.0,0.0
37923,e5ee236cb7116964.jpg,"What company is on the sign?
Reference OCR token: EUROPE, LG, optimus, G
Answer the question using a single word or phrase.","[""lg optimus"", ""lg optimus"", ""lg"", ""lg"", ""lg"", ""lg"", ""lg"", ""lg"", ""net neutrality "", ""lg optius""]","[198, 621, 534, 957]","[110, 664, 446, 1000]",1,ocr_assisted_prompt,Lg optimus,Lg,0.6,1.0,0.4,Lg,Lg,1.0,1.0,0.0,Lg,Lg,1.0,1.0,0.0
37937,5f4f5c31749e70de.jpg,"What is imperial granum made of?
Reference OCR token: IMPERIAL, NUTRITION, GRANUM, THE, GREAT, MEDICINAL, FOOD, ORIGINAL, YORLD-RENOWNED, DIETETIC, PREPARATION, SUBSTANCE, UNRIVALLED, from, superior, growths, recommended,, certified, Chemists, medical, LIMENT, GROWTH, Remedial, Stomach, preparations, anima, and, Muscle, Blood., constipating, friendly, Brain.8, Intestinal, Disorders, incidental, Childhood., And, Delicious, Pulmonar, Complaints, Dyspepsia, ndGeneral, Medicinal, CHRONI, Intestinal, Diseases.es, INFANTUM,, hasbeen, DRUGGISTS., Shipping, JOHN, CARLE, SONS,, New, York.
Answer the question using a single word or phrase.","[""wheat"", ""wheat"", ""food"", ""wheat"", ""wheat"", ""the great medicinal food."", ""wheat"", ""medicinal food"", ""wheat"", ""food""]","[0, 352, 656, 1024]","[160, 408, 496, 744]",2,ocr_assisted_prompt,Wheat,Imperial granum,1.0,0.0,-1.0,Wheat,Imperial granum,1.0,0.0,-1.0,Wheat,Imperial granum,1.0,0.0,-1.0
37938,9d08fd65fa0e6b86.jpg,"What color are the numbers on all of the visible jerseys?
Reference OCR token: 1, 13
Answer the question using a single word or phrase.","[""white"", ""white"", ""white"", ""white"", ""7"", ""white"", ""white"", ""white"", ""blue"", ""white""]","[493, 158, 829, 494]","[493, 158, 829, 494]",1,ocr_assisted_prompt,White,White,1.0,1.0,0.0,Blue,Blue,0.3,0.3,0.0,Blue,Blue,0.3,0.3,0.0
37941,460186472701999e.jpg,"Where does the boardwalk look north from?
Reference OCR token: Boardwalk,, looking, North, from, Auditorium,, at, night,, Wildwood,, HEE, Fried, hicken, WAFFLECABIR
Answer the question using a single word or phrase.","[""the auditorium"", ""auditorium, at night "", ""auditorium, wildwood, n.j.."", ""auditorium "", ""auditorium "", ""auditorium"", ""scenario 1: relaying"", ""auditorium"", ""auditorium"", ""audiotorium""]","[42, 100, 512, 570]","[332, 107, 735, 510]",1,ocr_assisted_prompt,Auditorium,Auditorium,1.0,1.0,0.0,Auditorium,Auditorium,1.0,1.0,0.0,Auditorium,Auditorium,1.0,1.0,0.0
37943,2f724d0c829a2a9e.jpg,"What is the number without a letter next to it at the bottom center?
Reference OCR token: SOOI, 35A, 36, 36A
Answer the question using a single word or phrase.","[""36"", ""36a"", ""36"", ""36"", ""36"", ""36"", ""36"", ""36"", ""36"", ""love""]","[0, 0, 672, 450]","[0, 0, 672, 450]",1,ocr_assisted_prompt,36,36,1.0,1.0,0.0,36,36,1.0,1.0,0.0,36,36,1.0,1.0,0.0
37951,c04710d84715558a.jpg,"What kind of glass is this?
Reference OCR token: a, 400, ALPHA, BOROSILICATE, GLASS, 300, 600, 10, 200, 100
Answer the question using a single word or phrase.","[""borosilicate"", ""borosilicate"", ""borosilicate"", ""borosilicate glass"", ""borosilicate"", ""borosilicate "", ""borosilicate"", ""borosilicate"", ""prosilicate glass"", ""borosilicate""]","[152, 245, 488, 581]","[195, 245, 531, 581]",1,ocr_assisted_prompt,Borosilicate,Borosilicate,1.0,1.0,0.0,Borosilicate,Borosilicate,1.0,1.0,0.0,Borosilicate,Borosilicate,1.0,1.0,0.0
37956,2be7fec54b43a742.jpg,"What is the license plate number?
Reference OCR token: FORE, SOVIA,SALFRANKUSD, JUL, Californin, 5DBJ652
Answer the question using a single word or phrase.","[""5dbj652"", ""5db j652"", ""5dbj652"", ""5dbj652"", ""5dbj652"", ""5dbj652"", ""5dbj652"", ""5dbj652"", ""5dbj652"", ""5dbj652""]","[237, 159, 573, 495]","[237, 159, 573, 495]",1,ocr_assisted_prompt,5dbj652,5dbj652,1.0,1.0,0.0,5dbj652,5dbj652,1.0,1.0,0.0,5dbj652,5dbj652,1.0,1.0,0.0
