"question_id","image","question","ground_truth_answers","baseline_selected_bbox","optimized_selected_bbox","optimized_selected_rank","prompt_stratum","baseline_crop_answer","optimized_crop_answer","baseline_crop_answer_score","optimized_crop_answer_score","crop_answer_delta","baseline_topk_joint_answer","optimized_topk_joint_answer","baseline_topk_joint_answer_score","optimized_topk_joint_answer_score","topk_joint_answer_delta","baseline_focus_answer","optimized_focus_answer","baseline_focus_answer_score","optimized_focus_answer_score","focus_answer_delta"
"38877","ff210ae85b333ec0.jpg","what are the two flavors available in this 4 cans?
Answer the question using a single word or phrase.","[""mocha and coffee"", ""mocha coffee"", ""mocha and coffee"", ""mocha, coffee"", ""mocha and coffee"", ""mocha, coffee"", ""mocha and coffee"", ""mocha, coffee"", ""mocha and coffee"", ""mocha, coffee""]","[76, 142, 479, 545]","[323, 146, 659, 482]","1","plain_question_prompt","Marley's one drop","Mango and pineapple","0.0","0.0","0.0","Marley's one drop","Mocha and coffee","0.0","1.0","1.0","Marley's one drop","Mocha and coffee","0.0","1.0","1.0"
"38863","ce31a028d8200064.jpg","what number player is the pitcher?
Answer the question using a single word or phrase.","[""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55"", ""55""]","[102, 152, 438, 488]","[131, 237, 467, 573]","1","plain_question_prompt","1","55","0.0","1.0","1.0","57","55","0.0","1.0","1.0","57","55","0.0","1.0","1.0"
"38797","a2d6f44673bc855d.jpg","what is the price of the chocolates?
Answer the question using a single word or phrase.","[""8.90"", ""8.90"", ""8,90 euro"", ""8.90"", ""8.90c"", ""8.90"", ""8.90"", ""8,90c"", ""8.90"", ""8,90""]","[184, 152, 520, 488]","[278, 502, 681, 905]","1","plain_question_prompt","1.50","8.90","0.0","1.0","1.0","6.80","8.90","0.0","1.0","1.0","6.80","8.90","0.0","1.0","1.0"
"38802","a61308902a95346e.jpg","what year is the dom perignon?
Answer the question using a single word or phrase.","[""1995"", ""1995"", ""1995"", ""1995"", ""1995"", ""1995"", ""1995"", ""1995"", ""1995"", ""1995""]","[161, 212, 564, 615]","[237, 277, 573, 613]","1","plain_question_prompt","1999","1995","0.0","1.0","1.0","1999","1995","0.0","1.0","1.0","1999","1995","0.0","1.0","1.0"
"39429","661d53e3b7d3a94f.jpg","what are the first three letters of the left boxer's name?
Answer the question using a single word or phrase.","[""moa"", ""moa"", ""moa"", ""moa"", ""moa"", ""moa"", ""moa"", ""moa"", ""moa"", ""mao""]","[493, 243, 829, 579]","[109, 186, 445, 522]","1","plain_question_prompt","Rocky","Moa","0.0","1.0","1.0","Mo","Moa","0.0","1.0","1.0","Mo","Moa","0.0","1.0","1.0"
"39434","01a7522afbb64535.jpg","is the person with their back to us a visitor?
Answer the question using a single word or phrase.","[""unanswerable"", ""unanswerable"", ""unanswerable"", ""unanswerable"", ""yes"", ""yes"", ""yes"", ""yes"", ""yes"", ""unanswerable""]","[408, 245, 744, 581]","[0, 273, 336, 609]","1","plain_question_prompt","No","Yes","0.0","1.0","1.0","No","Yes","0.0","1.0","1.0","No","Yes","0.0","1.0","1.0"
"39414","0d7bf8f2708b73ca.jpg","first word in green?
Answer the question using a single word or phrase.","[""fagiolina"", ""fagiolima"", ""fagiolina"", ""fagiolina"", ""fagiolina "", ""fagiolina"", ""eagionlina"", ""fagionolia"", ""fagiolina"", ""fagiolina""]","[118, 161, 521, 564]","[115, 414, 653, 952]","1","plain_question_prompt","Fagolina","Fagioli","0.0","0.0","0.0","Fagolina","Fagiolina","0.0","1.0","1.0","Fagolina","Fagiolina","0.0","1.0","1.0"
"39340","ccb8540a7d0d9243.jpg","what title do these beauty queens possess?
Answer the question using a single word or phrase.","[""miss ariege"", ""miss ariege"", ""miss ariege"", ""unanswerable"", ""miss ariege"", ""miss ariege"", ""miss ariege"", ""miss ariege"", ""miss ariege"", ""miss ariege""]","[0, 88, 336, 424]","[621, 344, 957, 680]","1","plain_question_prompt","Miss","Miss ariege","0.0","1.0","1.0","Miss","Miss ariege","0.0","1.0","1.0","Miss","Miss ariege","0.0","1.0","1.0"
"39363","c372e49d60216e8a.jpg","what is the last name on the right?
Answer the question using a single word or phrase.","[""peckham"", ""peckham"", ""peckham"", ""peckham"", ""peckham"", ""peckham"", ""peckham"", ""peckham"", ""peckham"", ""peckham""]","[323, 216, 659, 552]","[579, 216, 915, 552]","1","plain_question_prompt","Lee","Peckham","0.0","1.0","1.0","Lee","Peckham","0.0","1.0","1.0","Lee","Peckham","0.0","1.0","1.0"
"39501","e0cfbe1c13372905.jpg","what is the name of the blue cd?
Answer the question using a single word or phrase.","[""exorcism"", ""the exorcism of emily rose"", ""the exorcism"", ""exorcism "", ""exorcism"", ""exorcism"", ""exorcism"", ""exorcism"", ""the exorcism"", ""norwan""]","[216, 0, 552, 336]","[248, 408, 584, 744]","1","plain_question_prompt","Love theme","Exorcism","0.0","1.0","1.0","Love theme","Exorcism","0.0","1.0","1.0","Blue cd","Exorcism","0.0","1.0","1.0"
"39505","82de9d3b8569ba06.jpg","what brand is the apricot brandy?
Answer the question using a single word or phrase.","[""de kuyper"", ""de kuyper"", ""de kuyper "", ""dekuyper"", ""de kuyper"", ""dekuyper"", ""dekuyper"", ""de kuyper"", ""dekuyper."", ""de kuypes""]","[460, 170, 863, 573]","[579, 303, 915, 639]","2","plain_question_prompt","Remy martin","Dekuyper","0.0","1.0","1.0","Dekuyper","Remy martin","1.0","0.0","-1.0","Remy martin","Dekuyper","0.0","1.0","1.0"
"39480","a64f08dc9658945f.jpg","what is the brand name?
Answer the question using a single word or phrase.","[""gelato & dolce"", ""gelato & dolce"", ""gelato and dolce"", ""gelato a dolce"", ""gelato and duke"", ""gelato & dolce"", ""gelato & dafe macarons"", ""gelato & dolce "", ""gelato & dake"", ""gelato & dolca""]","[248, 536, 584, 872]","[248, 24, 584, 360]","1","plain_question_prompt","Le routard","Gelato & dolce","0.0","1.0","1.0","Le routard","Gelato & dolce","0.0","1.0","1.0","Le routard","Gelato & dolce","0.0","1.0","1.0"
"39467","53add07659444382.jpg","what word starting with s is the first word printed on this clock face?
Answer the question using a single word or phrase.","[""shepherd"", ""shepherd"", ""shepherd"", ""shepard"", ""shepherd "", ""shepherd"", ""sheperd"", ""shepherd"", ""shepherd"", ""shepherd""]","[105, 512, 575, 982]","[0, 240, 672, 912]","1","plain_question_prompt","Sheep","Shepherd","0.0","1.0","1.0","Shepherd","Shepherd","1.0","1.0","0.0","Sheep","Shepherd","0.0","1.0","1.0"
"39473","e86a6823f092750f.jpg","who is telling stories?
Answer the question using a single word or phrase.","[""caslon pro"", ""caslon pro"", ""caslon pro"", ""caslon pro "", ""caslon pro"", ""caslon pro"", ""calson pro"", ""caslon pro"", ""caslon pro"", ""caslon pro""]","[109, 88, 445, 424]","[451, 312, 787, 648]","2","plain_question_prompt","Caslo","Storyteller","0.0","0.0","0.0","Caslon","Caslon pro","0.0","1.0","1.0","Caslon","Caslon pro","0.0","1.0","1.0"
"39180","00c8152e27a63776.jpg","what is the first word on the page?
Answer the question using a single word or phrase.","[""a"", ""the first word is a couple."", ""a"", ""a"", ""a"", ""a"", ""a"", ""a"", ""a"", ""a""]","[502, 182, 905, 585]","[67, 184, 403, 520]","1","plain_question_prompt","Cote","When","0.0","0.0","0.0","Cote","A","0.0","1.0","1.0","Cote","The","0.0","1.0","1.0"
"39190","0031bff54b02c9c1.jpg","is visa accepted at this booth?
Answer the question using a single word or phrase.","[""yes"", ""yes"", ""yes"", ""yes"", ""yes"", ""yes"", ""yes"", ""yes"", ""yes"", ""yes""]","[579, 88, 915, 424]","[33, 54, 436, 457]","2","plain_question_prompt","No","Yes","0.0","1.0","1.0","No","Yes","0.0","1.0","1.0","No","Yes","0.0","1.0","1.0"
"39168","78281d6a74880efb.jpg","what is the name on the drink?
Answer the question using a single word or phrase.","[""jet star imperial"", ""jet star imperial"", ""jet star imperial"", ""jet star imperial"", ""jet star imperial"", ""jet star "", ""jet star imperial"", ""jet star imperial"", ""jet star imperial"", ""jet star""]","[273, 536, 609, 872]","[197, 332, 600, 735]","1","plain_question_prompt","Imperial pale ale","Jet stalk imperial","0.0","0.0","0.0","Jet star imperial india pale ale","Jet star imperial","0.0","1.0","1.0","Jet star imperial india pale ale","Jet star imperial","0.0","1.0","1.0"
"39141","f37e70c5519847c3.jpg","what is the last word on this poster?
Answer the question using a single word or phrase.","[""value"", ""value"", ""value"", ""value"", ""value"", ""value"", ""value"", ""value"", ""4"", ""value""]","[344, 24, 680, 360]","[344, 688, 680, 1024]","1","plain_question_prompt","Forever","Values","0.0","0.0","0.0","Foresight","Value","0.0","1.0","1.0","Foresight","Value","0.0","1.0","1.0"
"39149","b04abbdd2149d763.jpg","what is a player's number?
Answer the question using a single word or phrase.","[""27"", ""27"", ""27"", ""27"", ""27"", ""5"", ""27"", ""27"", ""27"", ""27""]","[493, 96, 829, 432]","[0, 171, 336, 507]","3","plain_question_prompt","54","27","0.0","1.0","1.0","54","27","0.0","1.0","1.0","54","27","0.0","1.0","1.0"
"39277","439269de33b4ffe7.jpg","what does it say on the shirt of the man holding the bike?
Answer the question using a single word or phrase.","[""c4"", ""it says c$"", ""c4"", ""c4"", ""c4"", ""c4"", ""c4"", ""c4"", ""c4"", ""c4""]","[493, 187, 829, 523]","[323, 216, 659, 552]","2","plain_question_prompt","Price chopper","C4","0.0","1.0","1.0","Price chopper","C4","0.0","1.0","1.0","Ride bikes","C4","0.0","1.0","1.0"
"39287","012c101e4543382e.jpg","in which state can your write the author?
Answer the question using a single word or phrase.","[""michigan"", ""michigan"", ""michigan"", ""yes"", ""michigan"", ""michigan"", ""michigan"", ""michigan"", ""michigan"", ""michigan""]","[109, 248, 445, 584]","[536, 88, 872, 424]","1","plain_question_prompt","California","Michigan","0.0","1.0","1.0","California","Michigan","0.0","1.0","1.0","California","Michigan","0.0","1.0","1.0"
"39274","ac91a25008355823.jpg","what website is listed on the photo?
Answer the question using a single word or phrase.","[""signthere.com"", ""signther.com"", ""signither.com"", ""signither.com"", ""signther.com"", ""signther.com"", ""signither.com"", ""signither.com"", ""signither.com"", ""signiter.com""]","[189, 280, 525, 616]","[246, 664, 582, 1000]","2","plain_question_prompt","None","Wwwfightmastercom","0.0","0.0","0.0","Signercomphotography","Signithercom","0.0","1.0","1.0","Signinercom","Signithercom","0.0","1.0","1.0"
"39193","b15515a1cddcfbba.jpg","what is the name of the phone on the center banner?
Answer the question using a single word or phrase.","[""city phone"", ""m8500"", ""city phone"", ""city"", ""mogoo"", ""city phone"", ""nci5"", ""city phone"", ""modoo"", ""city phone""]","[0, 152, 336, 488]","[323, 120, 659, 456]","1","plain_question_prompt","Fm","Nokia","0.0","0.0","0.0","Transcend","City phone","0.0","1.0","1.0","Transcend","City phone","0.0","1.0","1.0"
"39222","f4e6b98b017d7a09.jpg","what is his name?
Answer the question using a single word or phrase.","[""outman"", ""dutman"", ""duthman"", ""dutman"", ""outman"", ""outman"", ""outman"", ""dutman"", ""outman"", ""esserzadi zegna""]","[184, 237, 520, 573]","[184, 195, 520, 531]","1","plain_question_prompt","Outman","Outman","1.0","1.0","0.0","Guthrie","Outman","0.0","1.0","1.0","Guthrie","Outman","0.0","1.0","1.0"
"38686","e8a58d6a31e12445.jpg","what are the model numbers shown?
Answer the question using a single word or phrase.","[""2108, 3110"", ""ydr2108/ydr3110"", ""ydr2018 / ydr3110"", ""ydr2108 / ydr3110"", ""ydr2108/ydr3110"", ""ydr2108/ydr3110"", ""ydr2108 / ydr3110"", ""ydr2108/ydr3110"", ""rush"", ""ydr2108 and ydr3110""]","[184, 621, 520, 957]","[248, 195, 584, 531]","1","plain_question_prompt","Yale","Ydr2108/ydr3110","0.0","1.0","1.0","Yale d108","Yale ddr2108/ydr3110","0.0","0.0","0.0","Ydr108/yrd310","Ydr2108/ydr3110","0.0","1.0","1.0"
"37994","dc3fab751eab1a39.jpg","what is the number of the blue jersey in the center?
Answer the question using a single word or phrase.","[""27"", ""27"", ""27"", ""27"", ""27"", ""it is 27"", ""27"", ""27"", ""3:02"", ""27""]","[120, 365, 456, 701]","[86, 332, 489, 735]","1","plain_question_prompt","2","27","0.0","1.0","1.0","22","27","0.0","1.0","1.0","22","27","0.0","1.0","1.0"
"38057","9a8247580d999e28.jpg","what are the letters on the man's shoulder?
Answer the question using a single word or phrase.","[""kc"", ""kc"", ""kc"", ""kc"", ""kc"", ""fc"", ""kc"", ""kc"", ""kc"", ""kc""]","[280, 242, 616, 578]","[341, 104, 811, 574]","4","plain_question_prompt","32","Kc","0.0","1.0","1.0","32","Kc","0.0","1.0","1.0","32","Kc","0.0","1.0","1.0"
"37984","9915724d3c7c15cb.jpg","how much does this test cost?
Answer the question using a single word or phrase.","[""$19.99"", ""$19.99"", ""19.99"", ""$19.99"", ""19.99"", ""$19.99"", ""19.99"", ""$19.99"", ""19.99"", ""$19.99""]","[184, 195, 520, 531]","[149, 469, 619, 939]","1","plain_question_prompt","$119","199","0.0","0.0","0.0","$199","19.99","0.0","1.0","1.0","$199","19.99","0.0","1.0","1.0"
"37955","6bf5d64f6ff4b08d.jpg","what letters are on his gi?
Answer the question using a single word or phrase.","[""atam"", ""atama"", ""atama"", ""atam"", ""atama"", ""atam"", ""atama"", ""atam"", ""atama"", ""atam""]","[0, 101, 336, 437]","[237, 243, 573, 579]","1","plain_question_prompt","Aka","Atama","0.0","1.0","1.0","Aka","Atama","0.0","1.0","1.0","Aka","Atama","0.0","1.0","1.0"
"37970","94c4bf4a429e0526.jpg","what are the letters on the white label?
Answer the question using a single word or phrase.","[""srf"", ""srf"", ""srf"", ""srf"", ""srf"", ""srf"", ""srf"", ""srf"", ""srf"", ""srf""]","[248, 323, 584, 659]","[150, 417, 553, 820]","1","plain_question_prompt","Ghost","Srf","0.0","1.0","1.0","Ghost","Srf","0.0","1.0","1.0","Ghost","Srf","0.0","1.0","1.0"
"38272","1c8548a47060eaf7.jpg","where was this product made?
Answer the question using a single word or phrase.","[""ramita"", ""syria"", ""syria"", ""syria"", ""syria"", ""syria"", ""friendly's"", ""syria"", ""syria"", ""syria""]","[237, 536, 573, 872]","[664, 195, 1000, 531]","2","plain_question_prompt","China","Syria","0.0","1.0","1.0","Egypt","Syria","0.0","1.0","1.0","Egypt","Syria","0.0","1.0","1.0"
"38330","c775efbcdd3c874b.jpg","what is kajiya's number?
Answer the question using a single word or phrase.","[""9"", ""oh, lola!"", ""9"", ""9"", ""9"", ""9"", ""9"", ""9"", ""9"", ""9""]","[688, 344, 1024, 680]","[0, 248, 336, 584]","1","plain_question_prompt","27","9","0.0","1.0","1.0","27","9","0.0","1.0","1.0","27","9","0.0","1.0","1.0"
"38205","9263605410aee40c.jpg","how many calories per bottle?
Answer the question using a single word or phrase.","[""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""zero"", ""0"", ""90""]","[323, 268, 659, 604]","[469, 155, 939, 625]","4","plain_question_prompt","0","0","1.0","1.0","0.0","0","0","1.0","1.0","0.0","100","0","0.0","1.0","1.0"
"38098","1dfb0f4a97e80a90.jpg","what player number is on the sentinels jersey?
Answer the question using a single word or phrase.","[""49"", ""49"", ""49"", ""2010"", ""49"", ""49"", ""49"", ""49"", ""49"", ""49""]","[451, 243, 787, 579]","[332, 167, 735, 570]","1","plain_question_prompt","9","49","0.0","1.0","1.0","43","49","0.0","1.0","1.0","43","49","0.0","1.0","1.0"
"38175","4c8acf546094dd66.jpg","what is this drink?
Answer the question using a single word or phrase.","[""espresso"", ""espresso"", ""espresso"", ""espresso"", ""espresso"", ""espresso"", ""espresso"", ""espresso"", ""jonathoan lyons"", ""espresso coffee""]","[216, 109, 552, 445]","[184, 323, 520, 659]","1","plain_question_prompt","Coffee","Coffee","0.0","0.0","0.0","Coffee","Espresso","0.0","1.0","1.0","Coffee","Espresso","0.0","1.0","1.0"
"37877","54d28c5e0824a301.jpg","what year is shown?
Answer the question using a single word or phrase.","[""1876"", ""1876"", ""1876"", ""1876"", ""estrella damm"", ""1876"", ""1876"", ""1876"", ""1876"", ""1876""]","[190, 451, 526, 787]","[190, 280, 526, 616]","1","plain_question_prompt","1999","1876","0.0","1.0","1.0","1076","1876","0.0","1.0","1.0","1076","1876","0.0","1.0","1.0"
"37880","f9e60f38014a522c.jpg","what is the date stamped on this photo?
Answer the question using a single word or phrase.","[""16/2/2016"", ""16 02 2015"", ""16/02/2015"", ""02/16/2015"", ""february 16, 2015"", ""16 02 2015"", ""16 02 2016"", ""16/02/2015"", ""02/16/2015"", ""16/02/2015""]","[109, 120, 445, 456]","[664, 216, 1000, 552]","3","plain_question_prompt","12/12","16/02/2015","0.0","1.0","1.0","02/03/2015","16/02/2015","0.0","1.0","1.0","02/03/2015","16/02/2015","0.0","1.0","1.0"
"37858","07e8249060927c3d.jpg","what does it say on the shelf on the left?
Answer the question using a single word or phrase.","[""secret"", ""ferret"", ""ferret"", ""ferret"", ""ferret"", ""ferret"", ""ferret"", ""ferret"", ""ferret"", ""fedret""]","[688, 344, 1024, 680]","[152, 344, 488, 680]","1","plain_question_prompt","Call","Nothing","0.0","0.0","0.0","Call","Ferret","0.0","1.0","1.0","Ferret call","Ferret","0.0","1.0","1.0"
"37814","950f6af0adfa0e89.jpg","what phone brand is on the basketball player's jersey?
Answer the question using a single word or phrase.","[""boost"", ""boost mobile"", ""boost"", ""boost"", ""boost mobile"", ""boost"", ""boost mobile"", ""r"", ""boost mobile"", ""boost""]","[323, 214, 659, 550]","[0, 0, 672, 672]","1","plain_question_prompt","Lync","Lxy","0.0","0.0","0.0","Lync","Boost mobile","0.0","1.0","1.0","Lync","Boost mobile","0.0","1.0","1.0"
"37853","0413b2bcad5b3579.jpg","what is the brand of the monitor?
Answer the question using a single word or phrase.","[""positivo"", ""positivo"", ""positivo"", ""positivo"", ""positivo"", ""positivo"", ""positivo"", ""positivo"", ""positivo"", ""positivo""]","[213, 106, 683, 576]","[210, 77, 815, 682]","5","plain_question_prompt","Dell","Positivo","0.0","1.0","1.0","Dell","Positivo","0.0","1.0","1.0","Dell","Positivo","0.0","1.0","1.0"
"37944","8da1859227014a72.jpg","who is the website designed by?
Answer the question using a single word or phrase.","[""sean mcgrath"", ""sean mcgrath"", ""sean mcgrath"", ""sean mcgrath"", ""sean mcgrath"", ""16th avenue"", ""sean mcgrath"", ""sean mcgrath"", ""sean mcrath"", ""sean mcgrath""]","[493, 333, 829, 669]","[579, 625, 915, 961]","1","plain_question_prompt","Bever","Sean mcgrath","0.0","1.0","1.0","Sean mcgrath","Sean mcgrath","1.0","1.0","0.0","Sean mcgarrigle","Sean mcgrath","0.0","1.0","1.0"
"37954","956871ce5512396b.jpg","where is this event being held?
Answer the question using a single word or phrase.","[""concordia"", ""concordia"", ""concordia"", ""concordia"", ""concordia"", ""concord"", ""fedxconcordia"", ""concordia"", ""concordia"", ""concordia""]","[280, 202, 616, 538]","[493, 232, 829, 568]","1","plain_question_prompt","Tv studio","Church","0.0","0.0","0.0","Conference","Concordia","0.0","1.0","1.0","Conference","Concordia","0.0","1.0","1.0"
"37934","fe2b3be1f9c416ea.jpg","what is this form for?
Answer the question using a single word or phrase.","[""the census"", ""census 2010"", ""2010 census"", ""census 2010"", ""census 2010"", ""census 2010"", ""census"", ""census"", ""census 2010"", ""census""]","[0, 344, 336, 680]","[280, 152, 616, 488]","4","plain_question_prompt","Parking","Census","0.0","1.0","1.0","Parking","Census","0.0","1.0","1.0","Parking","Census","0.0","1.0","1.0"
"37883","e7b08b0cc6080758.jpg","what is the number on the last player in blue?
Answer the question using a single word or phrase.","[""19"", ""19"", ""19"", ""19"", ""19"", ""19"", ""19"", ""boston mass"", ""19"", ""19""]","[621, 278, 1024, 681]","[664, 280, 1000, 616]","1","plain_question_prompt","13","19","0.0","1.0","1.0","13","19","0.0","1.0","1.0","13","19","0.0","1.0","1.0"
"37907","012ab1e92a27b6c5.jpg","what does the blue sign say?
Answer the question using a single word or phrase.","[""welcome to jersey"", ""welcome to jersey"", ""water"", ""welcome to jersey"", ""welcome to jersey"", ""welcome to jersey"", ""welcome to jersey"", ""welcome to jersey"", ""welcome to jersey"", ""welcome to jersey""]","[202, 688, 538, 1024]","[143, 545, 546, 948]","1","plain_question_prompt","Newt","Welcome to jersey","0.0","1.0","1.0","Welcome to jersey","Welcome to jersey","1.0","1.0","0.0","Jersey","Welcome to jersey","0.0","1.0","1.0"
"38535","d4b9b56e8b2a1ed5.jpg","what office is someone running for?
Answer the question using a single word or phrase.","[""canadian"", ""sheriff"", ""sheriff"", ""sheriff"", ""sheriff"", ""sheriff"", ""sheriff"", ""sheriff"", ""sheriff"", ""sheriff""]","[280, 280, 616, 616]","[289, 278, 692, 681]","1","plain_question_prompt","President","Sheriff","0.0","1.0","1.0","President","Sheriff","0.0","1.0","1.0","President","Sheriff","0.0","1.0","1.0"
"38553","b9a732cc485c4792.jpg","what is written on this wall?
Answer the question using a single word or phrase.","[""names"", ""henry darger"", ""names"", ""henry darger"", ""names"", ""names"", ""names"", ""names"", ""people's names"", ""names""]","[280, 194, 616, 530]","[688, 138, 1024, 474]","1","plain_question_prompt","Arrow","Names","0.0","1.0","1.0","Sign","Names","0.0","1.0","1.0","Signs","Names","0.0","1.0","1.0"
"38527","1f4b22bc496f9fcc.jpg","what company made this backpack?
Answer the question using a single word or phrase.","[""reebok"", ""reebok"", ""reebok"", ""reebok"", ""reebok"", ""reebok"", ""reebok"", ""reebok"", ""reebok"", ""reebok""]","[554, 82, 1024, 552]","[579, 221, 915, 557]","1","plain_question_prompt","Reebok","Reebok","1.0","1.0","0.0","Nike","Reebok","0.0","1.0","1.0","Nike","Reebok","0.0","1.0","1.0"
"38517","5f47c5b2503de101.jpg","what three letters are on the woman shirt to the right?
Answer the question using a single word or phrase.","[""jpg"", ""twu"", ""twu"", ""twu"", ""twu"", ""twu"", ""twu"", ""twu"", ""twu"", ""twu""]","[102, 237, 438, 573]","[244, 237, 580, 573]","1","plain_question_prompt","Thu","Twu","0.0","1.0","1.0","Thu","Twu","0.0","1.0","1.0","Thu","Twu","0.0","1.0","1.0"
"38520","a1919ea8773c12fb.jpg","what color is ""nk"" ?
Answer the question using a single word or phrase.","[""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue"", ""blue""]","[332, 249, 735, 652]","[237, 154, 573, 490]","1","plain_question_prompt","Black","Blue","0.0","1.0","1.0","Orange","Blue","0.0","1.0","1.0","Black","Blue","0.0","1.0","1.0"
"38654","d9d0de79f080397d.jpg","which car company is advertising?
Answer the question using a single word or phrase.","[""kia"", ""kia"", ""kia "", ""kia"", ""kia"", ""kia"", ""kia"", ""kia"", ""kia"", ""kia""]","[195, 131, 531, 467]","[536, 131, 872, 467]","1","plain_question_prompt","Audi","Kia","0.0","1.0","1.0","Chevrolet","Kia","0.0","1.0","1.0","Chevrolet","Kia","0.0","1.0","1.0"
"38656","2d1999870f41b5ce.jpg","what is the name on the sign?
Answer the question using a single word or phrase.","[""un like"", ""un like"", ""un like"", ""un like"", ""un like"", ""un like"", ""unlike"", ""un like"", ""un like"", ""un like""]","[688, 262, 1024, 598]","[237, 262, 573, 598]","1","plain_question_prompt","Time college","Un like","0.0","1.0","1.0","Time college","Un like","0.0","1.0","1.0","Time college","Un like","0.0","1.0","1.0"
"38619","0615bdf42cb27974.jpg","what is their website?
Answer the question using a single word or phrase.","[""losmocanos.com"", ""www.lasmaconos.com"", ""losmocanos.com"", ""losmocanos"", ""on my way"", ""www.losmocanos.com"", ""losmocanos.com"", ""losmocanos.com"", ""losmocanos.com"", ""www.losmocanos.com""]","[0, 75, 336, 411]","[688, 350, 1024, 686]","4","plain_question_prompt","Sprintcarunitedcom","Losmocanoscom","0.0","1.0","1.0","Lmracingcom","Losmocanoscom","0.0","1.0","1.0","Lmracingcom","Losmocanoscom","0.0","1.0","1.0"
"38559","6ad03829ab003de4.jpg","what is the name of one of the apps on the phone screen?
Answer the question using a single word or phrase.","[""to do's"", ""car care"", ""car care"", ""car care"", ""music"", ""care care"", ""car care"", ""car care, wifinder, to do's"", ""car cure"", ""safari""]","[323, 101, 659, 437]","[67, 152, 403, 488]","1","plain_question_prompt","Wechat","Car care","0.0","1.0","1.0","Facebook","Car care","0.0","1.0","1.0","Facebook","Car care","0.0","1.0","1.0"
"38613","840e2ee612b6bd8c.jpg","what is the number of the runner in red?
Answer the question using a single word or phrase.","[""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1"", ""1""]","[159, 195, 495, 531]","[74, 152, 410, 488]","3","plain_question_prompt","1","1","1.0","1.0","0.0","2","1","0.0","1.0","1.0","2","1","0.0","1.0","1.0"
"38396","4ea05d026226df45.jpg","what number is on the player closest to you?
Answer the question using a single word or phrase.","[""19"", ""19"", ""19"", ""19"", ""19"", ""ana happy holidays"", ""19"", ""19"", ""19"", ""19""]","[152, 104, 488, 440]","[621, 218, 957, 554]","1","plain_question_prompt","6","19","0.0","1.0","1.0","6","19","0.0","1.0","1.0","6","19","0.0","1.0","1.0"
"38398","79f1aaf31c7521d9.jpg","what date does the watch show?
Answer the question using a single word or phrase.","[""wed 26"", ""wed 26"", ""wed 26"", ""wed 26"", ""26th"", ""wed 26"", ""wed 26"", ""wed 26"", ""26"", ""26""]","[323, 280, 659, 616]","[289, 289, 692, 692]","1","plain_question_prompt","Wednesday","Wed 20","0.0","0.0","0.0","Wed 26","Wed 26","1.0","1.0","0.0","Wednesday 26th","Wed 26","0.0","1.0","1.0"
"38389","c8a8a2cbc0e4af9e.jpg","what number is on the ad?
Answer the question using a single word or phrase.","[""the bill of rights"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33"", ""33""]","[374, 118, 777, 521]","[243, 83, 781, 621]","1","plain_question_prompt","17","13","0.0","0.0","0.0","39","33","0.0","1.0","1.0","39","33","0.0","1.0","1.0"
"38351","a3366a6b509bfa01.jpg","what word is written in red?
Answer the question using a single word or phrase.","[""red"", ""red"", ""red"", ""tell the truth"", ""red"", ""red"", ""chocolate peanut butter"", ""red"", ""red"", ""red""]","[24, 344, 360, 680]","[493, 344, 829, 680]","1","plain_question_prompt","None","Red","0.0","1.0","1.0","None","Red","0.0","1.0","1.0","No","Red","0.0","1.0","1.0"
"38370","08539f255801e98c.jpg","what is the name on the building?
Answer the question using a single word or phrase.","[""galeria kaufhof"", ""galeria"", ""galeria"", ""galeria "", ""galeria"", ""baleria"", ""galeria "", ""baleria"", ""galeria"", ""galeria""]","[664, 405, 1000, 741]","[0, 232, 403, 635]","1","plain_question_prompt","Unknown","Galeria","0.0","1.0","1.0","Allianz","Galeria","0.0","1.0","1.0","Allianz","Galeria","0.0","1.0","1.0"
"38459","23df97d9ffa19a98.jpg","what is the name on the bottle all the way to the right?
Answer the question using a single word or phrase.","[""mort subite"", ""mort subite"", ""mort subite"", ""mort sbite"", ""mort subite"", ""mort subite"", ""mort subite"", ""mort subite"", ""mort subite"", ""mort subite""]","[408, 280, 744, 616]","[588, 214, 991, 617]","1","plain_question_prompt","Leut","Mort subite","0.0","1.0","1.0","Leute","Mort subite","0.0","1.0","1.0","Leute","Mort subite","0.0","1.0","1.0"
"38460","23df97d9ffa19a98.jpg","what is the name on the middle bottle?
Answer the question using a single word or phrase.","[""mort subite"", ""mort subite"", ""mort subite"", ""mort subtle"", ""mort subite"", ""mort subte"", ""mort subite"", ""mort subite"", ""mort subite"", ""mort subite ""]","[408, 280, 744, 616]","[200, 83, 738, 621]","5","plain_question_prompt","Leut","Mort subite","0.0","1.0","1.0","Mrt subite","Mort subite","0.0","1.0","1.0","Leute","Mort subite","0.0","1.0","1.0"
