benchmark,question_id,image,question,category,ground_truth,original_answer,crop_answer,legacy_joint_answer,topk_joint_answer,focus_answer,score_original,score_crop_only,score_legacy_dual,score_topk_dual,score_focus,selected_rank,selection_changed,selected_bbox,legacy_bbox
pope,1881,COCO_val2014_000000495311.jpg,"Is there a person in the image?
Answer the question using a single word or phrase.",adversarial,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 538, 480]","[0, 0, 538, 480]"
pope,1884,COCO_val2014_000000495311.jpg,"Is there a backpack in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 538, 480]","[0, 0, 538, 480]"
pope,1888,COCO_val2014_000000312406.jpg,"Is there a spoon in the image?
Answer the question using a single word or phrase.",adversarial,no,Yes,Yes,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,1,False,"[285, 52, 621, 388]","[285, 52, 621, 388]"
pope,1894,COCO_val2014_000000515820.jpg,"Is there a chair in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,2,True,"[0, 304, 336, 640]","[304, 304, 640, 640]"
pope,1923,COCO_val2014_000000276693.jpg,"Is there a person in the image?
Answer the question using a single word or phrase.",adversarial,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[152, 46, 488, 382]","[152, 46, 488, 382]"
pope,1938,COCO_val2014_000000505335.jpg,"Is there a handbag in the image?
Answer the question using a single word or phrase.",adversarial,no,Yes,Yes,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,1,False,"[99, 63, 435, 399]","[99, 63, 435, 399]"
pope,1945,COCO_val2014_000000384970.jpg,"Is there a truck in the image?
Answer the question using a single word or phrase.",adversarial,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 470, 333]","[0, 0, 470, 333]"
pope,1967,COCO_val2014_000000379404.jpg,"Is there a dining table in the image?
Answer the question using a single word or phrase.",adversarial,yes,No,Yes,No,Yes,Yes,0.0,1.0,0.0,1.0,1.0,4,True,"[237, 54, 640, 457]","[0, 0, 538, 457]"
pope,1976,COCO_val2014_000000293564.jpg,"Is there a car in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 538, 425]","[0, 0, 538, 425]"
pope,1977,COCO_val2014_000000293564.jpg,"Is there a surfboard in the image?
Answer the question using a single word or phrase.",adversarial,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 538, 425]","[0, 0, 538, 425]"
pope,2016,COCO_val2014_000000501294.jpg,"Is there a chair in the image?
Answer the question using a single word or phrase.",adversarial,no,No,Yes,Yes,Yes,Yes,1.0,0.0,0.0,0.0,0.0,1,False,"[102, 0, 640, 480]","[102, 0, 640, 480]"
pope,2028,COCO_val2014_000000091954.jpg,"Is there a bus in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[125, 132, 461, 468]","[125, 132, 461, 468]"
pope,2031,COCO_val2014_000000454607.jpg,"Is there a person in the image?
Answer the question using a single word or phrase.",adversarial,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[125, 57, 461, 393]","[125, 57, 461, 393]"
pope,2036,COCO_val2014_000000363908.jpg,"Is there a dog in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 538, 427]","[0, 0, 538, 427]"
pope,2051,COCO_val2014_000000348469.jpg,"Is there a baseball bat in the image?
Answer the question using a single word or phrase.",adversarial,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 432, 538]","[0, 0, 432, 538]"
pope,2061,COCO_val2014_000000262736.jpg,"Is there a truck in the image?
Answer the question using a single word or phrase.",adversarial,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[102, 0, 640, 427]","[102, 0, 640, 427]"
pope,2083,COCO_val2014_000000433574.jpg,"Is there a person in the image?
Answer the question using a single word or phrase.",adversarial,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[179, 112, 515, 448]","[179, 112, 515, 448]"
pope,2090,COCO_val2014_000000212241.jpg,"Is there a traffic light in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 470, 427]","[0, 0, 470, 427]"
pope,2104,COCO_val2014_000000493753.jpg,"Is there a cell phone in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[72, 52, 408, 388]","[72, 52, 408, 388]"
pope,2105,COCO_val2014_000000493753.jpg,"Is there a chair in the image?
Answer the question using a single word or phrase.",adversarial,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[304, 112, 640, 448]","[304, 112, 640, 448]"
pope,2121,COCO_val2014_000000467887.jpg,"Is there a mouse in the image?
Answer the question using a single word or phrase.",adversarial,yes,No,Yes,No,Yes,Yes,0.0,1.0,0.0,1.0,1.0,2,True,"[19, 52, 355, 388]","[0, 0, 538, 480]"
pope,2168,COCO_val2014_000000252135.jpg,"Is there a dining table in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 470, 427]","[0, 0, 470, 427]"
pope,2171,COCO_val2014_000000252135.jpg,"Is there a couch in the image?
Answer the question using a single word or phrase.",adversarial,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[170, 0, 640, 427]","[170, 0, 640, 427]"
pope,2185,COCO_val2014_000000332908.jpg,"Is there a bowl in the image?
Answer the question using a single word or phrase.",adversarial,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[72, 92, 408, 428]","[72, 92, 408, 428]"
pope,2192,COCO_val2014_000000372819.jpg,"Is there a car in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[170, 0, 640, 426]","[170, 0, 640, 426]"
pope,2193,COCO_val2014_000000372819.jpg,"Is there a person in the image?
Answer the question using a single word or phrase.",adversarial,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[170, 0, 640, 426]","[170, 0, 640, 426]"
pope,2215,COCO_val2014_000000394535.jpg,"Is there a backpack in the image?
Answer the question using a single word or phrase.",adversarial,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,2,True,"[205, 28, 541, 364]","[0, 0, 538, 427]"
pope,2216,COCO_val2014_000000394535.jpg,"Is there a skis in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[205, 63, 541, 399]","[205, 63, 541, 399]"
pope,2247,COCO_val2014_000000240434.jpg,"Is there a person in the image?
Answer the question using a single word or phrase.",adversarial,yes,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,1,False,"[158, 0, 561, 403]","[158, 0, 561, 403]"
pope,2248,COCO_val2014_000000240434.jpg,"Is there a car in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[24, 0, 562, 427]","[24, 0, 562, 427]"
pope,2258,COCO_val2014_000000549390.jpg,"Is there a handbag in the image?
Answer the question using a single word or phrase.",adversarial,no,Yes,Yes,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,1,False,"[105, 0, 508, 403]","[105, 0, 508, 403]"
pope,2264,COCO_val2014_000000235541.jpg,"Is there a cow in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 170, 427, 640]","[0, 170, 427, 640]"
pope,2265,COCO_val2014_000000235541.jpg,"Is there a person in the image?
Answer the question using a single word or phrase.",adversarial,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 102, 427, 640]","[0, 102, 427, 640]"
pope,2269,COCO_val2014_000000068418.jpg,"Is there a tv in the image?
Answer the question using a single word or phrase.",adversarial,yes,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,2,True,"[304, 52, 640, 388]","[102, 0, 640, 480]"
pope,2309,COCO_val2014_000000579277.jpg,"Is there a carrot in the image?
Answer the question using a single word or phrase.",adversarial,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[19, 63, 355, 399]","[19, 63, 355, 399]"
pope,2311,COCO_val2014_000000042685.jpg,"Is there a person in the image?
Answer the question using a single word or phrase.",adversarial,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[304, 28, 640, 364]","[304, 28, 640, 364]"
pope,2315,COCO_val2014_000000042685.jpg,"Is there a pizza in the image?
Answer the question using a single word or phrase.",adversarial,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[132, 25, 535, 428]","[132, 25, 535, 428]"
pope,2328,COCO_val2014_000000243158.jpg,"Is there a cup in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[102, 0, 640, 480]","[102, 0, 640, 480]"
pope,2329,COCO_val2014_000000303971.jpg,"Is there a tv in the image?
Answer the question using a single word or phrase.",adversarial,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 470, 427]","[0, 0, 470, 427]"
pope,2336,COCO_val2014_000000405762.jpg,"Is there a bus in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 470, 427]","[0, 0, 470, 427]"
pope,2347,COCO_val2014_000000477598.jpg,"Is there a dog in the image?
Answer the question using a single word or phrase.",adversarial,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 403, 333]","[0, 0, 403, 333]"
pope,2365,COCO_val2014_000000337502.jpg,"Is there a pizza in the image?
Answer the question using a single word or phrase.",adversarial,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[98, 0, 568, 427]","[98, 0, 568, 427]"
pope,2372,COCO_val2014_000000325347.jpg,"Is there a handbag in the image?
Answer the question using a single word or phrase.",adversarial,no,No,Yes,Yes,Yes,No,1.0,0.0,0.0,0.0,1.0,1,False,"[185, 0, 588, 359]","[185, 0, 588, 359]"
pope,2398,COCO_val2014_000000288576.jpg,"Is there a motorcycle in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[19, 64, 355, 400]","[19, 64, 355, 400]"
pope,2401,COCO_val2014_000000328301.jpg,"Is there a car in the image?
Answer the question using a single word or phrase.",adversarial,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[35, 0, 640, 427]","[35, 0, 640, 427]"
pope,2409,COCO_val2014_000000307262.jpg,"Is there a fork in the image?
Answer the question using a single word or phrase.",adversarial,yes,No,Yes,Yes,Yes,Yes,0.0,1.0,1.0,1.0,1.0,1,False,"[304, 14, 640, 350]","[304, 14, 640, 350]"
pope,2420,COCO_val2014_000000154846.jpg,"Is there a cup in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,2,True,"[0, 0, 336, 336]","[237, 25, 640, 428]"
pope,2424,COCO_val2014_000000154846.jpg,"Is there a chair in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 470, 428]","[0, 0, 470, 428]"
pope,2460,COCO_val2014_000000149592.jpg,"Is there a bird in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[102, 0, 640, 427]","[102, 0, 640, 427]"
pope,2472,COCO_val2014_000000458325.jpg,"Is there a dining table in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 470, 427]","[0, 0, 470, 427]"
pope,2481,COCO_val2014_000000038645.jpg,"Is there a cup in the image?
Answer the question using a single word or phrase.",adversarial,yes,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,2,True,"[91, 304, 427, 640]","[0, 102, 478, 640]"
pope,2494,COCO_val2014_000000170077.jpg,"Is there a cup in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[92, 45, 428, 381]","[92, 45, 428, 381]"
pope,2510,COCO_val2014_000000246928.jpg,"Is there a person in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 470, 409]","[0, 0, 470, 409]"
pope,2520,COCO_val2014_000000528136.jpg,"Is there a bicycle in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,2,True,"[237, 18, 640, 421]","[0, 92, 336, 428]"
pope,2522,COCO_val2014_000000209290.jpg,"Is there a car in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[49, 276, 385, 612]","[49, 276, 385, 612]"
pope,2569,COCO_val2014_000000052689.jpg,"Is there a person in the image?
Answer the question using a single word or phrase.",adversarial,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 470, 427]","[0, 0, 470, 427]"
pope,2626,COCO_val2014_000000514292.jpg,"Is there a bed in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[304, 92, 640, 428]","[304, 92, 640, 428]"
pope,2629,COCO_val2014_000000117527.jpg,"Is there a dining table in the image?
Answer the question using a single word or phrase.",adversarial,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 605, 424]","[0, 0, 605, 424]"
pope,2632,COCO_val2014_000000117527.jpg,"Is there a car in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[185, 21, 588, 424]","[185, 21, 588, 424]"
pope,2642,COCO_val2014_000000429706.jpg,"Is there a dining table in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 470, 382]","[0, 0, 470, 382]"
pope,2647,COCO_val2014_000000429580.jpg,"Is there a dog in the image?
Answer the question using a single word or phrase.",adversarial,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[102, 0, 640, 439]","[102, 0, 640, 439]"
pope,2648,COCO_val2014_000000429580.jpg,"Is there a car in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[102, 0, 640, 439]","[102, 0, 640, 439]"
pope,2656,COCO_val2014_000000283168.jpg,"Is there a knife in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[97, 0, 500, 333]","[97, 0, 500, 333]"
pope,2658,COCO_val2014_000000283168.jpg,"Is there a person in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[97, 0, 500, 333]","[97, 0, 500, 333]"
pope,2679,COCO_val2014_000000224155.jpg,"Is there a toilet in the image?
Answer the question using a single word or phrase.",adversarial,yes,Yes,No,No,No,No,1.0,0.0,0.0,0.0,0.0,1,False,"[0, 0, 403, 375]","[0, 0, 403, 375]"
pope,2698,COCO_val2014_000000550514.jpg,"Is there a handbag in the image?
Answer the question using a single word or phrase.",adversarial,no,Yes,No,Yes,Yes,Yes,0.0,1.0,0.0,0.0,0.0,2,True,"[152, 52, 488, 388]","[102, 0, 640, 480]"
pope,2701,COCO_val2014_000000163814.jpg,"Is there a person in the image?
Answer the question using a single word or phrase.",adversarial,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[44, 205, 380, 541]","[44, 205, 380, 541]"
pope,2732,COCO_val2014_000000214421.jpg,"Is there a chair in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 97, 375, 500]","[0, 97, 375, 500]"
pope,2735,COCO_val2014_000000214421.jpg,"Is there a potted plant in the image?
Answer the question using a single word or phrase.",adversarial,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 82, 336, 418]","[0, 82, 336, 418]"
pope,2747,COCO_val2014_000000233426.jpg,"Is there a dining table in the image?
Answer the question using a single word or phrase.",adversarial,yes,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,1,False,"[0, 0, 470, 425]","[0, 0, 470, 425]"
pope,2770,COCO_val2014_000000092624.jpg,"Is there a bicycle in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 336, 336]","[0, 0, 336, 336]"
pope,2771,COCO_val2014_000000092624.jpg,"Is there a zebra in the image?
Answer the question using a single word or phrase.",adversarial,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,3,True,"[0, 46, 336, 382]","[0, 0, 605, 429]"
pope,2772,COCO_val2014_000000092624.jpg,"Is there an airplane in the imange?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 336, 336]","[0, 0, 336, 336]"
pope,2787,COCO_val2014_000000465346.jpg,"Is there a sandwich in the image?
Answer the question using a single word or phrase.",adversarial,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 185, 403, 588]","[0, 185, 403, 588]"
pope,2804,COCO_val2014_000000575355.jpg,"Is there a person in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[52, 125, 388, 461]","[52, 125, 388, 461]"
pope,2830,COCO_val2014_000000159969.jpg,"Is there a car in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[170, 0, 640, 427]","[170, 0, 640, 427]"
pope,2840,COCO_val2014_000000555538.jpg,"Is there a dog in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 403, 400]","[0, 0, 403, 400]"
pope,2842,COCO_val2014_000000555538.jpg,"Is there a car in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 403, 400]","[0, 0, 403, 400]"
pope,2843,COCO_val2014_000000555538.jpg,"Is there a sports ball in the image?
Answer the question using a single word or phrase.",adversarial,yes,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,1,False,"[0, 0, 403, 400]","[0, 0, 403, 400]"
pope,2864,COCO_val2014_000000045685.jpg,"Is there a car in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 470, 375]","[0, 0, 470, 375]"
pope,2882,COCO_val2014_000000069863.jpg,"Is there a person in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 470, 426]","[0, 0, 470, 426]"
pope,2894,COCO_val2014_000000429913.jpg,"Is there a dog in the image?
Answer the question using a single word or phrase.",adversarial,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[304, 46, 640, 382]","[304, 46, 640, 382]"
pope,2903,COCO_val2014_000000554002.jpg,"Is there a person in the image?
Answer the question using a single word or phrase.",adversarial,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 62, 336, 398]","[0, 62, 336, 398]"
pope,2904,COCO_val2014_000000554002.jpg,"Is there a backpack in the image?
Answer the question using a single word or phrase.",adversarial,no,Yes,No,No,No,Yes,0.0,1.0,1.0,1.0,0.0,1,False,"[237, 0, 640, 403]","[237, 0, 640, 403]"
pope,2919,COCO_val2014_000000534942.jpg,"Is there a cat in the image?
Answer the question using a single word or phrase.",adversarial,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[152, 46, 488, 382]","[152, 46, 488, 382]"
pope,2927,COCO_val2014_000000377951.jpg,"Is there a person in the image?
Answer the question using a single word or phrase.",adversarial,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[170, 0, 640, 426]","[170, 0, 640, 426]"
pope,2941,COCO_val2014_000000468997.jpg,"Is there a baseball glove in the image?
Answer the question using a single word or phrase.",adversarial,yes,No,No,Yes,Yes,No,0.0,0.0,1.0,1.0,0.0,1,False,"[0, 0, 538, 480]","[0, 0, 538, 480]"
pope,2967,COCO_val2014_000000122962.jpg,"Is there a person in the image?
Answer the question using a single word or phrase.",adversarial,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[170, 0, 640, 424]","[170, 0, 640, 424]"
pope,2971,COCO_val2014_000000015738.jpg,"Is there a person in the image?
Answer the question using a single word or phrase.",adversarial,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[45, 152, 381, 488]","[45, 152, 381, 488]"
pope,10000003,COCO_val2014_000000310196.jpg,"Is there a person in the image?
Answer the question using a single word or phrase.",random,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 24, 403, 427]","[0, 24, 403, 427]"
pope,10000026,COCO_val2014_000000458338.jpg,"Is there a person in the image?
Answer the question using a single word or phrase.",random,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 403, 333]","[0, 0, 403, 333]"
pope,10000027,COCO_val2014_000000458338.jpg,"Is there a surfboard in the image?
Answer the question using a single word or phrase.",random,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,2,True,"[164, 0, 500, 333]","[61, 0, 397, 333]"
pope,10000036,COCO_val2014_000000265719.jpg,"Is there a person in the image?
Answer the question using a single word or phrase.",random,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[304, 112, 640, 448]","[304, 112, 640, 448]"
pope,10000041,COCO_val2014_000000461331.jpg,"Is there a tv in the image?
Answer the question using a single word or phrase.",random,yes,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,1,False,"[0, 52, 336, 388]","[0, 52, 336, 388]"
pope,10000051,COCO_val2014_000000544456.jpg,"Is there a skis in the image?
Answer the question using a single word or phrase.",random,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 403, 403]","[0, 0, 403, 403]"
pope,10000097,COCO_val2014_000000131115.jpg,"Is there a baseball glove in the image?
Answer the question using a single word or phrase.",random,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[259, 28, 595, 364]","[259, 28, 595, 364]"
pope,10000099,COCO_val2014_000000131115.jpg,"Is there a sheep in the image?
Answer the question using a single word or phrase.",random,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[237, 25, 640, 428]","[237, 25, 640, 428]"
pope,10000102,COCO_val2014_000000157084.jpg,"Is there a sink in the image?
Answer the question using a single word or phrase.",random,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 428, 605]","[0, 0, 428, 605]"
pope,10000111,COCO_val2014_000000381895.jpg,"Is there a bear in the image?
Answer the question using a single word or phrase.",random,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[97, 0, 500, 307]","[97, 0, 500, 307]"
pope,10000121,COCO_val2014_000000075591.jpg,"Is there a clock in the image?
Answer the question using a single word or phrase.",random,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[259, 0, 595, 336]","[259, 0, 595, 336]"
pope,10000183,COCO_val2014_000000526321.jpg,"Is there a truck in the image?
Answer the question using a single word or phrase.",random,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[144, 0, 480, 333]","[144, 0, 480, 333]"
pope,10000185,COCO_val2014_000000526321.jpg,"Is there a hot dog in the image?
Answer the question using a single word or phrase.",random,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[144, 0, 480, 333]","[144, 0, 480, 333]"
pope,10000193,COCO_val2014_000000042190.jpg,"Is there a wine glass in the image?
Answer the question using a single word or phrase.",random,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 470, 427]","[0, 0, 470, 427]"
pope,10000232,COCO_val2014_000000574057.jpg,"Is there a backpack in the image?
Answer the question using a single word or phrase.",random,no,Yes,Yes,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,1,False,"[78, 58, 481, 461]","[78, 58, 481, 461]"
pope,10000248,COCO_val2014_000000485564.jpg,"Is there a person in the image?
Answer the question using a single word or phrase.",random,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[304, 27, 640, 363]","[304, 27, 640, 363]"
pope,10000268,COCO_val2014_000000329717.jpg,"Is there a person in the image?
Answer the question using a single word or phrase.",random,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 470, 358]","[0, 0, 470, 358]"
pope,10000271,COCO_val2014_000000329717.jpg,"Is there a bird in the image?
Answer the question using a single word or phrase.",random,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 403, 358]","[0, 0, 403, 358]"
pope,10000273,COCO_val2014_000000329717.jpg,"Is there a toaster in the image?
Answer the question using a single word or phrase.",random,no,No,Yes,No,No,No,1.0,0.0,1.0,1.0,1.0,1,False,"[0, 0, 470, 358]","[0, 0, 470, 358]"
pope,10000298,COCO_val2014_000000354229.jpg,"Is there a person in the image?
Answer the question using a single word or phrase.",random,yes,No,Yes,No,Yes,Yes,0.0,1.0,0.0,1.0,1.0,2,True,"[304, 37, 640, 373]","[19, 37, 355, 373]"
pope,10000308,COCO_val2014_000000538236.jpg,"Is there a handbag in the image?
Answer the question using a single word or phrase.",random,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 470, 428]","[0, 0, 470, 428]"
pope,10000328,COCO_val2014_000000054025.jpg,"Is there a pizza in the image?
Answer the question using a single word or phrase.",random,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[259, 27, 595, 363]","[259, 27, 595, 363]"
