benchmark,question_id,image,question,category,ground_truth,original_answer,crop_answer,legacy_joint_answer,topk_joint_answer,focus_answer,score_original,score_crop_only,score_legacy_dual,score_topk_dual,score_focus,selected_rank,selection_changed,selected_bbox,legacy_bbox
gqa,2053859,n146555.jpg,"Are the stone buildings new and tall?
Answer the question using a single word or phrase.",logical,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 480, 605]","[0, 0, 480, 605]"
gqa,20442474,n207708.jpg,"Does the drawer below the countertop seem to be rectangular and white?
Answer the question using a single word or phrase.",logical,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[92, 232, 428, 568]","[92, 232, 428, 568]"
gqa,201109510,n167164.jpg,"What kind of vehicle is behind the SUV?
Answer the question using a single word or phrase.",query,truck,Car,Car,Car,Car,Car,0.0,0.0,0.0,0.0,0.0,1,False,"[40, 39, 376, 375]","[40, 39, 376, 375]"
gqa,201859010,n460556.jpg,"Does the light fixture have the same color as the hat?
Answer the question using a single word or phrase.",compare,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 538, 480]","[0, 0, 538, 480]"
gqa,20752293,n209843.jpg,"Does that towel have green color and striped pattern?
Answer the question using a single word or phrase.",logical,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[164, 39, 500, 375]","[164, 39, 500, 375]"
gqa,202226281,n336443.jpg,"What is the food on the plate?
Answer the question using a single word or phrase.",query,mashed potatoes,Mashed potatoes,Vegetables,Vegetables,Vegetables,Meat and vegetables,1.0,0.0,0.0,0.0,0.0,1,False,"[125, 63, 461, 399]","[125, 63, 461, 399]"
gqa,202119823,n500308.jpg,"What kind of appliance is it?
Answer the question using a single word or phrase.",query,refrigerator,Refrigerator,Refrigerator,Refrigerator,Refrigerator,Refrigerator,1.0,1.0,1.0,1.0,1.0,1,False,"[52, 19, 388, 355]","[52, 19, 388, 355]"
gqa,20542963,n100552.jpg,"What is the elephant inside of?
Answer the question using a single word or phrase.",query,zoo,Pen,Pen,Pen,Pen,Pen,0.0,0.0,0.0,0.0,0.0,1,False,"[0, 79, 336, 415]","[0, 79, 336, 415]"
gqa,20863724,n14.jpg,"Is the motorbike to the right of the skateboarder in this photo?
Answer the question using a single word or phrase.",verify,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[72, 125, 408, 461]","[72, 125, 408, 461]"
gqa,20865607,n143935.jpg,"Is the lush tree behind a house?
Answer the question using a single word or phrase.",verify,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,2,True,"[125, 0, 595, 470]","[99, 52, 435, 388]"
gqa,20414591,n16936.jpg,"Who is watching the skateboarder on the left side of the picture?
Answer the question using a single word or phrase.",query,spectators,People,People,People,People,People,0.0,0.0,0.0,0.0,0.0,1,False,"[0, 0, 403, 403]","[0, 0, 403, 403]"
gqa,201983686,n16378.jpg,"How wide are the black jeans?
Answer the question using a single word or phrase.",query,narrow,Wide,Wide,Wide,Wide,Wide,0.0,0.0,0.0,0.0,0.0,1,False,"[144, 12, 480, 348]","[144, 12, 480, 348]"
gqa,201759185,n150962.jpg,"On which side of the image is the mat?
Answer the question using a single word or phrase.",query,right,Right,Right,Right,Right,Right,1.0,1.0,1.0,1.0,1.0,1,False,"[164, 26, 500, 362]","[164, 26, 500, 362]"
gqa,2090974,n565418.jpg,"Are the windows foggy and dark?
Answer the question using a single word or phrase.",logical,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[170, 0, 640, 360]","[170, 0, 640, 360]"
gqa,20211037,n312206.jpg,"Is the knife on the left?
Answer the question using a single word or phrase.",verify,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[102, 0, 640, 480]","[102, 0, 640, 480]"
gqa,20789953,n475030.jpg,"Does the horse that is to the right of the other horse look white and healthy?
Answer the question using a single word or phrase.",logical,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[92, 259, 428, 595]","[92, 259, 428, 595]"
gqa,201947738,n473688.jpg,"What is the faucet mounted on?
Answer the question using a single word or phrase.",query,countertop,Sink,Sink,Wall,Wall,Wall,0.0,0.0,0.0,0.0,0.0,1,False,"[52, 304, 388, 640]","[52, 304, 388, 640]"
gqa,202106342,n574498.jpg,"What is the fence made of?
Answer the question using a single word or phrase.",query,metal,Metal,Metal,Metal,Metal,Metal,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 348, 403]","[0, 0, 348, 403]"
gqa,20285554,n192021.jpg,"What is the color of the curtain that is to the left of the pillows?
Answer the question using a single word or phrase.",query,yellow,Yellow,Yellow,Yellow,Yellow,Yellow,1.0,1.0,1.0,1.0,1.0,1,False,"[46, 179, 382, 515]","[46, 179, 382, 515]"
gqa,201411227,n415215.jpg,"What color is the toilet brush on the right?
Answer the question using a single word or phrase.",query,black,Yellow,Yellow,Yellow,Yellow,Yellow,0.0,0.0,0.0,0.0,0.0,1,False,"[0, 237, 403, 640]","[0, 237, 403, 640]"
gqa,20609358,n437064.jpg,"The whipped cream is in front of what?
Answer the question using a single word or phrase.",query,strawberry,Strawberry,Strawberry,Strawberry,Strawberry,Strawberry,1.0,1.0,1.0,1.0,1.0,1,False,"[170, 0, 640, 428]","[170, 0, 640, 428]"
gqa,201880434,n95369.jpg,"What color is the shower that is in the bathroom?
Answer the question using a single word or phrase.",query,white,White,White,White,White,White,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 428, 470]","[0, 0, 428, 470]"
gqa,20151660,n313060.jpg,"Is the sweatshirt black and open?
Answer the question using a single word or phrase.",logical,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 102, 538, 640]","[0, 102, 538, 640]"
gqa,20317034,n350766.jpg,"Is that drawer below a counter?
Answer the question using a single word or phrase.",verify,no,Yes,Yes,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,1,False,"[0, 0, 470, 427]","[0, 0, 470, 427]"
gqa,201037259,n393305.jpg,"What color is the hydrant on the sidewalk?
Answer the question using a single word or phrase.",query,silver,Gold,Gold,Gold,Gold,Gold,0.0,0.0,0.0,0.0,0.0,1,False,"[0, 0, 480, 605]","[0, 0, 480, 605]"
gqa,20226566,n68769.jpg,"Are there chairs underneath the light fixture that is made of wood?
Answer the question using a single word or phrase.",verify,yes,No,No,Yes,No,Yes,0.0,0.0,1.0,0.0,1.0,2,True,"[0, 52, 336, 388]","[0, 0, 605, 480]"
gqa,20473046,n126891.jpg,"Who is wearing the jersey?
Answer the question using a single word or phrase.",query,boy,Boy,Boy,Boy,Boy,Boy,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 403, 336]","[0, 0, 403, 336]"
gqa,20789890,n475030.jpg,"Do you see a zebra or a giraffe there?
Answer the question using a single word or phrase.",logical,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 35, 480, 640]","[0, 35, 480, 640]"
gqa,20511681,n208458.jpg,"Is the dock wooden and long?
Answer the question using a single word or phrase.",logical,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[97, 0, 500, 334]","[97, 0, 500, 334]"
gqa,20177767,n55058.jpg,"What kind of meat is on top of the cutting board?
Answer the question using a single word or phrase.",query,burger,Burger,Burger,Burger,Burger,Burger,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 151, 336, 487]","[0, 151, 336, 487]"
gqa,201623778,n501609.jpg,"Is the red oven below a microwave?
Answer the question using a single word or phrase.",verify,yes,No,Yes,Yes,Yes,Yes,0.0,1.0,1.0,1.0,1.0,1,False,"[152, 63, 488, 399]","[152, 63, 488, 399]"
gqa,202119614,n544255.jpg,"Do the trees below the sky look tall or short?
Answer the question using a single word or phrase.",choose,tall,Tall,Tall,Tall,Tall,Tall,1.0,1.0,1.0,1.0,1.0,1,False,"[92, 125, 428, 461]","[92, 125, 428, 461]"
gqa,20307200,n554880.jpg,"What device is behind the man?
Answer the question using a single word or phrase.",query,television,Camera,Camera,Camera,Camera,Camera,0.0,0.0,0.0,0.0,0.0,1,False,"[152, 62, 488, 398]","[152, 62, 488, 398]"
gqa,201711129,n302387.jpg,"Is the tall shelf on the left?
Answer the question using a single word or phrase.",verify,yes,Yes,No,Yes,Yes,Yes,1.0,0.0,1.0,1.0,1.0,1,False,"[52, 0, 388, 336]","[52, 0, 388, 336]"
gqa,201639085,n497789.jpg,"Are all the animals zebras?
Answer the question using a single word or phrase.",compare,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[285, 52, 621, 388]","[285, 52, 621, 388]"
gqa,20741063,n23762.jpg,"Are there bottles on the wood table?
Answer the question using a single word or phrase.",verify,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,2,True,"[92, 304, 428, 640]","[0, 102, 480, 640]"
gqa,2012597,n318370.jpg,"What do the bottle and the drink have in common?
Answer the question using a single word or phrase.",compare,material,Color,Color,Color,Color,Color,0.0,0.0,0.0,0.0,0.0,1,False,"[72, 92, 408, 428]","[72, 92, 408, 428]"
gqa,202240701,n162148.jpg,"What's the shirt worn on?
Answer the question using a single word or phrase.",query,undershirt,Body,Body,Body,Body,Man,0.0,0.0,0.0,0.0,0.0,1,False,"[102, 0, 640, 480]","[102, 0, 640, 480]"
gqa,201431008,n206785.jpg,"What is pulled by the person?
Answer the question using a single word or phrase.",query,tie,Tie,Tie,Tie,Tie,Tie,1.0,1.0,1.0,1.0,1.0,1,False,"[102, 0, 640, 425]","[102, 0, 640, 425]"
gqa,202266019,n534106.jpg,"Is this a bed or a couch?
Answer the question using a single word or phrase.",choose,couch,Couch,Couch,Couch,Couch,Couch,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 92, 336, 428]","[0, 92, 336, 428]"
gqa,20151642,n313060.jpg,"What clothing item is open?
Answer the question using a single word or phrase.",query,sweatshirt,Jacket,Jacket,Jacket,Jacket,Jacket,0.0,0.0,0.0,0.0,0.0,1,False,"[179, 205, 515, 541]","[179, 205, 515, 541]"
gqa,202082034,n433692.jpg,"Are the books to the right of the pens that look small?
Answer the question using a single word or phrase.",verify,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[285, 72, 621, 408]","[285, 72, 621, 408]"
gqa,201908911,n479092.jpg,"Do the utensils next to the forks look black and hard?
Answer the question using a single word or phrase.",logical,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[205, 52, 541, 388]","[205, 52, 541, 388]"
gqa,20644681,n250821.jpg,"What is falling off the floor?
Answer the question using a single word or phrase.",query,sneakers,Shoe,Shoe,Shoe,Shoe,Shoe,0.0,0.0,0.0,0.0,0.0,1,False,"[92, 205, 428, 541]","[92, 205, 428, 541]"
gqa,20119188,n540852.jpg,"What kind of clothing is black?
Answer the question using a single word or phrase.",query,suit,Suit,Dress,Suit,Suit,Suit,1.0,0.0,1.0,1.0,1.0,1,False,"[60, 99, 396, 435]","[60, 99, 396, 435]"
gqa,20785906,n12404.jpg,"What is the fire hydrant in front of?
Answer the question using a single word or phrase.",query,cone,Tree,Fence,Tree,Tree,Tree,0.0,0.0,0.0,0.0,0.0,1,False,"[0, 0, 538, 432]","[0, 0, 538, 432]"
gqa,20258739,n204894.jpg,"How old is the person that is wearing a shirt?
Answer the question using a single word or phrase.",query,young,Little,Little,Little,Little,Little,0.0,0.0,0.0,0.0,0.0,1,False,"[0, 35, 425, 640]","[0, 35, 425, 640]"
gqa,201623758,n501609.jpg,"Is the oven to the left or to the right of the appliance the cabinets are below?
Answer the question using a single word or phrase.",choose,left,Left,Right,Right,Right,Right,1.0,0.0,0.0,0.0,0.0,1,False,"[19, 63, 355, 399]","[19, 63, 355, 399]"
gqa,201795070,n119944.jpg,"Does the elephant appear to be walking?
Answer the question using a single word or phrase.",verify,yes,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,1,False,"[259, 67, 595, 403]","[259, 67, 595, 403]"
gqa,20836960,n507959.jpg,"Who is looking down?
Answer the question using a single word or phrase.",query,people,Woman,Woman,Woman,Woman,Woman,0.0,0.0,0.0,0.0,0.0,1,False,"[0, 0, 470, 335]","[0, 0, 470, 335]"
gqa,20865390,n143935.jpg,"Is the pasture that is not closed green or brown?
Answer the question using a single word or phrase.",choose,green,Green,Green,Green,Green,Green,1.0,1.0,1.0,1.0,1.0,1,False,"[99, 52, 435, 388]","[99, 52, 435, 388]"
gqa,20308158,n278312.jpg,"The microwave oven that is to the right of the refrigerator is of which shape?
Answer the question using a single word or phrase.",query,rectangular,Square,Square,Square,Square,Square,0.0,0.0,0.0,0.0,0.0,2,True,"[125, 0, 461, 336]","[102, 0, 640, 480]"
gqa,201065442,n429883.jpg,"What are the items of furniture to the right of the man that is wearing glasses?
Answer the question using a single word or phrase.",query,chairs,Chairs,Chairs,Chairs,Chairs,Chairs,1.0,1.0,1.0,1.0,1.0,1,False,"[304, 92, 640, 428]","[304, 92, 640, 428]"
gqa,20302864,n318684.jpg,"What is the fence in front of?
Answer the question using a single word or phrase.",query,bench,Ocean,Ocean,Ocean,Ocean,Ocean,0.0,0.0,0.0,0.0,0.0,1,False,"[0, 63, 336, 399]","[0, 63, 336, 399]"
gqa,20863394,n14.jpg,"What is the cyclist riding?
Answer the question using a single word or phrase.",query,motorcycle,Scooter,Scooter,Skateboard,Skateboard,Skateboard,0.0,0.0,0.0,0.0,0.0,1,False,"[92, 125, 428, 461]","[92, 125, 428, 461]"
gqa,202223212,n257997.jpg,"Is the man wearing shorts?
Answer the question using a single word or phrase.",verify,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 403, 401]","[0, 0, 403, 401]"
gqa,201859264,n460556.jpg,"On which side of the image is the bicycle?
Answer the question using a single word or phrase.",query,right,Right,Right,Right,Right,Right,1.0,1.0,1.0,1.0,1.0,1,False,"[102, 0, 640, 480]","[102, 0, 640, 480]"
gqa,201974825,n274905.jpg,"Is the tennis player holding the tennis racket?
Answer the question using a single word or phrase.",verify,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[72, 46, 408, 382]","[72, 46, 408, 382]"
gqa,201030410,n54424.jpg,"Which kind of furniture is it?
Answer the question using a single word or phrase.",query,couch,Couch,Couch,Couch,Couch,Couch,1.0,1.0,1.0,1.0,1.0,1,False,"[102, 0, 640, 427]","[102, 0, 640, 427]"
gqa,201185777,n494918.jpg,"Do the shorts made out of cotton look orange and long?
Answer the question using a single word or phrase.",logical,no,Yes,Yes,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,1,False,"[0, 0, 375, 403]","[0, 0, 375, 403]"
gqa,20754682,n566028.jpg,"What is the height of the person that is standing by the other person?
Answer the question using a single word or phrase.",query,tall,Tall,Tall,Tall,Tall,Tall,1.0,1.0,1.0,1.0,1.0,2,True,"[0, 24, 336, 360]","[51, 0, 589, 360]"
gqa,201067749,n367944.jpg,"What kind of furniture is square?
Answer the question using a single word or phrase.",query,table,Table,Table,Table,Table,Table,1.0,1.0,1.0,1.0,1.0,2,True,"[0, 32, 336, 368]","[25, 58, 428, 461]"
gqa,202284787,n100991.jpg,"What is common to the egg and the plate?
Answer the question using a single word or phrase.",compare,shape,Color,Color,Color,Color,Color,0.0,0.0,0.0,0.0,0.0,1,False,"[205, 32, 541, 368]","[205, 32, 541, 368]"
gqa,201593499,n524855.jpg,"Do the mountains that are not short look grassy or rocky?
Answer the question using a single word or phrase.",choose,rocky,Rocky,Rocky,Rocky,Rocky,Rocky,1.0,1.0,1.0,1.0,1.0,1,False,"[98, 0, 568, 427]","[98, 0, 568, 427]"
gqa,2091097,n565418.jpg,"Are there any buses or trucks in the image?
Answer the question using a single word or phrase.",logical,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 403, 360]","[0, 0, 403, 360]"
gqa,20810802,n167552.jpg,"Do the dog and the rug have a different colors?
Answer the question using a single word or phrase.",compare,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[304, 63, 640, 399]","[304, 63, 640, 399]"
gqa,20891595,n347706.jpg,"Is the cloth shirt short sleeved and gray?
Answer the question using a single word or phrase.",logical,no,Yes,Yes,Yes,Yes,Yes,0.0,0.0,0.0,0.0,0.0,1,False,"[0, 78, 403, 481]","[0, 78, 403, 481]"
gqa,201556583,n525901.jpg,"Which piece of furniture is not tall, the shelf or the office chair?
Answer the question using a single word or phrase.",choose,office chair,Office chair,Office chair,Office chair,Office chair,Office chair,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 39, 336, 375]","[0, 39, 336, 375]"
gqa,202246683,n310828.jpg,"What kind of furniture is full?
Answer the question using a single word or phrase.",query,computer desk,Desk,Desk,Desk,Desk,Desk,0.0,0.0,0.0,0.0,0.0,1,False,"[0, 0, 605, 431]","[0, 0, 605, 431]"
gqa,20611686,n28996.jpg,"Which kind of food is not cut, the grapes or the sandwiches?
Answer the question using a single word or phrase.",choose,grapes,Grapes,Grapes,Grapes,Grapes,Grapes,1.0,1.0,1.0,1.0,1.0,1,False,"[52, 77, 455, 480]","[52, 77, 455, 480]"
gqa,201751862,n355567.jpg,"Is the tennis net rectangular and small?
Answer the question using a single word or phrase.",logical,yes,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,1,False,"[205, 46, 541, 382]","[205, 46, 541, 382]"
gqa,202006421,n97485.jpg,"What is the height of the chair that is underneath the table?
Answer the question using a single word or phrase.",query,short,Short,Short,Short,Short,Short,1.0,1.0,1.0,1.0,1.0,1,False,"[125, 92, 461, 428]","[125, 92, 461, 428]"
gqa,202000909,n299528.jpg,"Who rides on a skateboard?
Answer the question using a single word or phrase.",query,skater,Boy,Man,Man,Man,Man,0.0,0.0,0.0,0.0,0.0,1,False,"[92, 152, 428, 488]","[92, 152, 428, 488]"
gqa,201623883,n501609.jpg,"Is the stove black?
Answer the question using a single word or phrase.",verify,yes,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,1,False,"[152, 46, 488, 382]","[152, 46, 488, 382]"
gqa,201735648,n240973.jpg,"Is that a white desk?
Answer the question using a single word or phrase.",verify,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[304, 92, 640, 428]","[304, 92, 640, 428]"
gqa,202106107,n574498.jpg,"Do the ball and the tennis racket have the same color?
Answer the question using a single word or phrase.",compare,yes,No,No,No,No,No,0.0,0.0,0.0,0.0,0.0,1,False,"[0, 80, 348, 483]","[0, 80, 348, 483]"
gqa,201535661,n272098.jpg,"How do the food to the left of the rope look, white or dark brown?
Answer the question using a single word or phrase.",choose,dark brown,Dark brown,Dark brown,Dark brown,Dark brown,Dark brown,1.0,1.0,1.0,1.0,1.0,1,False,"[23, 276, 359, 612]","[23, 276, 359, 612]"
gqa,20783391,n355339.jpg,"Is the plastic keyboard to the left or to the right of the chair on the left side?
Answer the question using a single word or phrase.",choose,right,Right,Right,Right,Right,Right,1.0,1.0,1.0,1.0,1.0,1,False,"[304, 63, 640, 399]","[304, 63, 640, 399]"
gqa,20953056,n413319.jpg,"Who is about to hit the tennis ball?
Answer the question using a single word or phrase.",query,player,Man,Man,Man,Man,Man,0.0,0.0,0.0,0.0,0.0,1,False,"[0, 0, 427, 605]","[0, 0, 427, 605]"
gqa,20411825,n363445.jpg,"Are the orange vegetables to the right of the food above the apples?
Answer the question using a single word or phrase.",verify,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[259, 72, 595, 408]","[259, 72, 595, 408]"
gqa,201536489,n538684.jpg,"Who is sitting?
Answer the question using a single word or phrase.",query,spectators,People,Man,Woman,Woman,Woman,0.0,0.0,0.0,0.0,0.0,1,False,"[0, 46, 336, 382]","[0, 46, 336, 382]"
gqa,201228115,n154856.jpg,"What vehicle is black?
Answer the question using a single word or phrase.",query,car,Car,Car,Car,Car,Car,1.0,1.0,1.0,1.0,1.0,2,True,"[164, 0, 500, 333]","[0, 0, 403, 333]"
gqa,201639024,n271392.jpg,"Where are the phones?
Answer the question using a single word or phrase.",query,sidewalk,On sidewalk,On sidewalk,On sidewalk,On sidewalk,On sidewalk,0.0,0.0,0.0,0.0,0.0,1,False,"[0, 0, 403, 403]","[0, 0, 403, 403]"
gqa,20667683,n181355.jpg,"What device is lying on top of the coffee table?
Answer the question using a single word or phrase.",query,remote control,Remote control,Remote control,Remote control,Remote control,Remote control,1.0,1.0,1.0,1.0,1.0,1,False,"[179, 132, 515, 468]","[179, 132, 515, 468]"
gqa,20878950,n259949.jpg,"What is in front of the leafy trees?
Answer the question using a single word or phrase.",query,parking lot,Parking lot,Road,Parking lot,Parking lot,Parking lot,1.0,0.0,1.0,1.0,1.0,1,False,"[45, 62, 381, 398]","[45, 62, 381, 398]"
gqa,2075866,n315859.jpg,"Are the words red?
Answer the question using a single word or phrase.",verify,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 605, 336]","[0, 0, 605, 336]"
gqa,201445019,n289376.jpg,"What is the name of the sign that is standing in the lawn?
Answer the question using a single word or phrase.",query,street sign,Parking sign,Parking sign,Parking sign,Parking sign,Parking sign,0.0,0.0,0.0,0.0,0.0,1,False,"[0, 51, 480, 589]","[0, 51, 480, 589]"
gqa,201883141,n125122.jpg,"What shape are the pillows that look red and white?
Answer the question using a single word or phrase.",query,rectangular,Square,Square,Square,Square,Square,0.0,0.0,0.0,0.0,0.0,1,False,"[0, 92, 336, 428]","[0, 92, 336, 428]"
gqa,202228494,n77818.jpg,"What is the animal behind the wall made of brick?
Answer the question using a single word or phrase.",query,cat,Cat,Cat,Cat,Cat,Cat,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 77, 360, 480]","[0, 77, 360, 480]"
gqa,202231564,n79078.jpg,"Is the gray shirt short sleeved or long sleeved?
Answer the question using a single word or phrase.",choose,short sleeved,Short sleeved,Short sleeved,Short sleeved,Short sleeved,Short sleeved,1.0,1.0,1.0,1.0,1.0,1,False,"[72, 72, 408, 408]","[72, 72, 408, 408]"
gqa,2017055,n324908.jpg,"Which place is it?
Answer the question using a single word or phrase.",query,pasture,Field,Field,Field,Field,Field,0.0,0.0,0.0,0.0,0.0,1,False,"[97, 0, 500, 375]","[97, 0, 500, 375]"
gqa,201504726,n298104.jpg,"Is the flower on the surfboard large and white?
Answer the question using a single word or phrase.",logical,no,No,Yes,Yes,Yes,Yes,1.0,0.0,0.0,0.0,0.0,1,False,"[0, 0, 426, 605]","[0, 0, 426, 605]"
gqa,202120062,n500308.jpg,"Is there any cabinet to the left of the appliance next to the window?
Answer the question using a single word or phrase.",verify,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[52, 45, 388, 381]","[52, 45, 388, 381]"
gqa,201640322,n235859.jpg,"Who is the man holding?
Answer the question using a single word or phrase.",query,women,Woman,Woman,Woman,Woman,Woman,0.0,0.0,0.0,0.0,0.0,1,False,"[30, 0, 500, 375]","[30, 0, 500, 375]"
gqa,201711128,n302387.jpg,"Are there bottles or tables in this scene?
Answer the question using a single word or phrase.",logical,no,No,No,No,No,No,1.0,1.0,1.0,1.0,1.0,1,False,"[52, 0, 388, 336]","[52, 0, 388, 336]"
gqa,201303430,n518912.jpg,"Is the floor low and green?
Answer the question using a single word or phrase.",logical,yes,No,No,Yes,Yes,Yes,0.0,0.0,1.0,1.0,1.0,1,False,"[179, 144, 515, 480]","[179, 144, 515, 480]"
gqa,201303292,n518912.jpg,"Do you see any chair on top of the floor?
Answer the question using a single word or phrase.",verify,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[99, 92, 435, 428]","[99, 92, 435, 428]"
gqa,20330200,n260521.jpg,"What is the tall person reading?
Answer the question using a single word or phrase.",query,book,Book,Book,Book,Book,Book,1.0,1.0,1.0,1.0,1.0,1,False,"[98, 0, 568, 427]","[98, 0, 568, 427]"
gqa,201759241,n150962.jpg,"Do the coats look thin?
Answer the question using a single word or phrase.",verify,no,Yes,No,Yes,Yes,Yes,0.0,1.0,0.0,0.0,0.0,1,False,"[0, 0, 403, 389]","[0, 0, 403, 389]"
gqa,201621358,n275148.jpg,"What is the desk made of?
Answer the question using a single word or phrase.",query,metal,Wood,Wood,Wood,Wood,Wood,0.0,0.0,0.0,0.0,0.0,1,False,"[0, 51, 336, 387]","[0, 51, 336, 387]"
gqa,201056081,n259002.jpg,"Does the soccer player to the left of the ball appear to be playing?
Answer the question using a single word or phrase.",verify,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 470, 394]","[0, 0, 470, 394]"
gqa,202101161,n472825.jpg,"Who is wearing jeans?
Answer the question using a single word or phrase.",query,skateboarder,Boy,Boy,Boy,Boy,Boy,0.0,0.0,0.0,0.0,0.0,1,False,"[105, 58, 508, 461]","[105, 58, 508, 461]"
gqa,20794158,n278453.jpg,"Which material was used to make the white plate?
Answer the question using a single word or phrase.",query,porcelain,Porcelain,Porcelain,Porcelain,Porcelain,Porcelain,1.0,1.0,1.0,1.0,1.0,1,False,"[68, 304, 404, 640]","[68, 304, 404, 640]"
gqa,20441884,n207708.jpg,"Does the plant have a different color than the bookcase?
Answer the question using a single word or phrase.",compare,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[92, 99, 428, 435]","[92, 99, 428, 435]"
gqa,20412399,n445353.jpg,"What is in front of the bricks?
Answer the question using a single word or phrase.",query,chair,Fireplace,Chair,Fireplace,Fireplace,Vase,0.0,1.0,0.0,0.0,0.0,1,False,"[152, 46, 488, 382]","[152, 46, 488, 382]"
gqa,201902277,n435808.jpg,"Is the color of the chair the same as that of the computer?
Answer the question using a single word or phrase.",compare,yes,Yes,No,No,No,Yes,1.0,0.0,0.0,0.0,1.0,1,False,"[97, 0, 500, 375]","[97, 0, 500, 375]"
gqa,201859509,n546884.jpg,"What is in the basket?
Answer the question using a single word or phrase.",query,donut,Donut,Donut,Donut,Donut,Donut,1.0,1.0,1.0,1.0,1.0,1,False,"[45, 52, 381, 388]","[45, 52, 381, 388]"
gqa,20226689,n68769.jpg,"Which kind of furniture is not white?
Answer the question using a single word or phrase.",query,chair,Chair,Chair,Chair,Chair,Chair,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 58, 403, 461]","[0, 58, 403, 461]"
gqa,20508746,n511913.jpg,"Which kind of furniture is the woman before?
Answer the question using a single word or phrase.",query,table,Chair,Chair,Chair,Chair,Chair,0.0,0.0,0.0,0.0,0.0,2,True,"[304, 28, 640, 364]","[0, 0, 605, 427]"
gqa,201676461,n233607.jpg,"Which kind of furniture isn't brown?
Answer the question using a single word or phrase.",query,shelf,Couch,Couch,Couch,Couch,Couch,0.0,0.0,0.0,0.0,0.0,1,False,"[304, 28, 640, 364]","[304, 28, 640, 364]"
gqa,20536048,n410476.jpg,"Are the animals of different types?
Answer the question using a single word or phrase.",compare,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[28, 0, 364, 336]","[28, 0, 364, 336]"
gqa,20878990,n259949.jpg,"Is the skater in the parking lot wearing shoes?
Answer the question using a single word or phrase.",verify,yes,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[98, 0, 568, 409]","[98, 0, 568, 409]"
gqa,20412523,n445353.jpg,"Is the person in the top or in the bottom?
Answer the question using a single word or phrase.",choose,top,Top,Top,Top,Top,Top,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 605, 427]","[0, 0, 605, 427]"
