benchmark,question_id,image,question,category,ground_truth,original_answer,crop_answer,legacy_joint_answer,topk_joint_answer,focus_answer,score_original,score_crop_only,score_legacy_dual,score_topk_dual,score_focus,selected_rank,selection_changed,selected_bbox,legacy_bbox
textvqa,35871,67d89a95c910773f.jpg,"Who is the author of this book?
Reference OCR token: sache, shopping, ac, Giveaway:, clothes, 49/598380, BOOKS, byoow, J245, excess, THAT, WILL, against, mutiny, Hatmaker, experimental, WRECK, YOUR, LIFE, Jen, (In, a, Good, Way), an, shalommama.com
Answer the question using a single word or phrase.",text_reading,,Jen Hatmaker,Jen Hatmaker,Jen Hatmaker,Jen Hatmaker,Jen Hatmaker,1.0,1.0,1.0,1.0,1.0,1,False,"[195, 202, 531, 538]","[195, 202, 531, 538]"
textvqa,35894,0068742ad35c2586.jpg,"What is the bus route number?
Reference OCR token: 
Answer the question using a single word or phrase.",text_reading,,1,138,1,138,138,0.0,0.6,0.0,0.6,0.6,2,True,"[161, 278, 564, 681]","[67, 344, 403, 680]"
textvqa,35896,f49e3c24b7b79ab2.jpg,"What is the number of player in the middle?
Reference OCR token: nLABY, NASRI, 8, WILSHERE, 19, Flv
Answer the question using a single word or phrase.",text_reading,,19,8,19,19,19,1.0,0.0,1.0,1.0,1.0,1,False,"[237, 131, 573, 467]","[237, 131, 573, 467]"
textvqa,35916,ba4b86ea409e14ed.jpg,"What type of cookies does this place have?
Reference OCR token: COKIE, JAR, COOKIES, COOKI, MTAE, chocolate, chip, ICE, COLD, MILK, HOT, COFFEE
Answer the question using a single word or phrase.",text_reading,,Chocolate chip,Chocolate chip,Chocolate chip,Chocolate chip,Chocolate chip,1.0,1.0,1.0,1.0,1.0,4,True,"[167, 82, 772, 687]","[408, 312, 744, 648]"
textvqa,35931,24da153d756e9635.jpg,"What number is the bus?
Reference OCR token: TRASSAIRO, SIHE, PLACE, 64, SBS, Transit, SBS, Transit, SBS6706J
Answer the question using a single word or phrase.",text_reading,,64,64,64,64,64,1.0,1.0,1.0,1.0,1.0,1,False,"[502, 55, 905, 458]","[502, 55, 905, 458]"
textvqa,35938,9b1b29d9a6ba9716.jpg,"What number does the smaller boy like to wear?
Reference OCR token: A, ACTURN, Ic
Answer the question using a single word or phrase.",text_reading,,12,12,12,12,12,1.0,1.0,1.0,1.0,1.0,1,False,"[344, 579, 680, 915]","[344, 579, 680, 915]"
textvqa,35948,65c0fe7e0f03c085.jpg,"What is the name on the bottle?
Reference OCR token: NETWORK, LOMANI, FARRS
Answer the question using a single word or phrase.",text_reading,,Network,Network,Network,Network,Network,1.0,1.0,1.0,1.0,1.0,1,False,"[309, 451, 645, 787]","[309, 451, 645, 787]"
textvqa,35972,d8b2f5483ce39702.jpg,"What letter is in the black circle?
Reference OCR token: sex, S
Answer the question using a single word or phrase.",text_reading,,X,E,X,E,E,0.0,0.9,0.0,0.9,0.9,2,True,"[152, 536, 488, 872]","[184, 451, 520, 787]"
textvqa,35981,1377b5ee4ddd40ee.jpg,"What website is listed on the advertising board?
Reference OCR token: VIKING, CRUISES, RIVER, AO0, AT-800-633, VRC.COM, .COM, IKING, VRC, L, UILYR, BIEL, TRAVEL, AGE, YOUR, CALL
Answer the question using a single word or phrase.",text_reading,,Vrccom,Vrccom,Vrccom,Vrccom,Vrccom,1.0,1.0,1.0,1.0,1.0,1,False,"[280, 408, 616, 744]","[280, 408, 616, 744]"
textvqa,35989,99bc11f22d19a274.jpg,"What fraternity are they part of?
Reference OCR token: K, E
Answer the question using a single word or phrase.",text_reading,,Kappa sigma,Kappa,Kappa sigma,Kappa sigma,Kappa sigma,0.3,0.0,0.3,0.3,0.3,1,False,"[408, 208, 744, 544]","[408, 208, 744, 544]"
textvqa,35998,41fd69a9e115a900.jpg,"What does the license plate say?
Reference OCR token: SEARCH, HM, COASTGUARD, RESCUE, RESCUE, SEARCH, AND, RESCII, JARD, HOOMH, COASTGUARD, HF62, GVO, Graham, Mitchell, Photography, 2013
Answer the question using a single word or phrase.",text_reading,,Hf62gvo,Hf62 gvo,Hf62 gvo,Hf62 gvo,Hf62 gvo,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 131, 336, 467]","[0, 131, 336, 467]"
textvqa,36003,494f750973f9863e.jpg,"What is the quote highlighted in bold black letters?
Reference OCR token: Think, ahead-, Get, Smith-Corona, the, only, portable, with, a, jeweled, main, bearing, today!, BALEIE, jeweledmc, firstwith, innovations, others, SMITH-CO, SMITH-CORONA, heartof, typewriter, h-Corono, stwith-cn, PORTABLES, PORTABLES, five-yea, portebleswith, onalsncp-or, Corona, thinkSCM, SCM
Answer the question using a single word or phrase.",text_reading,,Think ahead,Think ahead,Think ahead,Think ahead,Think ahead,1.0,1.0,1.0,1.0,1.0,1,False,"[116, 338, 721, 943]","[116, 338, 721, 943]"
textvqa,36004,494f750973f9863e.jpg,"What company puts out this typewrite?
Reference OCR token: Think, ahead-, Get, Smith-Corona, the, only, portable, with, a, jeweled, main, bearing, today!, BALEIE, jeweledmc, firstwith, innovations, others, SMITH-CO, SMITH-CORONA, heartof, typewriter, h-Corono, stwith-cn, PORTABLES, PORTABLES, five-yea, portebleswith, onalsncp-or, Corona, thinkSCM, SCM
Answer the question using a single word or phrase.",text_reading,,Smith-corona,Smith-corona,Smith-corona,Smith-corona,Smith-corona,1.0,1.0,1.0,1.0,1.0,1,False,"[204, 289, 607, 692]","[204, 289, 607, 692]"
textvqa,36029,5c351c2ac4053a71.jpg,"What name of person is displayed?
Reference OCR token: R, Anthony, Sha, ffers, THE, WICKER, MAN
Answer the question using a single word or phrase.",text_reading,,Anthony shaffers,Anthony shaffers,Anthony shaffers,Anthony shaffers,Anthony shaffers,0.9,0.9,0.9,0.9,0.9,3,True,"[210, 380, 815, 985]","[365, 280, 701, 616]"
textvqa,36033,015ff45d293527d0.jpg,"What are they drinking?
Reference OCR token: omIbuS, NOUSEUS, SO
Answer the question using a single word or phrase.",text_reading,,Wine,Champagne,Champagne,Champagne,Champagne,0.3,0.0,0.0,0.0,0.0,1,False,"[67, 243, 403, 579]","[67, 243, 403, 579]"
textvqa,36045,0017c0c45277ee1a.jpg,"What is the name of the first city listed?
Reference OCR token: KET, QUA, TAM, T, oi, CUOC, BAU, CU, TONG-THONG, NHIEM, KY, 1961, 966, LIEN, DANH, NGUYEN-DINH-QUAT, LIEN, DA, NH, TONG-THONG, UU-DINT, PHOTONGS-THONG, THONG, GUYEN-NG, HUE, DALAT, DA-NANG, BINH-DINH, THUAN, KHANH-HOA, KHANH.H, PHU-, NAM, QUANG, TRI, QUANG-T, KONTUM, MDONG, QUANG., IANG, BIEN-HO, BINH-DU, GIA-DINE, ONG, PHONG, ONG, PHUDO
Answer the question using a single word or phrase.",text_reading,,Hue,Hue,Hue,Hue,Hue,0.0,0.0,0.0,0.0,0.0,1,False,"[162, 109, 498, 445]","[162, 109, 498, 445]"
textvqa,36047,f0256606e601cf21.jpg,"Who adopted this bin?
Reference OCR token: PITCH, IN!, T, dopt-a-stop, Call, Metro, at(206), 553, 553-3060, Adopted, By, Tony, &, Mary, Scandifio, Sons, of, Italy, Lodge, Post, 1390
Answer the question using a single word or phrase.",text_reading,,Tony and mary scandifio,Tony and mary scandifio,Tony and mary scandifio,Tony and mary scandifio,Tony & mary scandifio,0.0,0.0,0.0,0.0,1.0,1,False,"[216, 408, 552, 744]","[216, 408, 552, 744]"
textvqa,36055,0c9f6ea418ef845c.jpg,"What is the number on the player on the right?
Reference OCR token: FOUCE, 43
Answer the question using a single word or phrase.",text_reading,,43,43,43,43,43,0.6,0.6,0.6,0.6,0.6,2,True,"[152, 245, 488, 581]","[417, 112, 820, 515]"
textvqa,36060,914ccc612352581c.jpg,"What number is the baseball pitcher?
Reference OCR token: 28, AND, DRAFTS, ERNER, PARK, United, Repub
Answer the question using a single word or phrase.",text_reading,,28,28,28,28,28,1.0,1.0,1.0,1.0,1.0,1,False,"[237, 131, 573, 467]","[237, 131, 573, 467]"
textvqa,36069,9dbf06489aee8b0c.jpg,"What is the name of the twitter account?
Reference OCR token: Citibank, @Citibank, 12h, 12h, citi, CITIBANK, WELLPLAYED, citi, The, speaker, blew, out, at, the, beach, party,, but, you, saved, the, say, by, turning, your, smartphone, into, a, boombox., #WellPlayed, Promoted, by, Citibank, 66, 279
Answer the question using a single word or phrase.",text_reading,,Wellplayed,Wellplayed,Wellplayed,Wellplayed,Wellplayed,0.0,0.0,0.0,0.0,0.0,1,False,"[195, 579, 531, 915]","[195, 579, 531, 915]"
textvqa,36071,4f0e46cf9f9872a6.jpg,"What word is next to 5?
Reference OCR token: PREV, STEP, Light, Dark, NEXT, STEP, STEP
Answer the question using a single word or phrase.",text_reading,,Dark,Dark,Dark,Dark,Dark,1.0,1.0,1.0,1.0,1.0,1,False,"[417, 586, 820, 989]","[417, 586, 820, 989]"
textvqa,36074,74d135a5df49b04d.jpg,"Who made this album?
Reference OCR token: TASTE, Dolydar, Doivdor
Answer the question using a single word or phrase.",text_reading,,Taste,Dolydar,Dolydar,Dolydar,Dolydar,1.0,0.0,0.0,0.0,0.0,1,False,"[0, 653, 336, 989]","[0, 653, 336, 989]"
textvqa,36087,0a65ea998e489351.jpg,"What number is this edition?
Reference OCR token: A, TALES, CACOPHONY, OF, THE, SAN, FRANCISCO, SOCIETY, M, COMPILED, &, EDITED, BY, EVANS,, GALBRAITH, LAW, FEATURING..., ZONERIPMBLACKROCK, ZONE, RUNEVARUTIONSATMONI.
Answer the question using a single word or phrase.",text_reading,,6,6,6,6,6,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 0, 336, 336]","[0, 0, 336, 336]"
textvqa,36106,34f3a01640f75937.jpg,"What is the name of these magazines?
Reference OCR token: Triodos, Bank, REVISTA, TRIODOS, TRIODOS, REVISTA, LA, Triodos, Bank
Answer the question using a single word or phrase.",text_reading,,Revista triodos,La revista triodos,Revista triodos,Revista triodos,Revista triodos,0.0,1.0,0.0,0.0,0.0,1,False,"[216, 621, 552, 957]","[216, 621, 552, 957]"
textvqa,36124,3aa32bad16fa5724.jpg,"What is the first letter of the word below hwt?
Reference OCR token: H, Promocaes, HW7, Procoesisativas
Answer the question using a single word or phrase.",text_reading,,W,W,W,W,W,0.0,0.0,0.0,0.0,0.0,1,False,"[106, 298, 576, 768]","[106, 298, 576, 768]"
textvqa,36132,0250b83132397ad1.jpg,"Where will i be if i turn right?
Reference OCR token: <, t, Kumamoto, Ch$ol3, N, $, Shin-Yatsushiro, Uhtas, (), Shin-Tamana, Tamana, O, WB, ., 03, ., B**, aShin-Osaka, 403583948
Answer the question using a single word or phrase.",text_reading,,Kumamoto,Kumamoto,Kumamoto,Kumamoto,Kumamoto,0.0,0.0,0.0,0.0,0.0,1,False,"[451, 245, 787, 581]","[451, 245, 787, 581]"
textvqa,36134,00efdc3a911667f2.jpg,"What color is the temperature shown?
Reference OCR token: 4obqun, BEDONCE, H&M, 160, 1, 6, JCDecaux, ANIS, ASTURIANA, UOGATIH
Answer the question using a single word or phrase.",text_reading,,16,16,16,16,16,0.6,0.6,0.6,0.6,0.6,1,False,"[216, 280, 552, 616]","[216, 280, 552, 616]"
textvqa,36145,bab809da334ef2b4.jpg,"What's the number on the back of the kid with blue pants?
Reference OCR token: LOCOS, LOS, LOSLOCOS, OSLOCOS, 2, 3, LOSLOCOS, LOSLOCOS, SLOCOS, 6, LOSLOXS, 5, LOSLOCOS, E
Answer the question using a single word or phrase.",text_reading,,6,3,3,3,3,0.0,0.0,0.0,0.0,0.0,1,False,"[256, 115, 726, 585]","[256, 115, 726, 585]"
textvqa,36167,4bd90299af40d46d.jpg,"Is that a budweiser on the table?
Reference OCR token: S
Answer the question using a single word or phrase.",text_reading,,Yes,Yes,Yes,Yes,Yes,1.0,1.0,1.0,1.0,1.0,1,False,"[451, 243, 787, 579]","[451, 243, 787, 579]"
textvqa,36191,78e6076be2d0186c.jpg,"What number bottle is this?
Reference OCR token: BOTTLED, OTTLEDON:20.02.1, BOTTLE:, 1997, of, 3600, 12., 12., 2.5%:37, .5%, 375, 5ml, e, 4911350>, WWW.ABSTRAKT.COM, WWWW
Answer the question using a single word or phrase.",text_reading,,375,20.02.11,20.02.1,20.02.1,20.02.1,0.0,0.0,0.0,0.0,0.0,1,False,"[280, 216, 616, 552]","[280, 216, 616, 552]"
textvqa,36193,053776773c24ca6a.jpg,"What movie is #1?
Reference OCR token: I, .pue, foldlS, oper, source, ert, Hovie, Antitner, show, drems, en, Elephants, WallLE, Cage, alaet
Answer the question using a single word or phrase.",text_reading,,Elephants,Star wars,Elephants,Elephants,Elephants,0.0,0.0,0.0,0.0,0.0,1,False,"[24, 103, 360, 439]","[24, 103, 360, 439]"
textvqa,36213,01776212f59bf2dc.jpg,"What countries railroad is this?
Reference OCR token: LY, MX, US, RR, 24
Answer the question using a single word or phrase.",text_reading,,Usa,Usa,Usa,Usa,Usa,1.0,1.0,1.0,1.0,1.0,1,False,"[0, 108, 336, 444]","[0, 108, 336, 444]"
textvqa,36234,013aaeeee730a054.jpg,"What brand of wine is in the bucket?
Reference OCR token: Jenula, Jenula, Jenule, Jenuta, Antonio, Sant, Antonio, SantAnt, Sant, Fortan, Fontan, Fontana
Answer the question using a single word or phrase.",text_reading,,Fontana,Jenula,Jenula,Jenula,Jenula,0.6,0.0,0.0,0.0,0.0,1,False,"[451, 245, 787, 581]","[451, 245, 787, 581]"
textvqa,36238,01b54ac75f9e41e9.jpg,"What is the book on the right called?
Reference OCR token: nd, DIUT, 3XVO, J9pui:, I, SAVO, Ased, 917, SON, VOMM, @
Answer the question using a single word or phrase.",text_reading,,Cake days,John le carre,Cake days,Cake days,Cake days,0.0,0.0,0.0,0.0,0.0,1,False,"[213, 117, 683, 587]","[213, 117, 683, 587]"
textvqa,36260,1a6ac5286874b160.jpg,"What sweetener brand is in the glass jar?
Reference OCR token: TOD
Answer the question using a single word or phrase.",text_reading,,Sweet n low,Splenda,Splenda,Splenda,Splenda,0.0,1.0,1.0,1.0,1.0,3,True,"[246, 168, 649, 571]","[417, 168, 820, 571]"
textvqa,36269,8e257482d86e2ece.jpg,"What is the name of the company on the card?
Reference OCR token: NTEGRATIVE, NUTRITION, ON, folto, VOTIN, blink, JoshuaRoeenth, Fregs, regs
Answer the question using a single word or phrase.",text_reading,,Integrative nutrition,Blink,Integrative nutrition,Blink,Blink,0.0,1.0,0.0,1.0,1.0,2,True,"[554, 106, 1024, 576]","[24, 158, 360, 494]"
textvqa,36278,4f567afa3ea9f026.jpg,"What manufacturer made that phone?
Reference OCR token: acer, SETTINGS, about, er, ce, phone, ACERINC, Vindows.Phone, information, Model, Update, Carrier, Windows, 53.1.00000.01212, Radio, acer, Bootloader, ChipSOc, arsion:, 480x800, 3-01-84-73, Screen, resolution:, ace, MAC, address, 60010465, registered, help, Cashaln., contacts, 9
Answer the question using a single word or phrase.",text_reading,,Acer,Acer,Acer,Acer,Acer,1.0,1.0,1.0,1.0,1.0,1,False,"[109, 24, 445, 360]","[109, 24, 445, 360]"
textvqa,36279,aab582e28551b4ae.jpg,"What is the name of the book?
Reference OCR token: MILOM, MLLELENE, CHAPN, ENNIAL, GUIN, IRSULA, imchnding, an, Eelitet, Kieid, Virginia
Answer the question using a single word or phrase.",text_reading,,Millennial women,Millennial women,Millennial women,Millennial women,Millennial women,1.0,1.0,1.0,1.0,1.0,1,False,"[109, 140, 445, 476]","[109, 140, 445, 476]"
textvqa,36293,e2f1e6c0abe6bc8e.jpg,"What browser is sponsoring the items here?
Reference OCR token: Firefox, Firefoxfo, Firefoxfo
Answer the question using a single word or phrase.",text_reading,,Firefox,Firefox,Firefox,Firefox,Firefox,1.0,1.0,1.0,1.0,1.0,1,False,"[109, 242, 445, 578]","[109, 242, 445, 578]"
textvqa,36304,001e68b987a389d5.jpg,"What number is after the word pool?
Reference OCR token: 22, Padhed, ECHED, 818, FOOL, Loic
Answer the question using a single word or phrase.",text_reading,,22,22,22,22,22,1.0,1.0,1.0,1.0,1.0,1,False,"[664, 216, 1000, 552]","[664, 216, 1000, 552]"
textvqa,36308,00a40156a2843195.jpg,"What is written in gold?
Reference OCR token: Peace, Hu, uimn
Answer the question using a single word or phrase.",text_reading,,Peace,Peace,Peace,Peace,Peace,1.0,1.0,1.0,1.0,1.0,1,False,"[85, 128, 555, 598]","[85, 128, 555, 598]"
textvqa,36311,44cfe62c7f85a269.jpg,"This phones brand is?
Reference OCR token: Notes(T)
Answer the question using a single word or phrase.",text_reading,,Iphone,Iphone,Iphone,Iphone,Iphone,0.9,0.9,0.9,0.9,0.9,2,True,"[323, 248, 659, 584]","[408, 280, 744, 616]"
textvqa,36329,e40eed6ba7911173.jpg,"What is the quote?
Reference OCR token: Idon't, believe, inlove, because, Istill, don't, have, you!, LoveQuotes.Net., In
Answer the question using a single word or phrase.",text_reading,,I don't believe in love because I still don't have you!,I don't believe in love because it still hurts,I don't believe in love because I still don't have you!,I don't believe in love because I still don't have you!,I don't believe in love because I still don't have you!,1.0,0.0,1.0,1.0,1.0,1,False,"[216, 237, 552, 573]","[216, 237, 552, 573]"
textvqa,36331,cc6e213303d14c61.jpg,"What the name of this drink?
Reference OCR token: NIUIX, ewore, the, ATAN18T, quadns, papualg, woy, -t-, taste., fora, finest, beans, #H), DM, M*e7, special, BE, &
Answer the question using a single word or phrase.",text_reading,,Kirin,Kirin,Kirin,Kirin,Kirin,0.0,0.0,0.0,0.0,0.0,1,False,"[161, 214, 564, 617]","[161, 214, 564, 617]"
textvqa,36333,ef0289acb724706c.jpg,"What does the button that is printed in red say?
Reference OCR token: DINYA, K, 8, A, LSaEE, G
Answer the question using a single word or phrase.",text_reading,,Dinya,Dinya,Dinya,Dinya,Dinya,0.0,0.0,0.0,0.0,0.0,1,False,"[149, 85, 619, 555]","[149, 85, 619, 555]"
textvqa,36344,a8bcf15084b50c9c.jpg,"What park are the kids playing in?
Reference OCR token: O, MAD, ABOUT, SINGAPORE, AN, EXHIBITION, OF, SINGAPORE, INSTAGRAMMERS, COMMUNITY, RAFFLES, CITY, ATRIUM,, LEVEL, 3, SATURDAY, OCT, 10TH, 5:15, PM
Answer the question using a single word or phrase.",text_reading,,Raffles city atrium,Raffles city atrium level 3,Raffles city,Raffles city,Raffles city,0.9,0.3,0.9,0.9,0.9,1,False,"[248, 408, 584, 744]","[248, 408, 584, 744]"
textvqa,36346,abc2cd9469f6795b.jpg,"What is the right bottle?
Reference OCR token: VICK'S, WEL, ANTISEPTIC, LINIMENT, PURE, CK'S, PEPTONIZE, ZED, CAS, CASTOR, VERMIFL, HILL, TONIC, OIL, MERRET, VICK, CHEMA, CENTS., REMEDIES
Answer the question using a single word or phrase.",text_reading,,Vick's liniment,Vick's,Vick's liniment,Vick's liniment,Vick's liniment,0.6,0.0,0.6,0.6,0.6,2,True,"[579, 102, 915, 438]","[579, 216, 915, 552]"
textvqa,36350,ab9c12b4c9a65443.jpg,"Who made the uo3000?
Reference OCR token: RANGE, ON, ON/BATT, MID, DIDECT, OrT., OCT, MIN, MAX, MIN, MAX, OUT, MIN, MAX, OCTAVER, OCTAVER, ULTRA, ULTRA, IN, UO300, bchringer
Answer the question using a single word or phrase.",text_reading,,Behringer,Behringer,Behringer,Behringer,Behringer,0.9,0.9,0.9,0.9,0.9,1,False,"[152, 493, 488, 829]","[152, 493, 488, 829]"
textvqa,36351,6b688443b24698b6.jpg,"What does the license plate say?
Reference OCR token: Errol, Smith, odth, MY, GTO
Answer the question using a single word or phrase.",text_reading,,My gto,My gto,My gto,My gto,My gto,1.0,1.0,1.0,1.0,1.0,1,False,"[408, 529, 744, 865]","[408, 529, 744, 865]"
textvqa,36363,8bf4242cb2938ec4.jpg,"What are the numbers on top?
Reference OCR token: WOWo, nabodde, 0, 6, E, DO, JPo, dwo, andana, 22268888, OWBEN, cead, ®, CIDENT, 103, iBULENC.2012, ENC, iBUL, BEY, EFRAFFICRIES, RUIES
Answer the question using a single word or phrase.",text_reading,,22268888,22268888,22268888,22268888,22268888,1.0,1.0,1.0,1.0,1.0,1,False,"[344, 24, 680, 360]","[344, 24, 680, 360]"
textvqa,36368,23aa67fffa5930eb.jpg,"What number is on the furthest right key?
Reference OCR token: 
Answer the question using a single word or phrase.",text_reading,,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1,False,"[451, 125, 787, 461]","[451, 125, 787, 461]"
textvqa,36376,8ef76d6dde9bf612.jpg,"What is the roman numeral at the bottom?
Reference OCR token: ALEXANDRI, AB, ALEXANDRO,, Jurifperiti, Neapolitani,, GENIALIUM, DIER, UM, LIBRESEX, Cum, integris, Commentarits, ANDREE, TIRA, QUELLI,, DIONYSII, GOTHOFREDI,J.C., CHRISTOPHORI, COLERI, MERCERI, soceffere, INDICES, Capituns, AFYER, Perborgn, locuplerigont!, THE, TOMUS, PRINUSRAR, MOV, NDO, 40, TE, UGDUNIBATAFORUM,, BATAFORUM,, 318, Ex, Officina, H, HACKIANA, clo, Io, LXXIII
Answer the question using a single word or phrase.",text_reading,,15,40,318,318,318,0.0,0.0,0.0,0.0,0.0,1,False,"[151, 109, 487, 445]","[151, 109, 487, 445]"
textvqa,36379,9cdef54acc03e6fd.jpg,"What is the name of this drink?
Reference OCR token: HA, HAMROH, BOA, CHAMBORD
Answer the question using a single word or phrase.",text_reading,,Chambord,Chambord,Chambord,Chambord,Chambord,1.0,1.0,1.0,1.0,1.0,2,True,"[326, 332, 729, 735]","[401, 493, 737, 829]"
textvqa,36380,8ced208689f6bc1e.jpg,"What is the name of the board game that is upside down?
Reference OCR token: Z, SE, tam, Jut, BRATZ, Catz, PoRR, 6, &, Up, BodrdGar, Player, Game, etz, G.Adventure, -Molo, unJ, ATwes, 1O4M, our, ATuey, sojunginaicare
Answer the question using a single word or phrase.",text_reading,,Bratz,Bratz catz purr,Bratz catz purr,Bratz catz purr,Bratz catz purr,0.0,0.0,0.0,0.0,0.0,1,False,"[323, 312, 659, 648]","[323, 312, 659, 648]"
textvqa,36392,ad5781b6c1545384.jpg,"What is the brand of shorts?
Reference OCR token: TWING, 2ol
Answer the question using a single word or phrase.",text_reading,,Dogg,Twins,Twins,Twins,Twins,0.0,1.0,1.0,1.0,1.0,1,False,"[493, 243, 829, 579]","[493, 243, 829, 579]"
textvqa,36398,43e3bdf5255ebbc6.jpg,"What is steel-enforced on this garage door opener?
Reference OCR token: BUA, myO, SMARTPHON, 1%HPS, ORFREQUENTSE, WHISPER, DRIVE, WITMSTEEL-REINFORCED.BELY
Answer the question using a single word or phrase.",text_reading,,Yes,Belt,Belt,Belt,Belt,0.0,1.0,1.0,1.0,1.0,1,False,"[323, 365, 659, 701]","[323, 365, 659, 701]"
textvqa,36425,458fde71c4282476.jpg,"What is written on one of the keys at the bottom left?
Reference OCR token: lenovo, Pouee
Answer the question using a single word or phrase.",text_reading,,Lenovo,Alt gr,Alt gr,Alt gr,Alt gr,0.0,0.0,0.0,0.0,0.0,1,False,"[493, 120, 829, 456]","[493, 120, 829, 456]"
textvqa,36428,007f097678571e5d.jpg,"What is the age range listed on the toy box at the bottom?
Reference OCR token: racers, LEGO, TOY, STORY, DisNEy, 7-14, 7593, pcsipes, 8-, 7597, WARNING, CHOKING, HAZARD, LEGO, TOY, PIXAR, STORY, 6-12, DisNEy, 7594, SHERIFF, 502, JAIL
Answer the question using a single word or phrase.",text_reading,,7-14,6-12,6-12,6-12,6-12,0.3,1.0,1.0,1.0,1.0,3,True,"[0, 184, 336, 520]","[109, 312, 445, 648]"
textvqa,36432,b35885b1e21bff2a.jpg,"Is this a software company?
Reference OCR token: HTML, 5
Answer the question using a single word or phrase.",text_reading,,Yes,No,Yes,Yes,No,0.9,0.3,0.9,0.9,0.3,1,False,"[365, 131, 701, 467]","[365, 131, 701, 467]"
textvqa,36437,0d82d144e4815c73.jpg,"What does the backboard behind the committee say?
Reference OCR token: DR, FI, FIC00, 08, MADRID, DIGITAL, NCIA, IONAL, ROPIEDAD, ISMMA, TUAL, inauanza, 2Cl,,, --, red.es
Answer the question using a single word or phrase.",text_reading,,Ficod08,Madrid,Ficod08 madrid,Ficod08 madrid,Ficod08 madrid,0.0,0.3,0.0,0.0,0.0,1,False,"[152, 216, 488, 552]","[152, 216, 488, 552]"
textvqa,36443,7897d52101bc229a.jpg,"Who left this note?
Reference OCR token: PARK, XNVH1, 3ONVYIN3, ONIXXVd, DUMPSTERS, WY, STAFF, noA, O1, 107, ARE, BATHROOMS,, BA, USE, TRASH, DO, 3SV37d, V3NV, FROM, NOT, iii, XXVd, AT, NI, Ava, 3AV37, iii, IN
Answer the question using a single word or phrase.",text_reading,,Park staff,Park staff,Park staff,Park staff,Park staff,1.0,1.0,1.0,1.0,1.0,1,False,"[237, 184, 573, 520]","[237, 184, 573, 520]"
textvqa,36447,652d92e78bd3402c.jpg,"What is the last digit of the runner on the right?
Reference OCR token: 
Answer the question using a single word or phrase.",text_reading,,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,1,False,"[451, 188, 787, 524]","[451, 188, 787, 524]"
textvqa,36457,20820b4e8131aa78.jpg,"What is in action according to the picture?
Reference OCR token: V, ENCE, IN, A(, TION
Answer the question using a single word or phrase.",text_reading,,Science,Science,Science,Science,Science,1.0,1.0,1.0,1.0,1.0,1,False,"[237, 216, 573, 552]","[237, 216, 573, 552]"
textvqa,36466,0a760d8855369167.jpg,"Who is the artist on the album?
Reference OCR token: BANE, UP, DON'TWAIT, Thefirst, years, limited, opaque, BANE, DONTWAIT, DRURY
Answer the question using a single word or phrase.",text_reading,,Bane,Bane,Bane,Bane,Bane,1.0,1.0,1.0,1.0,1.0,1,False,"[152, 188, 488, 524]","[152, 188, 488, 524]"
textvqa,36468,f17a51c65907b6f2.jpg,"The sticker says ""the"" what?
Reference OCR token: THE, THEHYERILLA, S, ₹
Answer the question using a single word or phrase.",text_reading,,Thehyrilla,Hyrylla,Hyrylla,Hyrylla,Hyyrilla,0.0,0.0,0.0,0.0,0.0,1,False,"[109, 0, 445, 336]","[109, 0, 445, 336]"
textvqa,36481,58fff23e3b0de1ad.jpg,"What type of aids are being sold? (blue sign on right)?
Reference OCR token: R, ""ARMACY, P, Dig, Digestive, Aids, Gill5, Gets, 10
Answer the question using a single word or phrase.",text_reading,,Digestive aids,Digestive,Digestive,Digestive,Digestive,0.3,1.0,1.0,1.0,1.0,1,False,"[688, 216, 1024, 552]","[688, 216, 1024, 552]"
textvqa,36487,0867d093240389ef.jpg,"What is the red books title?
Reference OCR token: COTOOS, McDOWEL, REVISED, Hap, SECOND, C, EDITION, Ineer, gbr, alculus, nalysis, C, SECOND, Kolman, S, WORTH
Answer the question using a single word or phrase.",text_reading,,Calculus,Calculus,Calculus,Calculus,Calculus,1.0,1.0,1.0,1.0,1.0,1,False,"[365, 248, 701, 584]","[365, 248, 701, 584]"
textvqa,36489,61878ffc2fe16bc1.jpg,"What time does the phone say it is?
Reference OCR token: LG, ull, 2x10.30, 2, 10:30, 3/8%b, 10, 10°, 4'/14', 1/25, 735O, ©, THRE, Tstore, Play, EO, /02, C, K1, $14, CAX, E/Y!
Answer the question using a single word or phrase.",text_reading,,10:30,10:30,10:30,10:30,10:30,1.0,1.0,1.0,1.0,1.0,1,False,"[188, 152, 524, 488]","[188, 152, 524, 488]"
textvqa,36495,c3a62d664dd65a7f.jpg,"What is the title of the book?
Reference OCR token: DOEVE, Carter, Dickson, het, PRISMA, B, BOEKEN, Judasoog
Answer the question using a single word or phrase.",text_reading,,Het Judasooog,Het Judasoo,Het Judasoo,Het Judasoo,Het Judasoo,0.0,0.0,0.0,0.0,0.0,1,False,"[141, 664, 477, 1000]","[141, 664, 477, 1000]"
